,代码,名称,,涨幅,现价,涨跌,买价,卖价,总手,总金额,现手,1分钟涨速,实体涨幅,现均差%,换手,委比%,总市值,流通市值,流通比例,封单额_新,封单量_新,4分钟涨速,当日偏离值,异动偏离值,10日内偏离值,30日内偏离值,10日异动次数,内盘,外盘,内外比,备注,利空,利好,主力净量,量比,TTM市盈率,净利润,市净率,每股盈利,细分行业,所属行业,昨收,开盘,开盘涨幅,竞价换手,最高,最低,5日涨幅,10日涨幅,20日涨幅,年初至今,振幅,买量,卖量,笔数,贡献度,机构动向,异动类型,总股本,流通股本,利润总额,净利润增长率,每股净资产,金叉个数,散户数量,自选时间,自选价格,自选收益,上市日期,
4,SZ000938,紫光股份,--,-0.03%,38.40,-0.01,38.40,38.41,493931760,19056673000,2000--,+0.63%,-0.08%,-0.47,17.27%,+12.17,109827067000,109826791000,100.00%,--,--,+0.63%,--,--,--,--,--,254492910,239438850,1.06,--,无,有,-1.41,1.24,51.69,2115000000,7.07,0.276,IT服务,IT服务,38.41,38.43,+0.05%,--,40.28,36.50,+15.28%,+46.34%,+52.68%,+56.51%,9.84%,44113,117300,748795,-0.01,-8.42,--,2860079900,2860072700,1055865600亿,126.1%,5.43,0,178.74,--,--,--,19991104,
4,SH603198,迎驾贡酒,--,-0.03%,32.30,-0.01,32.30,32.31,5180811,165288430,100--,+0.16%,+0.53%,+1.23,0.65%,+25.84,25840000000,25840000000,100.00%,--,--,+0.16%,--,--,--,--,--,2631649,2549162,1.03,--,无,无,0.01,0.88,12.97,834575290,2.25,1.04,白酒,白酒,32.31,32.13,-0.56%,--,32.42,31.50,-1.22%,+6.78%,-2.36%,-15.13%,2.85%,700,1000,16400,-0.00,5.14,--,800000000,800000000,1102313550亿,0.731%,14.34,0,-2.37,--,--,--,20150528,
32,SH688755,汉邦科技,--,-0.04%,25.05,-0.01,25.05,25.08,1208296,30389591,3496--,+0.24%,-0.04%,-0.40,1.51%,+76.66,2865720000,2000672300,69.81%,--,--,+0.24%,--,--,--,--,--,620042,588254,1.05,--,无,无,0.01,0.96,42.77,18456118,2.26,0.161,其他专用设备,专用设备,25.06,25.06,+0.00%,--,25.70,24.80,-8.01%,-10.98%,+0.72%,-17.50%,3.59%,11605,1645,2915,-0.00,1.27,--,114400000,79867159,21397542亿,66.22%,11.07,4,10.38,--,--,--,20250516,
4,SZ002821,凯莱英,--,-0.05%,165.33,-0.08,165.32,165.33,13461176,2252847800,100--,+0.00%,+0.96%,-1.23,4.25%,+38.98,59647918000,52416861000,87.88%,--,--,+0.00%,--,--,--,--,--,7810828,5650348,1.38,--,无,无,0.23,0.79,53.72,304321270,3.32,0.844,医疗研发外包,医疗服务,165.41,163.76,-1.00%,--,171.48,163.00,+1.99%,-1.44%,+42.88%,+80.43%,5.13%,800,11986,70957,-0.01,10.03,--,360780970,317043860,333370620亿,-6.82%,49.75,1,-79.58,--,--,--,20161118,
4,SZ001324,长青科技,--,-0.05%,19.43,-0.01,19.37,19.43,2454903,47461335,54600--,+1.30%,+0.41%,+0.50,1.78%,+52.43,2681340000,2681340000,100.00%,--,--,+1.30%,--,--,--,--,--,1310953,1143950,1.15,--,无,无,0.13,0.87,63.88,12411437,2.33,0.090,轨交设备,轨交设备,19.44,19.35,-0.46%,--,19.70,19.02,-2.31%,+8.37%,+8.00%,+8.14%,3.50%,200,1600,5135,--,26.39,--,138000000,138000000,12596294亿,-2.34%,8.35,1,-38.11,--,--,--,20230522,
4,SH600741,华域汽车,--,-0.06%,15.95,-0.01,15.94,15.95,14643964,232746330,200--,+0.06%,+0.31%,+0.35,0.46%,-6.34,50285948000,50285948000,100.00%,--,--,+0.06%,--,--,--,--,--,6441078,8202886,0.785,--,无,无,0.01,0.99,7.01,1243921120,0.738,0.395,车身附件及饰件,汽车零部件,15.96,15.90,-0.38%,--,16.01,15.76,-1.85%,-0.31%,-4.20%,-20.25%,1.57%,22900,3400,24883,-0.00,5.98,--,3152724000,3152724000,1626995200亿,-2.63%,21.60,1,-1.68,--,--,--,19960826,
,SH605507,国邦医药,--,-0.07%,15.07,-0.01,15.07,15.08,5522720,83443120,20900--,+0.13%,+0.80%,-0.26,0.71%,-5.73,11790058200,11790058200,100.00%,--,--,+0.13%,--,--,--,--,--,2562590,2960130,0.866,--,无,无,-0.04,1.19,15.38,160629670,1.35,0.205,原料药,化学制药,15.08,14.95,-0.86%,--,15.33,14.90,-5.40%,-3.21%,-6.86%,-12.82%,2.85%,500,2140,17415,-0.00,-30.88,--,782352900,782352900,187173420亿,-25.28%,11.14,0,2.43,--,--,--,20210802,
32,SH688276,百克生物,--,-0.07%,14.69,-0.01,14.68,14.69,2309233,33845935,3300--,+0.07%,+0.00%,+0.23,0.56%,-7.36,6076630100,6076630100,100.00%,--,--,+0.07%,--,--,--,--,--,1310590,998643,1.31,--,无,无,0.00,0.99,,-3474144,1.58,-0.010,疫苗,生物制品,14.70,14.69,-0.07%,--,14.98,14.49,-2.00%,+2.37%,+1.03%,-22.11%,3.33%,13300,3697,5180,-0.00,5.45,--,413657600,413657600,-7543845亿,-426.4%,9.30,0,-2.16,--,--,--,20210625,
4,SZ000915,华特达因,--,-0.08%,24.50,-0.02,24.50,24.55,2164200,53259947,100--,-0.20%,+0.04%,-0.45,0.92%,+51.56,5741121400,5737469700,99.94%,--,--,-0.20%,--,--,--,--,--,1047700,1116500,0.938,--,无,无,-0.08,0.99,12.39,110576334,1.93,0.470,化学制剂,化学制药,24.52,24.49,-0.12%,--,24.81,24.31,-3.66%,-13.46%,-4.30%,-21.07%,2.04%,17400,500,4498,--,-43.92,--,234331490,234182440,245921070亿,-39.36%,12.68,0,14.38,--,--,--,19990609,
4,SZ002705,新宝股份,--,-0.09%,11.22,-0.01,11.22,11.23,4939824,55360526,1700--,+0.09%,+0.90%,+0.12,0.61%,+33.59,9109246300,9061618100,99.48%,--,--,+0.09%,--,--,--,--,--,2140678,2799146,0.765,--,无,无,-0.02,0.80,10.96,78791610,1.05,0.098,小家电,小家电,11.23,11.12,-0.98%,--,11.35,11.11,-3.77%,+1.91%,-3.53%,-19.63%,2.14%,90200,17800,10598,--,-26.49,--,811875780,807630840,110836284亿,-68.08%,10.69,0,2.31,--,--,--,20140121,
4,SH600559,老白干酒,--,-0.09%,11.19,-0.01,11.19,11.20,10980969,122591545,100--,-0.18%,+0.36%,+0.23,1.20%,-65.42,10236023900,10236023900,100.00%,--,--,-0.18%,--,--,--,--,--,4939500,6041469,0.818,--,无,无,-0.04,0.98,23.12,165454110,1.87,0.181,白酒,白酒,11.20,11.15,-0.45%,--,11.25,11.05,-2.86%,-2.36%,-7.90%,-29.36%,1.79%,9300,33300,20345,-0.00,-21.41,--,914747440,914747440,223359000亿,8.55%,5.99,1,2.95,--,--,--,20021029,
4,SZ000661,长春高新,--,-0.10%,69.43,-0.07,69.42,69.43,9050368,627609970,100--,+0.00%,+0.61%,+0.12,2.26%,-29.47,28323103000,27745239000,97.96%,--,--,+0.00%,--,--,--,--,--,5036444,4013924,1.25,--,无,无,-0.04,0.94,,275742650,1.27,0.690,其他生物制品,生物制品,69.50,69.01,-0.71%,--,70.14,68.40,-0.04%,+2.48%,+4.41%,-24.85%,2.50%,700,10504,37795,-0.01,-5.06,--,407937530,399614570,324093050亿,-41.67%,54.62,2,3.60,--,--,--,19961218,
4,SH601601,中国太保,--,-0.10%,29.59,-0.03,29.59,29.60,45674853,1345037700,100--,+0.00%,+0.14%,+0.48,0.67%,+23.36,284665900000,202544780000,71.15%,--,--,+0.00%,--,--,--,--,--,23727197,21947656,1.08,--,无,有,-0.02,0.97,5.28,10041000000,0.891,1.04,保险,保险,29.62,29.55,-0.24%,--,29.76,29.21,-1.53%,+0.82%,-9.95%,-29.40%,1.86%,62111,31600,86304,-0.02,-4.83,--,9620341500,6845041500,10223000000亿,4.30%,33.22,0,5.18,--,--,--,20071225,
4,SH601098,中南传媒,--,-0.10%,9.81,-0.01,9.80,9.81,7795179,76684746,2300--,+0.31%,-0.20%,-0.28,0.43%,-5.60,17618760000,17618760000,100.00%,--,--,+0.31%,--,--,--,--,--,4087100,3708079,1.10,--,无,无,-0.01,1.12,10.97,379576600,1.06,0.210,出版,文化传媒,9.82,9.83,+0.10%,--,9.98,9.74,-1.21%,+3.15%,-4.39%,-9.25%,2.44%,3800,3300,15582,-0.00,-52.30,--,1796000000,1796000000,396271510亿,3.13%,9.22,0,1.11,--,--,--,20101028,
4,SH603301,振德医疗,--,-0.10%,87.20,-0.09,87.20,87.24,1939131,168594410,22480--,+0.25%,-0.77%,+0.29,0.73%,+75.47,23010007000,23010007000,100.00%,--,--,+0.25%,--,--,--,--,--,683563,1255568,0.544,--,无,无,-0.01,0.93,87.15,54448031,4.05,0.200,医疗耗材,医疗器械,87.29,87.88,+0.68%,--,88.79,86.03,-0.91%,-2.23%,+2.23%,+24.22%,3.16%,2520,100,9266,-0.00,-5.76,--,263876230,263876230,65631345亿,6.26%,21.54,0,10.31,--,--,--,20180412,
4,SZ000403,派林生物,--,-0.11%,9.21,-0.01,9.20,9.21,11523868,105987214,100--,+0.00%,+0.55%,+0.14,1.23%,-5.76,8753159900,8663698500,98.98%,--,--,+0.00%,--,--,--,--,--,5251218,6272650,0.837,--,无,无,-0.08,0.78,24.79,22968833,1.08,0.020,血液制品,生物制品,9.22,9.16,-0.65%,--,9.33,9.11,-5.05%,+0.44%,-22.47%,-32.72%,2.39%,70400,29980,14851,--,-26.65,--,950397390,940683880,29076183亿,-74.22%,8.53,1,4.12,--,--,--,19960628,
4,SZ001914,招商积余,--,-0.12%,8.51,-0.01,8.50,8.51,6829400,57956314,46300--,+0.00%,+0.24%,+0.28,0.65%,-35.88,8967156000,8967123700,100.00%,--,--,+0.00%,--,--,--,--,--,2696550,4132850,0.653,--,无,无,-0.02,1.03,13.42,233225600,0.818,0.221,房地产服务,房地产,8.52,8.49,-0.35%,--,8.60,8.42,-1.62%,+1.79%,-11.81%,-20.32%,2.11%,9500,22400,12993,--,-13.96,--,1053719860,1053716060,316342980亿,6.30%,10.40,1,1.00,--,--,--,19940928,
4,SZ300820,英杰电气,--,-0.12%,67.43,-0.08,67.43,67.46,6319155,434536710,200--,+0.07%,+0.64%,-1.98,5.65%,+74.93,14986520000,7537299200,50.29%,--,--,+0.07%,--,--,--,--,--,3076593,3242562,0.949,--,无,无,-0.16,1.02,71.80,36334753,5.81,0.164,其他电源设备,其他电源设备,67.51,67.00,-0.76%,--,70.99,66.80,-2.29%,-20.78%,+2.21%,+41.81%,6.21%,26700,300,26006,--,-5.62,--,222253010,111779611,45105441亿,-28.05%,11.61,4,30.43,--,--,--,20200213,
4,SH600233,圆通速递,--,-0.12%,16.72,-0.02,16.71,16.72,32671046,546250200,4500--,-0.48%,-0.24%,+0.00,0.95%,+15.64,57231559000,57231559000,100.00%,--,--,-0.48%,--,--,--,--,--,17219000,15452046,1.11,--,无,无,0.03,1.01,11.82,3250000000,1.58,0.402,物流,物流,16.74,16.76,+0.12%,--,17.07,16.40,-3.96%,+10.29%,-2.62%,+3.40%,4.00%,18900,22300,74611,-0.00,9.45,--,3422940100,3422940100,1752859400亿,60.76%,10.58,0,-8.57,--,--,--,20000608,
,SZ300692,中赋科技,--,-0.12%,8.17,-0.01,8.16,8.17,8541486,69764969,4500--,+0.25%,-0.49%,+0.03,1.66%,+20.93,4593795900,4191880300,91.25%,--,--,+0.25%,--,--,--,--,--,5074605,3466881,1.46,--,无,无,-0.01,0.63,70.08,17912342,1.45,0.032,水务及水治理,环境治理,8.18,8.21,+0.37%,--,8.31,8.01,-1.21%,+5.69%,+2.38%,-2.74%,3.67%,1000,7200,5174,--,-1.25,--,562276120,513082040,19594985亿,-13.35%,5.64,1,-16.09,--,--,--,20170821,
4,SZ002601,龙佰集团,--,-0.13%,15.98,-0.02,15.97,15.98,18444191,293916480,200--,+0.13%,+0.38%,+0.28,0.93%,-31.04,38100284000,31761893000,83.36%,--,--,+0.13%,--,--,--,--,--,9457257,8986934,1.05,--,无,无,-0.05,0.71,51.11,187001440,1.67,0.080,钛白粉,化学原料,16.00,15.92,-0.50%,--,16.09,15.81,-6.17%,-4.02%,+4.17%,-18.39%,1.75%,9500,53900,28942,-0.02,-20.26,--,2384248100,1987602800,278256910亿,-72.74%,9.58,0,3.85,--,--,--,20110715,
,SZ002932,*ST明德,--,-0.14%,14.28,-0.02,14.28,14.31,1683009,24047882,23000--,+0.28%,-0.21%,-0.06,1.08%,+18.83,3320399300,2229036500,67.13%,--,--,+0.28%,--,--,--,--,--,1087263,595746,1.83,--,无,无,-0.12,1.26,,-377402,0.601,0,体外诊断,医疗器械,14.30,14.31,+0.07%,--,14.47,14.19,-3.58%,+0.21%,-3.19%,-25.55%,1.96%,17400,5000,1153,--,-30.98,--,232520960,156095000,2534751亿,89.70%,23.77,2,37.40,--,--,--,20180710,
4,SH600528,中铁工业,--,-0.15%,6.79,-0.01,6.79,6.80,12156168,82745010,2000--,-0.29%,+0.15%,-0.25,0.55%,-36.79,15084335000,15084335000,100.00%,--,--,-0.29%,--,--,--,--,--,4481390,7674778,0.584,--,无,有,-0.05,1.19,11.03,318960500,0.591,0.140,轨交设备,轨交设备,6.80,6.78,-0.29%,--,6.85,6.76,-1.88%,+1.19%,-4.63%,-16.99%,1.32%,19100,1700,13738,-0.00,-42.36,--,2221551600,2221551600,366463450亿,0.349%,11.48,1,5.97,--,--,--,20010528,
4,SZ002881,美格智能,--,-0.16%,37.65,-0.06,37.65,37.66,11791674,449473720,400--,-0.05%,+0.08%,-1.24,6.48%,+29.38,11372980700,6851918200,60.25%,--,--,-0.05%,--,--,--,--,--,6221350,5570324,1.12,--,无,无,0.19,1.64,79.49,46654696,4.17,0.154,通信终端及配件,通信设备,37.71,37.62,-0.24%,--,39.44,37.50,+0.21%,+9.99%,-6.71%,-15.51%,5.14%,9000,16300,34575,--,8.42,--,302071200,181989860,59026622亿,0.757%,9.03,3,-71.21,--,--,--,20170622,
,SH600861,北京人力,--,-0.16%,12.55,-0.02,12.55,12.56,1713378,21548930,100--,+0.00%,+0.32%,-0.21,0.32%,-4.87,7104714600,6737035100,94.82%,--,--,+0.00%,--,--,--,--,--,883550,829828,1.06,--,无,无,-0.02,0.93,8.44,262640400,0.939,0.464,专业服务,其他社会服务,12.57,12.51,-0.48%,--,12.66,12.45,-2.64%,+0.48%,-8.17%,-27.49%,1.67%,13100,3300,3136,-0.00,-62.23,--,566112720,536815540,578133860亿,-55.54%,13.37,0,4.07,--,--,--,19940520,
4,SZ000983,山西焦煤,--,-0.16%,6.11,-0.01,6.11,6.12,54943273,336352700,100--,+0.00%,-0.33%,-0.19,0.97%,-3.98,34687087000,34686875000,100.00%,--,--,+0.00%,--,--,--,--,--,25429936,29513337,0.862,--,无,无,-0.04,0.81,26.13,807880010,0.937,0.142,煤炭开采,煤炭开采加工,6.12,6.13,+0.16%,--,6.22,6.06,-5.12%,+1.66%,-18.10%,-4.83%,2.61%,130800,64800,57645,-0.02,-8.98,--,5677101100,5677066200,1323943920亿,18.62%,6.52,1,5.88,--,--,--,20000726,
4,SZ300999,金龙鱼,--,-0.16%,24.37,-0.04,24.37,24.38,9633002,234578200,100--,+0.00%,+0.49%,+0.08,1.78%,-42.17,132124186000,13224309800,10.01%,--,--,+0.00%,--,--,--,--,--,4786052,4846950,0.987,--,无,无,0.03,1.18,36.17,1481729000,1.35,0.270,粮油加工,农产品加工,24.41,24.25,-0.66%,--,24.57,24.10,-1.77%,+2.87%,-5.18%,-14.52%,1.93%,10400,6500,25435,-0.07,4.21,--,5421591500,542647100,2084629000亿,50.98%,18.05,1,-5.58,--,--,--,20201015,
,SZ300434,金石亚药,--,-0.17%,11.94,-0.02,11.93,11.94,40998500,483007310,600--,+0.17%,+2.05%,+1.33,11.98%,+18.92,4796821800,4084854400,85.16%,--,--,+0.17%,--,--,--,--,--,23942330,17056170,1.40,--,无,无,0.25,1.30,25.96,116015623,1.80,0.289,化学制剂,化学制药,11.96,11.70,-2.17%,--,12.19,11.36,+3.20%,+10.45%,+31.09%,+17.08%,6.94%,153000,43660,45549,--,4.21,--,401743870,342115110,131235424亿,84.59%,6.64,1,-65.77,--,--,--,20150424,
,SH603378,*ST亚士,--,-0.17%,5.83,-0.01,5.83,5.84,12208202,69957736,2000--,+0.34%,+0.52%,+1.71,2.85%,-33.38,2498718400,2498718400,100.00%,--,--,+0.34%,--,--,--,--,--,6582087,5626115,1.17,--,无,无,-0.25,0.88,,-97590254,,-0.730,其他建材,建筑材料,5.84,5.80,-0.68%,--,5.94,5.53,+8.57%,+18.26%,+10.21%,-14.39%,7.02%,6600,56700,3519,--,-21.60,--,428596640,428596640,-97340328亿,-5.40%,-0.39,0,80.94,--,--,--,20170928,
4,SZ000731,四川美丰,--,-0.17%,5.79,-0.01,5.78,5.79,17444394,102915460,149000--,+0.00%,+1.40%,-1.89,3.18%,+33.80,3177702000,3177702000,100.00%,--,--,+0.00%,--,--,--,--,--,8264050,9180344,0.900,--,无,无,-0.13,1.32,,-31986490,0.832,-0.058,氮肥,农化制品,5.80,5.71,-1.55%,--,6.05,5.69,+7.82%,+10.92%,-2.03%,-11.47%,6.21%,64300,8500,9987,--,-10.52,--,548825900,548825900,-24223087亿,-161.3%,6.96,0,9.55,--,--,--,19970617,
,SZ300839,博汇股份,--,-0.17%,11.48,-0.02,11.48,11.49,10878800,126898482,500--,+0.26%,-0.17%,-1.61,3.76%,+76.69,3386181800,3325630400,98.21%,--,--,+0.26%,--,--,--,--,--,6041400,4837400,1.25,--,无,无,0.27,1.32,94.77,46751984,4.20,0.160,石油加工,石油加工贸易,11.50,11.50,+0.00%,--,12.18,11.40,-4.33%,-1.20%,-21.85%,-4.65%,6.78%,54600,700,26119,--,38.34,--,294963580,289689060,49314571亿,198.2%,2.73,1,-35.94,--,--,--,20200630,
4,SH605011,杭州热电,--,-0.18%,16.30,-0.03,16.29,16.30,4173900,68080053,29400--,+0.00%,-0.06%,-0.07,1.04%,-21.41,6521630000,6521630000,100.00%,--,--,+0.00%,--,--,--,--,--,2241200,1932700,1.16,--,无,无,0.02,0.88,34.30,40516160,2.64,0.100,热力,电力,16.33,16.31,-0.12%,--,16.56,16.10,-2.10%,+4.76%,-7.54%,-19.86%,2.82%,8000,4700,11214,-0.00,10.26,--,400100000,400100000,63851557亿,9.95%,6.18,1,0.93,--,--,--,20210630,
,SH603817,海峡环保,--,-0.19%,5.35,-0.01,5.34,5.35,10017900,53607310,200--,+0.19%,+0.75%,-0.02,1.76%,+12.82,3049949600,3049949600,100.00%,--,--,+0.19%,--,--,--,--,--,5887850,4130050,1.43,--,无,无,0.07,1.33,13.01,67505966,0.933,0.118,水务及水治理,环境治理,5.36,5.31,-0.93%,--,5.45,5.30,-1.83%,+2.88%,-9.17%,-24.54%,2.80%,40900,3200,13477,-0.00,28.20,--,570084040,570084040,77175154亿,49.20%,5.74,0,0.00,--,--,--,20170220,
4,SH603507,振江股份,--,-0.19%,30.88,-0.06,30.88,30.89,5677012,175712220,200--,+0.13%,-0.39%,-0.23,3.12%,+5.20,5675605300,5613128800,98.90%,--,--,+0.13%,--,--,--,--,--,3155580,2521432,1.25,--,无,无,0.23,0.99,28.20,97062588,2.19,0.528,风电零部件,风电设备,30.94,31.00,+0.19%,--,31.48,30.55,-7.04%,-6.74%,-15.42%,+17.37%,3.01%,1600,1600,20953,-0.00,31.49,--,183795510,181772310,105273803亿,1249%,14.11,0,-29.81,--,--,--,20171106,
4,SZ002595,豪迈科技,--,-0.20%,45.68,-0.09,45.67,45.68,5619946,256573870,200--,+0.02%,-0.26%,+0.06,0.49%,+64.13,52988800000,52622383000,99.31%,--,--,+0.02%,--,--,--,--,--,3218752,2401194,1.34,--,无,无,-0.00,1.28,22.18,515313670,4.23,0.444,其他专用设备,专用设备,45.77,45.80,+0.07%,--,46.30,44.95,-5.80%,-2.60%,-5.07%,-20.68%,2.95%,25600,3905,19418,-0.03,-3.79,--,1160000000,1151978620,591001220亿,-0.834%,10.81,1,2.26,--,--,--,20110628,
4,SZ300458,全志科技,--,-0.20%,39.95,-0.08,39.94,39.95,101947950,4139183900,100--,-0.03%,+0.40%,-1.63,12.52%,-77.02,39695812000,32527595000,81.94%,--,--,-0.03%,--,--,--,--,--,52786975,49160975,1.07,--,无,无,-0.28,1.14,106.2,495000000,11.92,0.204,数字芯片设计,半导体,40.03,39.79,-0.60%,--,41.77,39.31,+7.62%,+6.53%,+31.67%,+14.61%,6.15%,11500,47808,212509,-0.03,-2.98,--,993637350,814207630,203376550亿,121.8%,3.35,0,56.56,--,--,--,20150515,
,SZ002688,金河生物,--,-0.20%,4.90,-0.01,4.89,4.90,6925000,33813268,43200--,+0.20%,+0.41%,+0.35,0.93%,+6.33,3770571600,3662571700,97.14%,--,--,+0.20%,--,--,--,--,--,3885150,3039850,1.28,--,无,无,-0.04,0.86,97.34,62297097,1.65,0.081,动物保健,养殖业,4.91,4.88,-0.61%,--,4.93,4.85,-3.73%,+1.66%,-2.00%,-16.24%,1.63%,61100,9100,6595,--,-16.47,--,769504400,747463620,76972677亿,21.87%,2.97,2,1.40,--,--,--,20120713,
4,SH601949,中国出版,--,-0.21%,4.81,-0.01,4.80,4.81,11034600,52966021,16500--,+0.21%,-0.82%,+0.21,0.58%,-6.51,9158086300,9158086300,100.00%,--,--,+0.21%,--,--,--,--,--,5404300,5630300,0.960,--,无,无,-0.02,1.15,15.91,-100390072,0.921,-0.053,出版,文化传媒,4.82,4.85,+0.62%,--,4.89,4.75,-2.04%,+1.69%,-6.24%,-25.43%,2.90%,148900,80800,18018,-0.00,-30.59,--,1903968100,1903968100,-112888950亿,-250.6%,5.23,3,1.29,--,--,--,20170821,
4,SH600499,科达制造,--,-0.21%,14.40,-0.03,14.40,14.41,33281037,473401570,1000--,+0.00%,+0.98%,+1.22,1.74%,-15.69,27617132000,27617132000,100.00%,--,--,+0.00%,--,--,--,--,--,16072529,17208508,0.934,--,无,无,0.04,0.88,17.83,1310000000,2.10,0.308,瓷砖地板,家居用品,14.43,14.26,-1.18%,--,14.58,13.85,-12.14%,+3.97%,-6.25%,+6.12%,5.06%,15200,7900,52622,-0.00,8.81,--,1917856400,1917856400,1133004000亿,69.10%,6.86,0,-3.63,--,--,--,20021010,
4,SZ001965,招商公路,--,-0.21%,9.58,-0.02,9.58,9.59,11731851,113735736,71900--,-0.10%,+0.00%,-1.19,0.17%,-7.59,65097010000,65097010000,100.00%,--,--,-0.10%,--,--,--,--,--,5598687,6133164,0.913,--,无,无,-0.00,1.07,14.06,1348715900,0.929,0.195,高速公路,公路铁路运输,9.60,9.58,-0.21%,--,9.83,9.55,+1.05%,+0.84%,-1.64%,-4.96%,2.92%,28900,61700,22838,-0.04,-32.75,--,6795095000,6795095000,1621840900亿,1.50%,10.32,0,0.53,--,--,--,20171225,
,SZ000411,英特集团,--,-0.21%,9.29,-0.02,9.28,9.29,5020022,47002783,55200--,-0.11%,+0.32%,-0.78,0.89%,-15.92,5247448600,5237106800,99.80%,--,--,-0.11%,--,--,--,--,--,2447341,2572681,0.951,--,无,无,-0.04,1.32,10.92,80154301,0.971,0.144,医药流通,医药商业,9.31,9.26,-0.54%,--,9.50,9.26,+0.37%,+0.65%,+1.69%,-25.06%,2.58%,9300,27815,6487,--,-16.94,--,564849150,563735940,133277469亿,-20.48%,9.57,1,4.12,--,--,--,19960716,
32,SH688212,澳华内镜,--,-0.21%,27.87,-0.06,27.87,27.93,2310322,64100196,6870--,+0.00%,+0.61%,+0.45,1.72%,+2.73,3753120500,3753120500,100.00%,--,--,+0.00%,--,--,--,--,--,1142213,1168109,0.978,--,无,无,-0.06,0.92,237.4,-24433326,2.92,-0.180,医疗设备,医疗器械,27.93,27.70,-0.82%,--,28.26,27.32,-2.79%,-7.13%,-2.59%,-36.24%,3.37%,11196,546,7983,-0.00,-17.55,--,134665250,134665250,-31728020亿,15.14%,9.55,3,2.15,--,--,--,20211115,
4,SZ002035,华帝股份,--,-0.22%,4.60,-0.01,4.59,4.60,8672000,39910458,111500--,+0.00%,+0.00%,-0.05,1.11%,-16.98,3899206600,3597373300,92.26%,--,--,+0.00%,--,--,--,--,--,4771350,3900650,1.22,--,无,无,0.02,1.16,13.18,101107703,1.01,0.122,厨卫电器,厨卫电器,4.61,4.60,-0.22%,--,4.65,4.57,-1.92%,+1.10%,-6.69%,-23.33%,1.74%,22000,67800,10075,--,13.04,--,847653620,782037670,130260688亿,-4.88%,4.54,1,-1.10,--,--,--,20040901,
4,SZ002701,奥瑞金,--,-0.22%,4.59,-0.01,4.59,4.61,38255804,176767720,1200--,-0.65%,-0.22%,-0.67,1.50%,-2.75,11749300600,11738308600,99.91%,--,--,-0.65%,--,--,--,--,--,17295490,20960314,0.825,--,无,无,-0.20,0.91,13.67,517124590,1.15,0.202,包装,包装印刷,4.60,4.60,+0.00%,--,4.67,4.55,+0.00%,+5.28%,-0.22%,-21.27%,2.61%,56900,10300,25704,-0.01,-33.06,--,2559760500,2557365700,858561240亿,-22.19%,4.00,1,31.43,--,--,--,20121011,
4,SZ002352,顺丰控股,--,-0.22%,31.96,-0.07,31.95,31.96,13928584,444621750,100--,+0.03%,+0.16%,+0.12,0.29%,+1.45,168279250000,152449580000,90.59%,--,--,+0.03%,--,--,--,--,--,6964169,6964415,1.00,--,无,无,-0.01,0.72,14.75,2525728000,1.56,0.480,物流,物流,32.03,31.91,-0.37%,--,32.09,31.75,-2.95%,+2.01%,-6.98%,-15.65%,1.06%,17500,110400,39540,-0.12,-12.83,--,5265308100,4770012000,3473111000亿,13.05%,20.43,0,1.62,--,--,--,20100205,
,SH600817,宇通重工,--,-0.22%,9.08,-0.02,9.07,9.08,1680700,15261804,43800--,-0.66%,-1.09%,-0.01,0.32%,-50.04,4831167000,4805538700,99.47%,--,--,-0.66%,--,--,--,--,--,902650,778050,1.16,--,无,无,-0.01,0.92,15.97,44613523,1.86,0.084,环保设备,环保设备,9.10,9.18,+0.88%,--,9.18,9.01,-2.05%,+2.48%,-1.73%,-17.23%,1.87%,3900,7200,3332,-0.00,-12.65,--,532066850,529244350,55067456亿,-13.45%,4.89,1,0.95,--,--,--,19940128,
,SZ002226,江南化工,--,-0.22%,4.47,-0.01,4.46,4.47,16615790,74415820,41100--,-0.22%,-0.22%,-0.19,0.63%,+20.88,11840685200,11840663800,100.00%,--,--,-0.22%,--,--,--,--,--,6902320,9713470,0.711,--,无,无,-0.03,1.11,16.09,134367540,1.22,0.051,民爆用品,化学制品,4.48,4.48,+0.00%,--,4.53,4.44,-4.08%,+3.66%,-8.06%,-21.88%,2.01%,83180,11620,13140,--,-13.02,--,2648922900,2648918100,224086410亿,-13.99%,3.66,1,4.30,--,--,--,20080506,
,SH603209,兴通股份,--,-0.22%,13.41,-0.03,13.41,13.44,4103620,55298293,100--,+0.00%,-0.22%,-0.49,1.28%,+39.82,4358250000,4311202300,98.92%,--,--,+0.00%,--,--,--,--,--,2248170,1855450,1.21,--,无,无,0.01,0.91,14.16,216890000,1.26,0.340,航运,港口航运,13.44,13.44,+0.00%,--,13.68,13.30,+0.37%,+6.68%,+3.87%,-10.30%,2.83%,9660,2200,9040,-0.00,21.84,--,325000000,321491600,145725100亿,51.11%,10.67,0,-1.41,--,--,--,20220324,
