,代码,名称,,涨幅,现价,涨跌,买价,卖价,总手,总金额,现手,1分钟涨速,实体涨幅,现均差%,换手,委比%,总市值,流通市值,流通比例,封单额_新,封单量_新,4分钟涨速,当日偏离值,异动偏离值,10日内偏离值,30日内偏离值,10日异动次数,内盘,外盘,内外比,备注,利空,利好,主力净量,量比,TTM市盈率,净利润,市净率,每股盈利,细分行业,所属行业,昨收,开盘,开盘涨幅,竞价换手,最高,最低,5日涨幅,10日涨幅,20日涨幅,年初至今,振幅,买量,卖量,笔数,贡献度,机构动向,异动类型,总股本,流通股本,利润总额,净利润增长率,每股净资产,金叉个数,散户数量,自选时间,自选价格,自选收益,上市日期,
4,SH600256,广汇能源,--,+2.28%,4.94,+0.11,4.94,4.95,220591780,1114501000,692150--,+0.20%,-3.14%,-2.33,3.45%,+32.21,31576495000,31576495000,100.00%,--,--,+0.20%,--,--,--,--,--,104368434,116223346,0.898,--,无,无,-0.01,1.84,35.54,1245000000,1.29,0.037,煤炭开采,煤炭开采加工,4.83,5.10,+5.59%,--,5.22,4.91,-3.89%,-18.35%,-26.81%,+0.41%,6.42%,47350,225300,95620,+0.04,-0.33,--,6392003000,6392003000,339986010亿,-65.90%,3.82,9,-5.05,--,--,--,20000526,
68,SH603418,友升股份,--,+2.27%,44.17,+0.98,44.16,44.17,1752906,76598599,13800--,-0.27%,+2.03%,+1.09,4.24%,+7.53,8527833200,1827074900,21.42%,--,--,-0.27%,--,--,--,--,--,752725,1000181,0.753,--,无,无,0.02,0.96,16.89,103198451,1.84,0.530,车身附件及饰件,汽车零部件,43.19,43.29,+0.23%,--,44.48,42.50,-16.19%,-13.12%,-13.66%,-25.98%,4.58%,100,300,5599,--,1.76,--,193068440,41364612,116981318亿,16.64%,23.97,4,22.71,--,--,--,20250923,
4,SH600570,恒生电子,--,+2.27%,21.19,+0.47,21.18,21.19,30806416,643590460,606900--,+0.33%,+2.37%,+1.44,1.63%,-75.39,40126400000,40126400000,100.00%,--,--,+0.33%,--,--,--,--,--,13766159,17040257,0.808,--,无,无,0.01,0.81,29.98,138770230,4.02,0.070,垂直应用软件,软件开发,20.72,20.70,-0.10%,--,21.28,20.32,-8.98%,-6.40%,-13.33%,-29.25%,4.63%,200,6308,50050,+0.05,1.40,--,1893647900,1893647900,176939360亿,342.9%,5.27,3,-1.63,--,--,--,20031216,
4,SZ300067,安诺其,--,+2.26%,5.42,+0.12,5.42,5.43,42089070,225633140,20000--,+0.00%,+1.50%,+1.12,4.49%,-29.28,6256710200,5079969100,81.19%,--,--,+0.00%,--,--,--,--,--,19652269,22436801,0.876,--,无,无,-0.45,0.49,,10068282,2.51,0.009,纺织化学用品,化学制品,5.30,5.34,+0.75%,--,5.44,5.18,-9.97%,-0.18%,-6.23%,+8.40%,4.91%,215200,165700,34667,--,-17.22,--,1154374570,937263680,13008748亿,206.7%,2.16,2,55.70,--,--,--,20100421,
,SZ300173,ST福能,--,+2.26%,3.17,+0.07,3.17,3.18,7898400,24798234,39400--,-0.31%,+2.59%,+0.98,1.08%,-30.70,2329080500,2329080500,100.00%,--,--,-0.31%,--,--,--,--,--,4016600,3881800,1.03,--,无,无,0.03,0.73,,-25550850,2.87,-0.035,锂电专用设备,电池,3.10,3.09,-0.32%,--,3.18,3.09,-11.20%,-13.39%,-19.75%,-25.06%,2.90%,116600,54300,2219,--,6.39,--,734725700,734725700,-31012252亿,-550.7%,1.11,7,-19.38,--,--,--,20110201,
4,SZ301318,维海德,--,+2.26%,20.40,+0.45,20.37,20.40,1426335,28998447,5400--,+0.20%,+1.54%,+0.35,1.53%,-10.74,2760097300,1900896400,68.87%,--,--,+0.20%,--,--,--,--,--,709690,716645,0.990,--,无,无,0.13,0.87,58.71,3918257,1.46,0.029,安防设备,计算机设备,19.95,20.09,+0.70%,--,20.74,19.60,-3.36%,-2.63%,-8.81%,-25.03%,5.71%,500,2301,4060,--,38.02,--,135298890,93181195,5640636亿,-90.74%,13.96,8,-30.16,--,--,--,20220810,
4,SH600481,双良节能,--,+2.25%,4.99,+0.11,4.99,5.00,120667379,596068960,1739600--,-0.20%,+3.96%,+1.03,5.85%,-8.59,10300266000,10300266000,100.00%,--,--,-0.20%,--,--,--,--,--,53179051,67488328,0.788,--,无,无,0.11,1.12,,-394465010,2.37,-0.204,硅料硅片,光伏设备,4.88,4.80,-1.64%,--,5.02,4.78,+10.64%,+1.01%,-6.73%,-23.70%,4.92%,734000,1434033,56994,+0.01,5.27,--,2064181600,2064181600,-462093610亿,-144.6%,2.10,1,-10.26,--,--,--,20030422,
,SH603633,徕木股份,--,+2.25%,6.81,+0.15,6.80,6.81,12609697,85327276,58900--,+0.15%,+1.64%,+0.65,2.95%,+8.43,2906581700,2906581700,100.00%,--,--,+0.15%,--,--,--,--,--,5979594,6630103,0.902,--,无,无,0.00,0.68,,-35815877,1.67,-0.080,汽车电子电气系统,汽车零部件,6.66,6.70,+0.60%,--,6.91,6.55,-12.69%,-15.93%,-20.72%,-32.77%,5.41%,39100,7700,15542,+0.00,0.62,--,426810820,426810820,-33446022亿,-290.2%,4.08,6,1.90,--,--,--,20161117,
4,SZ301152,天力锂能,--,+2.25%,23.67,+0.52,23.67,23.71,3856300,90685520,26400--,+0.00%,+2.87%,+0.66,5.43%,+78.98,2810576000,1680077800,59.78%,--,--,+0.00%,--,--,--,--,--,2074150,1782150,1.16,--,无,无,-0.20,0.91,,8452080,2.32,0.070,电池化学品,电池,23.15,23.01,-0.60%,--,23.95,23.01,-10.34%,-7.58%,-14.61%,-22.55%,4.06%,5800,100,12999,--,-14.79,--,118740007,70979207,8584152亿,121.3%,10.20,1,33.44,--,--,--,20220829,
,SZ002827,高争民爆,--,+2.24%,24.14,+0.53,24.14,24.15,3552750,84799518,33000--,+0.00%,+2.64%,+1.15,1.29%,-30.96,6687890400,6662609200,99.62%,--,--,+0.00%,--,--,--,--,--,1659200,1893550,0.876,--,无,无,0.02,0.86,35.23,9470135,6.19,0.034,民爆用品,化学制品,23.61,23.52,-0.38%,--,24.19,23.20,-8.66%,-7.26%,-14.73%,-35.78%,4.19%,6300,5600,8173,--,8.56,--,277046000,275998730,7616523亿,-46.27%,3.90,5,-11.02,--,--,--,20161209,
,SZ300277,汽轮科技,--,+2.24%,15.04,+0.33,15.04,15.05,25304403,377252950,2000--,-0.07%,+2.31%,+0.89,3.31%,-39.48,22809576000,11512342200,50.47%,--,--,-0.07%,--,--,--,--,--,11176816,14127587,0.791,--,无,无,-0.05,0.82,497.8,84880055,2.26,0.056,其他电源设备,其他电源设备,14.71,14.70,-0.07%,--,15.10,14.49,+0.87%,+5.84%,-3.77%,+15.25%,4.15%,23700,110200,36401,--,-2.77,--,1516594200,765448290,160621350亿,105.5%,6.66,1,-1.82,--,--,--,20111123,
,SZ300449,汉邦高科,--,+2.24%,7.30,+0.16,7.30,7.31,15912880,116616512,186780--,+0.14%,+2.24%,-0.40,4.12%,-2.85,2818062700,2818062700,100.00%,--,--,+0.14%,--,--,--,--,--,8428140,7484740,1.13,--,无,无,-0.33,0.67,,-7414334,10.13,-0.019,安防设备,计算机设备,7.14,7.14,+0.00%,--,7.48,7.10,-14.52%,-7.24%,-8.29%,-4.20%,5.32%,14320,25200,16614,--,-18.15,--,386035990,386035990,-6730272亿,12.02%,0.72,2,59.55,--,--,--,20150422,
,SZ300695,兆丰股份,--,+2.24%,49.79,+1.09,49.78,49.79,931160,46218844,6900--,+0.46%,+2.24%,+0.32,0.91%,-26.88,5091372200,5091372200,100.00%,--,--,+0.46%,--,--,--,--,--,504300,426860,1.18,--,无,无,-0.02,0.66,16.83,-16547638,1.77,-0.160,轮胎轮毂,汽车零部件,48.70,48.70,+0.00%,--,50.35,48.50,-12.05%,-13.83%,-19.84%,-50.17%,3.80%,400,2100,4145,--,-7.60,--,102256924,102256924,-19244412亿,-152.6%,28.16,6,6.59,--,--,--,20170908,
4,SZ300355,蒙草生态,--,+2.23%,2.75,+0.06,2.74,2.75,31801600,86893357,600--,+0.00%,+2.61%,+0.66,2.03%,-20.58,4411665700,4316829800,97.85%,--,--,+0.00%,--,--,--,--,--,13096850,18704750,0.700,--,无,无,0.19,1.36,178.3,-12498429,1.05,-0.010,综合环境治理,环境治理,2.69,2.68,-0.37%,--,2.81,2.65,-5.50%,-7.41%,-15.90%,-31.93%,5.95%,346400,246700,9488,--,14.00,--,1604242100,1569756300,-23016635亿,26.19%,2.63,5,-34.16,--,--,--,20120927,
32,SH688295,中复神鹰,--,+2.23%,60.54,+1.32,60.54,60.55,19896442,1203375340,200--,+0.07%,+4.29%,+0.10,2.21%,+51.78,54486000000,54486000000,100.00%,--,--,+0.07%,--,--,--,--,--,10491545,9404897,1.12,--,无,无,0.01,1.12,317.0,30454650,11.47,0.030,其他纤维,化学纤维,59.22,58.05,-1.98%,--,61.98,58.05,+24.06%,+18.50%,+27.86%,+84.70%,6.64%,1185,1900,31876,+0.06,0.27,--,900000000,900000000,32292445亿,167.3%,5.28,0,-57.56,--,--,--,20220406,
4,SH600588,用友网络,--,+2.23%,9.18,+0.20,9.18,9.19,48270293,443478270,515242--,-0.33%,+3.03%,-0.08,1.41%,-3.09,31368036000,31368036000,100.00%,--,--,-0.33%,--,--,--,--,--,20777393,27492900,0.756,--,无,无,0.09,1.07,,-722584930,4.55,-0.220,横向通用软件,软件开发,8.98,8.91,-0.78%,--,9.38,8.91,-5.17%,-9.47%,-19.54%,-30.77%,5.23%,117658,7000,50763,+0.04,13.13,--,3416997400,3416997400,-752596570亿,1.79%,2.02,9,-0.56,--,--,--,20010518,
4,SZ301360,荣旗科技,--,+2.22%,68.49,+1.49,68.42,68.54,2110778,143804980,9000--,+0.12%,+1.98%,+0.54,6.20%,-40.32,4779613000,2332874100,48.81%,--,--,+0.12%,--,--,--,--,--,1166730,944048,1.24,--,无,无,-0.27,1.02,96.83,-550996,3.97,-0.008,其他自动化设备,自动化设备,67.00,67.16,+0.24%,--,69.07,66.36,-8.07%,-5.98%,-7.78%,+26.20%,4.04%,2100,300,13049,--,-19.59,--,69785560,34061528,-2166464亿,92.55%,17.24,1,75.98,--,--,--,20230425,
,SZ002730,电光科技,--,+2.22%,29.91,+0.65,29.91,29.92,10628190,316311840,87900--,-0.13%,+2.47%,+0.51,3.07%,-63.61,10829809200,10349753700,95.57%,--,--,-0.13%,--,--,--,--,--,5654740,4973450,1.14,--,无,无,0.01,0.73,158.6,21858547,6.56,0.060,能源及重型设备,专用设备,29.26,29.19,-0.24%,--,30.33,28.89,-6.24%,-2.48%,+1.42%,+100.20%,4.92%,1600,21400,24307,--,0.55,--,362079880,346029880,31524448亿,5.93%,4.56,5,-17.69,--,--,--,20141009,
,SZ300307,慈星股份,--,+2.22%,7.37,+0.16,7.36,7.37,34885400,253597710,500--,-0.14%,+3.51%,+1.39,4.43%,-31.83,5900081300,5799448800,98.29%,--,--,-0.14%,--,--,--,--,--,18124950,16760450,1.08,--,无,无,-0.01,1.12,52.68,90724087,1.79,0.110,纺织服装设备,专用设备,7.21,7.12,-1.25%,--,7.44,6.94,-4.41%,-15.58%,+8.38%,+4.54%,6.93%,151000,346400,31653,--,-0.68,--,800553780,786899430,108426658亿,19.20%,4.12,3,-30.81,--,--,--,20120329,
,SH601010,ST文峰,--,+2.21%,1.39,+0.03,1.39,1.40,24229600,33859218,70400--,+0.00%,+2.96%,-0.55,1.31%,-41.35,2568720000,2568720000,100.00%,--,--,+0.00%,--,--,--,--,--,8456650,15772950,0.536,--,无,无,0.17,1.05,,45719759,0.622,0.030,百货零售,零售,1.36,1.35,-0.74%,--,1.43,1.35,-4.79%,-13.13%,-18.24%,-49.08%,5.88%,698300,689800,3217,--,12.16,--,1848000000,1848000000,62376467亿,-19.84%,2.24,6,-81.51,--,--,--,20110603,
4,SZ002063,远光软件,--,+2.20%,5.10,+0.11,5.09,5.10,23477328,119734163,187500--,+0.00%,+1.59%,+0.00,1.33%,+6.65,9768911400,9022726500,92.36%,--,--,+0.00%,--,--,--,--,--,9881856,13595472,0.727,--,无,无,0.11,0.88,32.40,10821687,2.45,0.006,垂直应用软件,软件开发,4.99,5.02,+0.60%,--,5.18,5.01,-3.04%,-5.17%,-15.39%,-15.53%,3.41%,329711,35500,17240,--,23.78,--,1915472800,1769162100,10916132亿,15.27%,2.08,7,-10.01,--,--,--,20060823,
,SZ002995,天地在线,--,+2.20%,17.68,+0.38,17.67,17.68,7703200,136544120,90200--,+0.11%,+2.14%,-0.26,6.85%,+37.78,3137395200,1987536200,63.35%,--,--,+0.11%,--,--,--,--,--,3858400,3844800,1.00,--,无,无,0.20,1.06,,-340403,3.91,-0.002,广告营销,文化传媒,17.30,17.31,+0.06%,--,18.26,17.08,-9.93%,-18.82%,-29.59%,+7.02%,6.82%,600,1600,22307,--,16.43,--,177454480,112417208,7938亿,98.07%,4.52,10,-24.57,--,--,--,20200805,
32,SH688156,路德科技,--,+2.20%,30.25,+0.65,30.25,30.34,5451275,162299830,52981--,-0.62%,+0.80%,+1.61,5.41%,+57.56,3046603200,3046603200,100.00%,--,--,-0.62%,--,--,--,--,--,2758891,2692384,1.02,--,无,无,-0.10,0.98,,11044768,3.94,0.110,畜禽饲料,农产品加工,29.60,30.01,+1.39%,--,30.85,28.93,+9.36%,+5.66%,+20.09%,+88.94%,6.49%,332,200,17397,+0.00,-5.90,--,100714157,100714157,18210264亿,780.5%,7.68,0,24.89,--,--,--,20200922,
4,SH600651,飞乐音响,--,+2.19%,5.59,+0.12,5.59,5.60,22241335,123202520,176500--,+0.00%,+2.19%,+0.93,0.89%,-69.19,14014287000,14014287000,100.00%,--,--,+0.00%,--,--,--,--,--,10836894,11404441,0.950,--,无,无,-0.04,0.73,233.0,6309497,5.56,0.003,汽车电子电气系统,汽车零部件,5.47,5.47,+0.00%,--,5.61,5.40,-4.44%,-9.40%,-15.69%,-23.32%,3.84%,35800,152200,17920,+0.02,-12.24,--,2507028000,2507028000,9624340亿,430.8%,1.01,7,0.99,--,--,--,19901219,
,SZ000520,凤凰航运,--,+2.19%,3.73,+0.08,3.73,3.74,33385701,122235297,351500--,+0.00%,+2.47%,+1.88,3.30%,-49.00,3775071300,3775071300,100.00%,--,--,+0.00%,--,--,--,--,--,15856872,17528829,0.905,--,无,无,0.35,0.86,,3301967,8.96,0.003,航运,港口航运,3.65,3.64,-0.27%,--,3.76,3.55,-10.77%,-18.38%,-2.61%,-22.93%,5.75%,34800,130600,19679,--,30.41,--,1012083460,1012083460,3308842亿,231.9%,0.42,4,-45.26,--,--,--,19931025,
,SZ300826,测绘股份,--,+2.19%,14.00,+0.30,14.00,14.01,10462804,143907830,37870--,-0.57%,+3.70%,+1.79,4.77%,-80.48,3195080400,3073620300,96.20%,--,--,-0.57%,--,--,--,--,--,6498682,3964122,1.64,--,无,无,-0.76,1.08,223.1,6979678,2.13,0.031,工程咨询服务,建筑装饰,13.70,13.50,-1.46%,--,14.08,13.47,-9.68%,-6.35%,+3.59%,+6.62%,4.45%,230,14600,12331,--,-25.23,--,228220030,219544310,6303942亿,44.49%,6.58,1,30.92,--,--,--,20200403,
4,SZ002194,武汉凡谷,--,+2.19%,9.80,+0.21,9.80,9.81,26167852,255568800,304120--,-0.10%,+2.19%,+0.35,5.12%,-41.65,6696200900,5006612700,74.77%,--,--,-0.10%,--,--,--,--,--,13247771,12920081,1.03,--,无,无,-0.19,0.69,,-1467792,2.70,-0.002,通信网络设备及器件,通信设备,9.59,9.59,+0.00%,--,9.87,9.56,-19.54%,-15.22%,-10.83%,-24.90%,3.23%,19980,77300,32241,--,-12.10,--,683285810,510878850,-1860026亿,-119.2%,3.63,2,20.65,--,--,--,20071207,
32,SH688109,品茗科技,--,+2.19%,75.70,+1.62,75.69,75.70,1292411,96266702,9615--,+0.21%,+2.78%,+1.64,1.64%,-61.53,5968362100,5968362100,100.00%,--,--,+0.21%,--,--,--,--,--,621025,671386,0.925,--,无,无,-0.06,0.87,187.7,-13827404,7.52,-0.180,垂直应用软件,软件开发,74.08,73.65,-0.58%,--,76.98,71.75,-10.77%,-3.90%,-7.26%,-40.32%,7.06%,200,353,4202,+0.01,-6.37,--,78842300,78842300,-14002706亿,-1476%,10.06,3,31.21,--,--,--,20210330,
4,SZ301525,儒竞科技,--,+2.19%,47.21,+1.01,47.21,47.34,1935286,90954648,23220--,-0.34%,+2.19%,+0.46,2.80%,+43.80,6233442000,3265122700,52.38%,--,--,-0.34%,--,--,--,--,--,875729,1059557,0.827,--,无,无,0.02,0.79,75.06,10474662,1.91,0.079,制冷空调设备,通用设备,46.20,46.20,+0.00%,--,47.88,45.64,-8.38%,-5.16%,-7.01%,-23.18%,4.85%,3080,1000,6802,--,1.76,--,132036475,69161676,9711081亿,-80.18%,24.67,2,-8.23,--,--,--,20230830,
4,SZ002180,奔图科技,--,+2.19%,16.36,+0.35,16.35,16.36,52983315,864184460,519900--,+0.00%,+1.18%,+0.31,3.90%,-41.16,23261939000,22254303000,95.67%,--,--,+0.00%,--,--,--,--,--,24337267,28646048,0.850,--,无,无,-0.06,1.50,,64546062,2.55,0.045,其他计算机设备,计算机设备,16.01,16.17,+1.00%,--,16.58,15.94,+13.14%,+14.09%,+6.44%,-19.09%,4.00%,28600,128630,79783,+0.15,-3.10,--,1421878900,1360287500,97404687亿,-23.50%,6.42,1,26.36,--,--,--,20071113,
4,SZ301586,佳力奇,--,+2.19%,33.66,+0.72,33.66,33.67,975996,32387476,5500--,+0.12%,+2.65%,+1.44,1.84%,-13.85,2792955400,1780986600,63.77%,--,--,+0.12%,--,--,--,--,--,476850,499146,0.955,--,无,无,0.09,0.89,55.79,3749697,2.15,0.045,航空装备,军工装备,32.94,32.79,-0.46%,--,33.74,32.29,-6.34%,-7.32%,-11.33%,-32.89%,4.40%,1500,1200,3155,--,14.44,--,82975503,52911070,4227895亿,-65.93%,15.62,5,-17.54,--,--,--,20240828,
32,SH688132,邦彦技术,--,+2.18%,13.15,+0.28,13.15,13.18,1678332,22117402,17595--,+0.31%,+3.87%,-0.22,1.10%,-10.84,2001761400,2001761400,100.00%,--,--,+0.31%,--,--,--,--,--,813523,864809,0.941,--,无,无,0.01,1.00,,-43379003,1.69,-0.290,军工电子,军工电子,12.87,12.66,-1.63%,--,13.44,12.66,-4.57%,-9.25%,-15.11%,-28.61%,6.06%,4656,651,3405,+0.00,6.64,--,152225200,152225200,-44266797亿,-59.45%,7.76,10,-6.48,--,--,--,20220923,
,SH605088,冠盛股份,--,+2.18%,28.18,+0.60,28.18,28.20,4233060,117213361,16100--,-0.11%,+0.71%,+1.78,2.10%,-25.73,5712820200,5669643900,99.24%,--,--,-0.11%,--,--,--,--,--,1984350,2248710,0.882,--,无,无,-0.10,1.02,19.77,77767506,1.93,0.384,底盘与发动机系统,汽车零部件,27.58,27.98,+1.45%,--,28.32,27.31,-4.25%,-15.09%,-16.75%,-19.49%,3.66%,1900,100,9990,+0.01,-15.37,--,202726050,201193890,86813208亿,-7.40%,14.59,11,21.06,--,--,--,20200817,
,SH603020,爱普股份,--,+2.17%,14.10,+0.30,14.08,14.10,10883600,148931690,67000--,-0.07%,+2.03%,+3.01,2.90%,-59.09,5296492600,5296492600,100.00%,--,--,-0.07%,--,--,--,--,--,5161450,5722150,0.902,--,无,无,-0.18,0.80,60.51,33536670,1.63,0.089,食品及饲料添加剂,化学制品,13.80,13.82,+0.14%,--,14.17,13.23,-2.56%,+20.10%,+38.24%,+39.05%,6.81%,4700,27100,18837,+0.01,-20.17,--,375637770,375637770,49607822亿,2.39%,8.65,0,27.69,--,--,--,20150325,
32,SH688557,兰剑智能,--,+2.17%,31.03,+0.66,31.01,31.03,1446447,44504377,300--,+0.00%,+2.78%,+0.86,1.41%,+23.92,3186149200,3186149200,100.00%,--,--,+0.00%,--,--,--,--,--,698791,747656,0.935,--,无,无,-0.01,0.94,28.70,3207650,2.59,0.030,其他通用设备,通用设备,30.37,30.19,-0.59%,--,31.36,29.82,-2.27%,+6.78%,+0.16%,-14.82%,5.07%,400,81,2918,+0.00,-2.34,--,102679640,102679640,-1742403亿,95.00%,11.96,4,-14.48,--,--,--,20201202,
4,SZ300274,阳光电源,--,+2.17%,159.02,+3.38,159.01,159.02,74179204,11615970600,200--,-0.01%,+2.60%,+1.56,4.67%,-4.66,329682080000,252448730000,76.57%,--,--,-0.01%,--,--,--,--,--,41195734,32983470,1.25,--,无,无,0.11,1.03,27.64,2291269600,6.78,1.11,逆变器,光伏设备,155.64,154.99,-0.42%,--,160.26,152.34,+4.62%,+6.65%,-8.61%,-6.65%,5.09%,5400,35462,240203,+2.17,2.10,--,2073211400,1587528200,2657683300亿,-40.12%,23.47,4,-34.04,--,--,--,20111102,
4,SZ301171,易点天下,--,+2.17%,33.96,+0.72,33.95,33.96,33172280,1125251730,300--,+0.03%,+1.34%,+0.12,6.61%,-33.37,21004973000,17044003000,81.14%,--,--,+0.03%,--,--,--,--,--,17505101,15667179,1.12,--,无,无,-0.04,0.73,543.8,-63539084,5.70,-0.103,广告营销,文化传媒,33.24,33.51,+0.81%,--,34.48,33.12,-4.87%,-10.61%,-26.86%,+9.10%,4.09%,26200,36967,70270,+0.14,-0.96,--,618520990,501884660,-76109351亿,-213.6%,5.96,3,63.02,--,--,--,20220819,
4,SZ000733,振华科技,--,+2.16%,56.64,+1.20,56.64,56.65,32093886,1794124100,296800--,+0.00%,+2.02%,+1.33,5.79%,+33.77,31388157000,31383926000,99.99%,--,--,+0.00%,--,--,--,--,--,16741720,15352166,1.09,--,无,无,-0.05,0.79,31.94,15907465,1.99,0.029,军工电子,军工电子,55.44,55.52,+0.14%,--,56.93,53.92,+1.58%,+9.98%,+12.18%,+8.86%,5.43%,39600,15400,96765,+0.21,-1.65,--,554169430,554094730,26492137亿,-72.81%,28.44,0,23.34,--,--,--,19970703,
4,SZ300700,岱勒新材,--,+2.16%,21.28,+0.45,21.28,21.29,12740770,265985530,800--,+0.81%,+2.21%,+1.94,4.71%,-9.94,8448773400,5758588200,68.16%,--,--,+0.81%,--,--,--,--,--,6018394,6722376,0.895,--,无,无,-0.27,0.84,,2464184,10.95,0.006,磨具磨料,通用设备,20.83,20.82,-0.05%,--,21.28,20.42,-7.72%,-5.92%,+13.55%,+72.31%,4.13%,1684,1300,28228,--,-10.88,--,397028820,270610350,3522683亿,107.7%,1.94,1,16.68,--,--,--,20170912,
4,SZ001387,雪祺电气,--,+2.16%,12.77,+0.27,12.77,12.78,5289958,66173958,49400--,+0.16%,+2.74%,+2.09,4.54%,-3.49,2337298200,1487635700,63.65%,--,--,+0.16%,--,--,--,--,--,2555510,2734448,0.935,--,无,无,-0.10,0.88,25.92,11761301,1.77,0.064,冰洗,白色家电,12.50,12.43,-0.56%,--,12.79,12.26,-0.70%,+8.77%,-1.69%,-6.24%,4.24%,8000,3700,12601,--,-16.72,--,183030400,116494574,12453362亿,-38.22%,7.22,2,10.81,--,--,--,20240111,
,SZ001208,华菱线缆,--,+2.16%,14.19,+0.30,14.18,14.19,12413500,174844450,234900--,+0.00%,+1.43%,+0.76,3.89%,-47.14,9058192600,4522830600,49.93%,--,--,+0.00%,--,--,--,--,--,6030950,6382550,0.945,--,无,无,-0.15,0.97,83.50,30444253,3.08,0.050,线缆部件及其他,电网设备,13.89,13.99,+0.72%,--,14.22,13.80,-4.44%,-11.15%,-11.56%,-40.81%,3.02%,80800,137000,27441,--,-16.53,--,638350430,318733660,32827684亿,-5.34%,4.61,10,18.45,--,--,--,20210624,
,SZ002652,扬子新材,--,+2.16%,4.26,+0.09,4.25,4.26,25230140,106789034,310000--,+0.00%,+1.67%,+0.66,4.93%,+21.47,2181392600,2181392600,100.00%,--,--,+0.00%,--,--,--,--,--,10838350,14391790,0.753,--,无,无,-0.21,1.19,,-3213794,9.29,-0.006,其他建材,建筑材料,4.17,4.19,+0.48%,--,4.31,4.08,-6.17%,-8.58%,-22.55%,+7.85%,5.52%,54200,23600,28583,--,-13.81,--,512064000,512064000,-3213794亿,30.94%,0.46,4,13.79,--,--,--,20120119,
,SZ002356,赫美集团,--,+2.16%,2.84,+0.06,2.83,2.84,17239100,48438114,216300--,+0.35%,+2.53%,+1.09,1.31%,-12.93,3723962800,3723941500,100.00%,--,--,+0.35%,--,--,--,--,--,7934250,9304850,0.853,--,无,无,0.19,0.80,102.0,-7500535,6.21,-0.006,百货零售,零售,2.78,2.77,-0.36%,--,2.88,2.74,-6.27%,-10.97%,-13.41%,-28.28%,5.04%,353900,450500,5348,--,23.83,--,1311254520,1311247020,-8121930亿,-33.17%,0.46,4,-49.17,--,--,--,20100209,
4,SZ300862,蓝盾光电,--,+2.16%,20.84,+0.44,20.81,20.84,5835193,121078042,77900--,+0.43%,+2.91%,+0.44,3.85%,-41.89,3847437100,3156655800,82.05%,--,--,+0.43%,--,--,--,--,--,2873516,2961677,0.970,--,无,无,-0.07,1.21,,-8664274,1.96,-0.050,环保设备,环保设备,20.40,20.25,-0.74%,--,21.08,20.16,-1.93%,-5.27%,-8.84%,-8.92%,4.51%,500,7300,11640,--,-3.00,--,184617900,151471010,-10873238亿,-272.0%,10.62,4,-29.79,--,--,--,20200824,
,SZ002111,威海广泰,--,+2.16%,9.00,+0.19,8.99,9.00,8446250,75527969,50400--,+0.33%,+2.74%,+0.66,1.73%,+63.59,4788093500,4398758400,91.87%,--,--,+0.33%,--,--,--,--,--,3623604,4822646,0.751,--,无,无,-0.01,0.95,29.13,77250559,1.55,0.150,航空装备,军工装备,8.81,8.76,-0.57%,--,9.03,8.75,-4.26%,-6.83%,-12.96%,-14.45%,3.18%,3400,400,17516,--,-5.53,--,532010390,488750940,90607567亿,84.28%,5.81,8,-0.99,--,--,--,20070126,
4,SZ000831,中国稀土,--,+2.15%,55.49,+1.17,55.49,55.50,36914512,2012642400,366792--,-0.02%,+2.78%,+1.78,3.48%,-28.44,58887143000,58887143000,100.00%,--,--,-0.02%,--,--,--,--,--,19693915,17220597,1.14,--,无,无,0.04,0.64,246.9,138554050,11.90,0.131,稀土,小金属,54.32,53.99,-0.61%,--,55.60,53.01,-7.01%,-4.98%,+13.59%,+19.49%,4.77%,53208,122600,104591,+0.38,1.96,--,1061220810,1061220810,144094030亿,90.80%,4.66,1,-22.95,--,--,--,19980911,
4,SZ300217,东方电热,--,+2.15%,4.27,+0.09,4.27,4.28,25981500,110608897,263700--,+0.00%,+2.40%,+0.31,2.09%,+36.41,6310961500,5300838600,83.99%,--,--,+0.00%,--,--,--,--,--,12390800,13590700,0.912,--,无,无,0.13,0.85,45.23,28577870,1.49,0.019,家电零部件,白色家电,4.18,4.17,-0.24%,--,4.38,4.12,-9.73%,-8.17%,-16.99%,-17.31%,6.22%,154700,149000,14063,--,9.95,--,1477976900,1241414190,29338986亿,-36.32%,2.87,6,-10.42,--,--,--,20110518,
,SH603617,君禾股份,--,+2.15%,7.12,+0.15,7.12,7.13,9243960,65198497,71100--,+0.00%,+3.34%,+0.96,2.39%,+53.06,2775456700,2753491500,99.21%,--,--,+0.00%,--,--,--,--,--,5086696,4157264,1.22,--,无,无,0.08,0.82,58.36,17496529,1.78,0.045,其他通用设备,通用设备,6.97,6.89,-1.15%,--,7.25,6.86,-4.43%,-6.44%,-4.17%,-4.94%,5.60%,39000,8500,10664,+0.00,11.01,--,389811340,386726340,20752807亿,-14.39%,4.00,2,-11.21,--,--,--,20170703,
