,代码,名称,,涨幅,现价,涨跌,买价,卖价,总手,总金额,现手,1分钟涨速,实体涨幅,现均差%,换手,委比%,总市值,流通市值,流通比例,封单额_新,封单量_新,4分钟涨速,当日偏离值,异动偏离值,10日内偏离值,30日内偏离值,10日异动次数,内盘,外盘,内外比,备注,利空,利好,主力净量,量比,TTM市盈率,净利润,市净率,每股盈利,细分行业,所属行业,昨收,开盘,开盘涨幅,竞价换手,最高,最低,5日涨幅,10日涨幅,20日涨幅,年初至今,振幅,买量,卖量,笔数,贡献度,机构动向,异动类型,总股本,流通股本,利润总额,净利润增长率,每股净资产,金叉个数,散户数量,自选时间,自选价格,自选收益,上市日期,
32,SH688226,威腾电气,--,+1.38%,47.66,+0.65,47.66,47.67,3685678,174847130,200--,-0.02%,+2.94%,+0.47,1.95%,-75.74,9345446500,8997041300,96.27%,--,--,-0.08%,--,--,--,--,--,1910210,1775468,1.08,--,无,无,0.05,0.96,387.8,6972784,4.67,0.036,线缆部件及其他,电网设备,47.01,46.30,-1.51%,--,48.21,46.30,+5.68%,+0.55%,-21.77%,+28.46%,4.06%,3,274,8912,+0.01,3.66,--,196085740,188775520,14729206亿,-47.55%,10.21,0,-26.29,--,--,--,20210707,
4,SZ301361,众智科技,--,+1.38%,33.05,+0.45,33.04,33.05,1345923,43826266,100--,+0.00%,+1.38%,+1.50,2.39%,-11.71,3844904800,1861904800,48.43%,--,--,+0.00%,--,--,--,--,--,773934,571989,1.35,--,无,无,0.02,1.52,39.17,20732942,3.09,0.178,输变电设备,电网设备,32.60,32.60,+0.00%,--,33.18,31.91,-2.51%,-11.63%,-25.04%,+1.75%,3.90%,3900,400,3744,--,2.28,--,116336000,56336000,25005089亿,8.89%,10.71,3,-19.14,--,--,--,20221116,
4,SZ000564,供销大集,--,+1.38%,1.47,+0.02,1.47,1.48,158600790,235198080,39700--,-0.68%,-2.00%,-0.89,1.05%,-2.66,26545353000,22189473000,83.59%,--,--,-0.68%,--,--,--,--,--,74940576,83660214,0.896,--,无,无,0.03,1.31,,-136469150,1.83,-0.008,百货零售,零售,1.45,1.50,+3.45%,--,1.52,1.46,-2.65%,-13.02%,-13.02%,-41.20%,4.14%,11809467,16876009,15838,--,2.39,--,18058063000,15094880000,-122612615亿,-4009%,0.80,8,-1.99,--,--,--,19940110,
,SZ300553,集智股份,--,+1.38%,69.83,+0.95,69.86,69.90,2182019,151010190,1000--,-0.17%,+0.82%,+0.91,2.57%,-75.38,7752732100,5928246100,76.47%,--,--,+0.07%,--,--,--,--,--,1048402,1133617,0.925,--,无,无,-0.11,1.09,452.8,6603837,9.13,0.059,仪器仪表,通用设备,68.88,69.26,+0.55%,--,70.99,67.20,+5.48%,+10.11%,+9.55%,+73.10%,5.50%,100,200,7941,--,-6.66,--,111022943,84895405,8982330亿,-21.63%,7.65,0,32.37,--,--,--,20161021,
,SZ002660,茂硕电源,--,+1.38%,7.36,+0.10,7.35,7.37,3853500,27943626,1200--,+0.14%,+2.08%,+1.49,1.12%,-5.16,2624767500,2524382200,96.18%,--,--,+0.00%,--,--,--,--,--,1774950,2078550,0.854,--,无,无,-0.05,1.02,,-29089632,2.63,-0.082,消费电子零部件及组装,消费电子,7.26,7.21,-0.69%,--,7.39,7.11,-1.47%,-5.28%,-18.40%,-20.09%,3.86%,45000,3600,6992,--,-45.26,--,356626020,342986710,-28603074亿,-4965%,2.80,2,4.82,--,--,--,20120316,
,SZ300424,航新科技,--,+1.38%,18.43,+0.25,18.42,18.43,7668711,139499670,400--,-0.05%,+1.38%,+1.32,3.13%,-70.70,4523384200,4520706600,99.94%,--,--,+0.22%,--,--,--,--,--,3293402,4375309,0.753,--,无,无,0.03,1.17,,27277685,6.41,0.111,航空装备,军工装备,18.18,18.18,+0.00%,--,18.60,17.75,-3.61%,-7.29%,-5.83%,+0.66%,4.68%,1000,800,16484,--,2.38,--,245435930,245290650,37545545亿,216.3%,2.87,9,-7.59,--,--,--,20150422,
,SZ002771,真视通,--,+1.37%,14.78,+0.20,14.78,14.79,15412917,228838720,200--,-0.27%,+1.30%,-0.46,8.83%,+61.22,3100313400,2579326600,83.20%,--,--,-0.27%,--,--,--,--,--,7659450,7753467,0.988,--,无,无,0.16,2.19,,-13239714,5.24,-0.063,IT服务,IT服务,14.58,14.59,+0.07%,--,15.48,14.10,-12.65%,-13.72%,+0.48%,-2.31%,9.47%,6600,2100,29260,--,7.42,--,209764100,174514660,-15128882亿,16.52%,2.82,3,-39.24,--,--,--,20150629,
32,SH688017,绿的谐波,--,+1.37%,377.73,+5.11,378.15,378.22,9609712,3609419800,57--,+0.01%,+1.54%,+0.57,5.24%,+43.11,69249288000,69249288000,100.00%,--,--,-0.10%,--,--,--,--,--,5411842,4197870,1.29,--,无,无,-0.17,0.97,506.4,32634148,19.40,0.178,机器人,自动化设备,372.62,371.99,-0.17%,--,384.97,363.50,-10.10%,+23.44%,+15.81%,+96.63%,5.76%,770,100,38496,+0.05,-3.06,--,183330130,183330130,36355247亿,61.17%,19.47,1,246.46,--,--,--,20200828,
4,SZ300998,宁波方正,--,+1.37%,29.65,+0.40,29.63,29.65,3177000,93240499,100--,+0.17%,+1.26%,+1.03,2.95%,-73.45,4067067700,3192729200,78.50%,--,--,+0.24%,--,--,--,--,--,1557650,1619350,0.962,--,无,无,0.00,1.90,173.3,2474745,3.16,0.018,其他汽车零部件,汽车零部件,29.25,29.28,+0.10%,--,30.30,28.70,+12.31%,+11.47%,+3.71%,+36.57%,5.47%,200,1500,9383,--,0.27,--,137169230,107680580,1934105亿,-60.67%,9.39,4,3.14,--,--,--,20210602,
4,SH601003,柳钢股份,--,+1.37%,3.71,+0.05,3.70,3.71,11010800,40336437,200--,-0.27%,+2.20%,+1.27,0.43%,-45.57,9772962800,9507962800,97.29%,--,--,-0.27%,--,--,--,--,--,4944500,6066300,0.815,--,无,无,0.09,1.06,22.51,23579721,1.04,0.010,普钢,钢铁,3.66,3.63,-0.82%,--,3.73,3.57,+3.92%,-1.07%,-5.84%,-24.75%,4.37%,68700,31200,9123,+0.01,45.17,--,2634221800,2562793200,49799431亿,-90.95%,3.57,2,-6.59,--,--,--,20070227,
4,SZ300757,罗博特科,--,+1.36%,645.34,+8.68,645.34,645.43,3876997,2482218400,100--,-0.22%,+2.38%,+0.80,2.38%,-42.86,108164218000,104910857000,96.99%,--,--,+0.02%,--,--,--,--,--,2182029,1694968,1.29,--,无,无,0.03,1.21,,-38817952,66.54,-0.232,其他自动化设备,自动化设备,636.66,630.32,-1.00%,--,652.50,626.80,+2.92%,-0.81%,+15.52%,+176.61%,4.04%,900,800,24591,+0.45,1.21,--,167608110,162566800,-44952474亿,-48.33%,9.70,4,-141.59,--,--,--,20190108,
32,SH688103,国力电子,--,+1.36%,63.24,+0.85,63.23,63.37,1081959,67962190,44--,-0.25%,+1.35%,+0.68,1.14%,+11.29,6027756400,6027756400,100.00%,--,--,+0.03%,--,--,--,--,--,489854,592105,0.827,--,无,无,0.02,0.79,92.21,6724512,5.35,0.070,其他电子,其他电子,62.39,62.40,+0.02%,--,63.68,61.52,+4.18%,+1.61%,-4.14%,+4.37%,3.46%,200,200,3446,+0.00,2.84,--,95315566,95315566,7418237亿,-42.98%,11.82,1,-26.35,--,--,--,20210910,
,SZ300187,永清环保,--,+1.36%,5.21,+0.07,5.20,5.21,7683900,39460174,600--,+0.00%,+1.76%,+1.45,1.20%,-50.88,3363691500,3344177600,99.42%,--,--,+0.00%,--,--,--,--,--,3928550,3755350,1.05,--,无,无,0.02,1.05,25.98,44496857,2.90,0.069,综合环境治理,环境治理,5.14,5.12,-0.39%,--,5.26,5.04,+0.58%,-10.17%,-13.88%,+6.98%,4.28%,20400,39100,8903,--,7.00,--,645622170,641876690,49279926亿,62.22%,1.79,1,-4.03,--,--,--,20110308,
32,SH688370,丛麟科技,--,+1.36%,22.43,+0.30,22.38,22.43,1005568,21938590,600--,+0.18%,+0.27%,+2.77,0.73%,+60.63,3075329700,3075329700,100.00%,--,--,+0.13%,--,--,--,--,--,600490,405078,1.48,--,无,无,0.06,2.34,106.6,10746515,1.15,0.080,固废治理,环境治理,22.13,22.37,+1.08%,--,22.49,21.23,+7.78%,-2.01%,-11.27%,-7.96%,5.69%,166,531,2103,+0.00,40.57,--,137107880,137107880,10563428亿,112.0%,19.48,2,-24.41,--,--,--,20220825,
4,SZ301068,大地海洋,--,+1.35%,26.98,+0.36,26.96,26.97,1154306,30486869,100--,+0.04%,+0.41%,+2.14,1.15%,+6.25,3812698700,2706674700,70.99%,--,--,-0.15%,--,--,--,--,--,557950,596356,0.936,--,无,无,-0.01,1.22,,13604299,4.74,0.096,固废治理,环境治理,26.62,26.87,+0.94%,--,27.36,25.84,-1.03%,-8.01%,-19.68%,+2.51%,5.71%,400,100,4591,--,-4.12,--,141315740,100321525,17410367亿,65.32%,5.70,0,0.00,--,--,--,20210928,
,SZ002998,优彩资源,--,+1.35%,7.51,+0.10,7.51,7.52,4531000,33442176,1300--,-0.13%,+1.21%,+1.74,1.68%,-72.11,2664651300,2031381600,76.23%,--,--,+0.00%,--,--,--,--,--,2298800,2232200,1.03,--,无,无,-0.13,1.23,38.86,32016112,1.52,0.090,涤纶,化学纤维,7.41,7.42,+0.13%,--,7.53,7.25,+1.21%,-8.75%,-17.20%,+1.76%,3.78%,1600,20100,10795,--,-48.55,--,354813750,270490220,35653054亿,106.5%,4.95,2,6.21,--,--,--,20200925,
32,SH688485,九州一轨,--,+1.35%,51.82,+0.69,52.09,52.17,3248514,165991940,67--,-0.54%,+1.69%,+1.41,3.66%,-45.66,7788134700,4599438400,59.06%,--,--,-0.33%,--,--,--,--,--,1748124,1500390,1.17,--,无,无,-0.12,0.79,,-4352804,6.23,-0.030,综合环境治理,环境治理,51.13,50.96,-0.33%,--,52.48,50.05,+9.42%,-1.73%,-6.71%,+190.47%,4.75%,200,2000,6517,+0.01,-3.92,--,150292060,88757978,-6904964亿,27.75%,8.32,1,56.16,--,--,--,20230118,
4,SZ002452,长高电气,--,+1.35%,11.28,+0.15,11.27,11.28,9380140,105328824,1000--,-0.09%,+0.89%,+0.46,1.81%,+4.18,6997345900,5841688600,83.48%,--,--,+0.00%,--,--,--,--,--,4357750,5022390,0.868,--,无,无,-0.11,0.97,19.13,56620345,2.52,0.091,输变电设备,电网设备,11.13,11.18,+0.45%,--,11.34,11.06,-1.05%,-1.05%,-4.49%,+38.57%,2.52%,11600,3000,10404,--,-12.56,--,620332090,517880200,66706335亿,69.27%,4.47,1,17.41,--,--,--,20100720,
4,SH603050,科林电气,--,+1.35%,20.32,+0.27,20.31,20.32,4967167,99881973,1000--,-0.05%,+0.84%,+1.06,1.23%,-3.82,8195446000,8195446000,100.00%,--,--,+0.10%,--,--,--,--,--,2758898,2208269,1.25,--,无,无,0.06,0.86,36.00,42389948,4.27,0.105,电气自控设备,电网设备,20.05,20.15,+0.50%,--,20.45,19.83,+1.45%,-10.25%,-15.79%,+14.02%,3.09%,500,3400,11253,+0.01,17.71,--,403319190,403319190,48108849亿,-41.70%,4.76,1,-7.66,--,--,--,20170414,
4,SZ301459,丰茂股份,--,+1.34%,35.47,+0.47,35.42,35.48,573400,20074479,1500--,+0.17%,+0.51%,+1.32,2.20%,+17.33,3693201000,925731210,25.07%,--,--,+0.17%,--,--,--,--,--,248050,325350,0.762,--,无,无,0.10,1.01,43.70,21693139,2.90,0.208,底盘与发动机系统,汽车零部件,35.00,35.29,+0.83%,--,35.67,34.23,+5.10%,+1.03%,-12.20%,-19.71%,4.11%,400,100,2001,--,19.10,--,104121820,26098991,25324987亿,-24.48%,12.23,3,-21.96,--,--,--,20231213,
,SZ300833,浩洋股份,--,+1.34%,33.97,+0.45,33.90,34.00,573598,19266223,300--,+0.00%,+1.55%,+1.14,0.71%,-33.33,4296882300,2760187700,64.24%,--,--,+0.15%,--,--,--,--,--,356198,217400,1.64,--,无,无,-0.02,1.29,26.79,41575402,1.73,0.329,其他专用设备,专用设备,33.52,33.45,-0.21%,--,34.28,33.04,+3.66%,-1.59%,-10.70%,-15.03%,3.70%,200,300,2759,--,-18.58,--,126490500,81253685,47960819亿,-21.94%,19.66,0,5.12,--,--,--,20200520,
,SZ002542,*ST中岩,--,+1.34%,1.51,+0.02,1.50,1.51,15965509,23590090,100--,+0.67%,+2.03%,+2.18,0.91%,-17.35,2727236300,2655744600,97.38%,--,--,+0.00%,--,--,--,--,--,7665453,8300056,0.924,--,无,无,0.06,1.32,,-42175116,,-0.160,专业工程,建筑装饰,1.49,1.48,-0.67%,--,1.51,1.45,-5.63%,-9.58%,-16.57%,-54.79%,4.03%,551000,1202100,1930,--,6.55,--,1806116700,1758771300,-39755704亿,18.25%,-0.09,5,42.33,--,--,--,20110128,
4,SH600733,北汽蓝谷,--,+1.34%,6.04,+0.08,6.03,6.04,34379887,205281360,19500--,+0.00%,+1.34%,+1.16,0.62%,-62.56,38457610000,33555388000,87.25%,--,--,+0.00%,--,--,--,--,--,13427504,20952383,0.641,--,无,无,0.02,0.94,,-870435550,6.39,-0.140,乘用车,汽车整车,5.96,5.96,+0.00%,--,6.05,5.91,+1.17%,-0.98%,-8.21%,-24.78%,2.35%,19000,192700,18046,+0.03,5.66,--,6367154000,5555527800,-1299561780亿,8.70%,0.95,0,3.09,--,--,--,19960816,
4,SZ300880,迦南智能,--,+1.34%,24.98,+0.33,24.97,25.00,5889998,145925380,100--,-0.16%,+2.04%,+0.83,3.02%,+56.78,4874529300,4874529300,100.00%,--,--,-0.36%,--,--,--,--,--,2571437,3318561,0.775,--,无,无,-0.04,1.25,64.21,12484546,4.54,0.064,电气自控设备,电网设备,24.65,24.48,-0.69%,--,25.18,24.11,+11.87%,+10.58%,+5.53%,+43.32%,4.34%,1000,1400,7627,--,-2.70,--,195137280,195137280,13869590亿,-27.41%,5.50,1,43.53,--,--,--,20200901,
4,SZ002838,道恩股份,--,+1.33%,35.79,+0.47,35.79,35.80,5690006,202484100,100--,+0.03%,+1.10%,+0.58,1.35%,-38.81,17121879000,15054409000,87.93%,--,--,+0.08%,--,--,--,--,--,3064401,2625605,1.17,--,无,无,0.10,1.39,64.93,119089391,4.56,0.250,改性塑料,塑料制品,35.32,35.40,+0.23%,--,36.51,34.50,+14.75%,+7.32%,-4.18%,+48.63%,5.69%,600,6700,18185,--,24.16,--,478398400,420631720,151244650亿,168.9%,7.86,3,-14.13,--,--,--,20170106,
4,SZ002191,劲嘉股份,--,+1.33%,3.81,+0.05,3.80,3.81,12072800,45649102,9800--,-0.26%,+1.33%,+0.77,0.86%,-17.17,5387259400,5344346200,99.20%,--,--,-0.26%,--,--,--,--,--,4807800,7265000,0.662,--,无,无,-0.03,0.90,,36534940,0.889,0.026,包装,包装印刷,3.76,3.76,+0.00%,--,3.83,3.70,-3.79%,+1.87%,-2.31%,-9.07%,3.46%,90900,112300,5226,--,-8.27,--,1413978800,1402715500,44881770亿,-45.16%,4.29,1,6.59,--,--,--,20071205,
4,SZ300002,神州泰岳,--,+1.33%,7.62,+0.10,7.61,7.62,29581483,222324850,2000--,+0.13%,+2.01%,+1.39,1.60%,-14.51,14989865000,14072561000,93.88%,--,--,+0.00%,--,--,--,--,--,15026592,14554891,1.03,--,无,无,-0.14,1.12,20.42,171106560,1.92,0.087,游戏,游戏,7.52,7.47,-0.66%,--,7.65,7.38,-0.26%,-4.75%,-21.04%,-33.85%,3.59%,58100,22400,26361,+0.06,-13.66,--,1967173900,1846792800,211392150亿,-28.31%,3.97,2,34.64,--,--,--,20091030,
4,SZ300971,博亚精工,--,+1.33%,20.58,+0.27,20.58,20.59,1708980,34741769,300--,-0.05%,+1.33%,+1.24,1.85%,-28.02,2420208000,1898561700,78.45%,--,--,-0.05%,--,--,--,--,--,783025,925955,0.846,--,无,无,-0.07,1.32,25.75,12208339,2.23,0.100,其他专用设备,专用设备,20.31,20.31,+0.00%,--,20.68,19.94,-1.20%,-4.10%,-17.08%,-14.99%,3.64%,200,100,5262,--,-11.31,--,117600000,92252757,13652468亿,641.9%,9.21,0,0.00,--,--,--,20210415,
68,SH603293,埃泰克,--,+1.33%,41.93,+0.55,41.92,41.95,1258272,52035467,100--,+0.00%,+0.87%,+1.39,3.59%,-21.93,7509271300,1471596700,19.60%,--,--,-0.14%,--,--,--,--,--,594429,663843,0.895,--,无,无,-0.00,1.23,29.76,58038459,2.58,0.430,汽车电子电气系统,汽车零部件,41.38,41.57,+0.46%,--,42.06,40.70,-2.56%,-7.81%,-20.25%,+25.20%,3.29%,1300,200,4353,--,-0.64,--,179090660,35096511,57315914亿,7.32%,16.27,4,-16.47,--,--,--,20260416,
4,SZ002338,奥普光电,--,+1.33%,54.13,+0.71,54.06,54.13,4391613,234035010,6200--,+0.19%,+2.13%,+1.57,1.83%,+54.26,12991200000,12991200000,100.00%,--,--,+0.19%,--,--,--,--,--,2326650,2064963,1.13,--,无,无,0.05,1.37,132.8,31096843,8.99,0.130,军工电子,军工电子,53.42,53.00,-0.79%,--,54.26,52.52,+4.70%,+2.99%,-16.25%,-7.18%,3.26%,600,3300,16151,--,6.70,--,240000000,240000000,38858409亿,125.1%,6.02,0,9.06,--,--,--,20100115,
32,SH688510,航亚科技,--,+1.33%,25.93,+0.34,25.93,25.94,3724175,95820072,549--,-0.54%,+0.46%,+0.78,1.43%,-9.10,6739793200,6739793200,100.00%,--,--,-0.50%,--,--,--,--,--,1819187,1904988,0.955,--,无,无,-0.06,1.19,73.83,20035414,5.48,0.077,航空装备,军工装备,25.59,25.81,+0.86%,--,26.08,25.37,-0.88%,+0.93%,-20.58%,-2.88%,2.77%,120,230,10712,+0.00,-15.48,--,259922610,259922610,22116991亿,-34.68%,4.73,2,17.39,--,--,--,20201216,
,SH600666,奥瑞德,--,+1.33%,4.58,+0.06,4.57,4.58,66955940,301337650,9100--,+0.22%,+1.33%,+1.76,2.68%,-21.78,12601629100,11460320900,90.94%,--,--,+0.22%,--,--,--,--,--,32388470,34567470,0.937,--,无,无,-0.03,1.10,89.99,-9693898,11.49,-0.004,IT服务,IT服务,4.52,4.52,+0.00%,--,4.58,4.43,+0.66%,-0.65%,-22.37%,+36.31%,3.32%,388100,939100,40413,+0.01,-2.50,--,2751447400,2502253500,-10028875亿,-16.34%,0.40,7,9.27,--,--,--,19930712,
4,SH605399,晨光新材,--,+1.33%,13.75,+0.18,13.75,13.76,3504120,47632832,300--,+0.15%,-0.72%,+1.15,1.12%,-51.11,4292823300,4283500800,99.78%,--,--,+0.07%,--,--,--,--,--,1816140,1687980,1.08,--,无,无,0.02,1.12,,-19352507,2.08,-0.060,有机硅,化学制品,13.57,13.85,+2.06%,--,13.85,13.34,+6.92%,+3.23%,-10.07%,+1.70%,3.76%,300,3400,8207,+0.00,100.00,--,312205330,311527330,-18239594亿,-309.1%,6.60,0,-2.74,--,--,--,20200804,
32,SH688277,天智航-U,--,+1.33%,18.34,+0.23,18.34,18.37,6561133,119320039,713--,+0.22%,+1.27%,+0.85,1.44%,+66.72,8362893900,8362893900,100.00%,--,--,+0.16%,--,--,--,--,--,3500482,3060651,1.14,--,无,无,-0.01,1.32,,-46449970,7.23,-0.100,医疗设备,医疗器械,18.11,18.11,+0.00%,--,18.56,17.81,+2.69%,+8.01%,-6.76%,+20.74%,4.14%,87,600,8058,+0.01,-0.77,--,455992030,455992030,-50963049亿,-251.8%,2.54,2,32.14,--,--,--,20200707,
32,SH688269,凯立新材,--,+1.32%,35.18,+0.46,35.11,35.18,1003692,34793089,200--,-0.06%,+2.24%,+1.48,0.77%,-0.26,4598166700,4598166700,100.00%,--,--,+0.20%,--,--,--,--,--,381827,621865,0.614,--,无,无,0.07,1.42,33.93,48343536,4.18,0.370,其他化学制品,化学制品,34.72,34.41,-0.89%,--,35.50,34.26,+6.16%,-3.03%,-15.37%,-11.41%,3.57%,1558,500,2207,+0.00,22.32,--,130704000,130704000,53908999亿,120.8%,8.42,1,-20.88,--,--,--,20210609,
4,SZ002897,意华股份,--,+1.32%,88.03,+1.15,87.96,88.03,11857027,1023879810,600--,+0.28%,+0.08%,+1.93,6.50%,-15.79,17067318000,16060344000,94.10%,--,--,+0.32%,--,--,--,--,--,6402322,5454705,1.17,--,无,无,-0.11,1.54,58.06,40269539,6.00,0.208,通信网络设备及器件,通信设备,86.88,87.96,+1.24%,--,88.48,84.70,+3.25%,-0.19%,+19.79%,+64.33%,4.35%,300,100,53665,--,-3.47,--,193880700,182441710,46261134亿,-37.69%,14.66,2,-42.39,--,--,--,20170907,
,SZ001311,多利科技,--,+1.32%,18.43,+0.24,18.43,18.45,3292547,59811471,100--,-0.11%,+1.32%,+1.45,1.86%,+4.60,7439493100,3264516300,43.88%,--,--,-0.11%,--,--,--,--,--,1464237,1828310,0.801,--,无,无,-0.11,1.47,35.91,68019932,1.58,0.169,其他汽车零部件,汽车零部件,18.19,18.19,+0.00%,--,18.71,17.74,-5.24%,-13.11%,-33.71%,-25.32%,5.33%,1300,700,11097,--,-33.12,--,403662130,177130560,84069573亿,-28.61%,11.64,9,3.35,--,--,--,20230227,
4,SZ301220,亚香股份,--,+1.32%,36.10,+0.47,36.10,36.19,1164344,41347011,100--,+0.00%,+2.12%,+1.65,1.50%,-33.98,4071027300,2807894400,68.97%,--,--,+0.03%,--,--,--,--,--,517294,647050,0.800,--,无,无,-0.02,1.61,82.66,15777122,2.33,0.130,食品及饲料添加剂,化学制品,35.63,35.35,-0.79%,--,36.48,34.46,+1.83%,-3.94%,-13.45%,-3.99%,5.67%,1200,4000,2873,--,-2.97,--,112770840,77781008,15966581亿,-80.80%,15.47,0,5.21,--,--,--,20220622,
,SZ300243,瑞丰高材,--,+1.32%,20.01,+0.26,20.01,20.03,15593507,307188150,2000--,+0.00%,+1.06%,+1.57,6.97%,+49.81,5594037100,4475213600,80.00%,--,--,-0.10%,--,--,--,--,--,8796383,6797124,1.29,--,无,无,-0.05,1.17,123.5,20235413,4.53,0.072,其他塑料制品,塑料制品,19.75,19.80,+0.25%,--,20.35,19.30,+5.37%,+0.45%,+8.10%,+93.52%,5.32%,68675,700,25450,--,-1.29,--,279562070,223648860,24963172亿,283.0%,4.42,3,-10.96,--,--,--,20110712,
32,SH688612,威迈斯,--,+1.32%,33.88,+0.44,33.81,33.87,3559336,120343636,452--,+0.06%,+2.57%,+0.21,1.41%,-21.95,14202093000,8556483100,60.25%,--,--,-0.03%,--,--,--,--,--,1941553,1617783,1.20,--,无,无,-0.07,0.71,24.13,131109844,3.79,0.310,汽车电子电气系统,汽车零部件,33.44,33.03,-1.23%,--,34.56,33.00,-7.38%,-6.54%,+10.14%,+4.86%,4.67%,1700,600,8225,+0.01,-11.42,--,419188100,252552630,150768050亿,30.01%,8.95,3,-6.85,--,--,--,20230726,
68,SZ301449,天溯计量,--,+1.32%,42.37,+0.55,42.32,42.35,572374,23883348,500--,+0.12%,+1.32%,+1.54,2.94%,-12.84,3868565200,825306800,21.33%,--,--,-0.09%,--,--,--,--,--,306390,265984,1.15,--,无,无,-0.10,1.24,41.65,3785889,3.36,0.041,专业服务,其他社会服务,41.82,41.82,+0.00%,--,42.60,41.00,+2.37%,-4.40%,-16.10%,-29.24%,3.83%,200,2000,2107,--,-18.51,--,91304348,19478565,4343739亿,-73.07%,12.62,1,55.79,--,--,--,20251223,
32,SH688150,莱特光电,--,+1.31%,54.00,+0.70,54.00,54.06,8396649,442775310,2611--,+0.07%,+0.22%,+2.38,2.09%,+65.64,21731630000,21731630000,100.00%,--,--,+0.19%,--,--,--,--,--,4351554,4045095,1.08,--,无,无,0.26,1.42,106.4,45979236,11.14,0.110,电子化学品,电子化学品,53.30,53.88,+1.09%,--,54.18,51.60,+12.03%,+3.45%,-16.33%,+100.67%,4.84%,11504,949,19800,+0.01,16.66,--,402437590,402437590,51546467亿,-24.47%,4.85,1,-84.30,--,--,--,20220318,
4,SZ301591,肯特股份,--,+1.31%,52.50,+0.68,52.50,52.51,6876989,353639510,100--,-0.10%,+3.75%,+2.08,15.39%,+32.87,5741190000,2346474300,40.87%,--,--,-0.06%,--,--,--,--,--,3561678,3315311,1.07,--,无,无,-1.21,1.63,93.80,16818688,6.24,0.154,其他塑料制品,塑料制品,51.82,50.60,-2.35%,--,52.58,50.18,+15.95%,+3.31%,+49.54%,+68.60%,4.63%,4000,100,13725,--,-10.11,--,109356000,44694748,19489813亿,-22.13%,8.41,1,145.74,--,--,--,20240228,
4,SH600773,西藏城投,--,+1.30%,15.54,+0.20,15.53,15.54,18780221,288436260,300--,-0.13%,+2.57%,+1.18,1.97%,+46.61,14787660000,14787660000,100.00%,--,--,-0.32%,--,--,--,--,--,9557870,9222351,1.04,--,无,无,-0.11,0.87,,-53040959,3.49,-0.056,住宅开发,房地产,15.34,15.15,-1.24%,--,15.77,14.94,+4.02%,-3.72%,-24.96%,+25.42%,5.41%,2600,2000,32630,+0.01,-16.36,--,951586870,951586870,-72318713亿,-54.25%,4.46,2,12.10,--,--,--,19961108,
4,SZ301628,强达电路,--,+1.30%,116.78,+1.50,116.77,116.78,1884400,219115230,300--,-0.01%,+1.29%,+0.44,6.76%,+52.94,8802385900,3255335900,36.98%,--,--,-0.04%,--,--,--,--,--,1117050,767350,1.46,--,无,无,0.18,1.39,75.20,22627377,7.37,0.300,印制电路板,元件,115.28,115.29,+0.01%,--,117.50,115.00,+4.43%,-5.91%,+2.47%,+32.33%,2.17%,1900,100,8106,--,4.74,--,75375800,27875800,24196179亿,-14.51%,15.85,0,-141.77,--,--,--,20241031,
4,SZ301160,翔楼新材,--,+1.30%,44.40,+0.57,44.39,44.42,2819396,123108224,1200--,+0.09%,+2.07%,+1.68,2.55%,+34.37,7310723600,4918507400,67.28%,--,--,+0.11%,--,--,--,--,--,1354698,1464698,0.925,--,无,无,0.00,1.22,35.89,47713006,3.92,0.290,金属制品,通用设备,43.83,43.50,-0.75%,--,44.53,42.80,-0.40%,-19.45%,-26.31%,-9.57%,3.95%,2800,100,7981,--,0.09,--,164655940,110777193,43785386亿,-8.69%,11.32,1,-3.19,--,--,--,20220606,
4,SZ002476,新叶股份,--,+1.30%,5.46,+0.07,5.46,5.47,8584200,46844453,1900--,-0.18%,+0.18%,+0.05,1.40%,+50.45,3341520000,3341520000,100.00%,--,--,-0.18%,--,--,--,--,--,3752650,4831550,0.777,--,无,无,0.06,1.41,111.2,12168400,3.47,0.020,石油加工,石油加工贸易,5.39,5.45,+1.11%,--,5.58,5.34,+5.00%,+3.80%,-4.71%,-24.59%,4.45%,115600,5100,7842,--,29.16,--,612000000,612000000,13608950亿,-9.46%,1.58,1,-7.15,--,--,--,20100915,
,SZ300626,华瑞股份,--,+1.30%,37.53,+0.48,37.50,37.53,7560860,278492970,1900--,+0.08%,+0.78%,+1.88,4.20%,+53.06,6755400000,6751704200,99.95%,--,--,+0.03%,--,--,--,--,--,3885740,3675120,1.06,--,无,无,-0.01,0.91,456.9,6809597,12.69,0.040,电机,电机,37.05,37.24,+0.51%,--,37.78,35.55,+2.65%,+9.70%,+18.45%,+136.14%,6.02%,7300,300,21789,--,-0.60,--,180000000,179901530,8679260亿,248.3%,2.96,4,-27.00,--,--,--,20170320,
4,SZ000837,秦川机床,--,+1.30%,12.51,+0.16,12.50,12.51,22249992,278496180,3000--,+0.08%,+2.63%,-0.05,2.21%,+74.48,12799554400,12602615700,98.46%,--,--,+0.16%,--,--,--,--,--,11416978,10833014,1.05,--,无,无,-0.08,0.86,257.7,24266780,2.60,0.024,机床工具,通用设备,12.35,12.19,-1.30%,--,12.73,12.13,-5.58%,+10.22%,-2.04%,-2.87%,4.86%,4600,1300,26455,--,-10.95,--,1023145840,1007403340,33439744亿,-11.71%,4.81,3,5.84,--,--,--,19980928,
