,代码,名称,,涨幅,现价,涨跌,买价,卖价,总手,总金额,现手,1分钟涨速,实体涨幅,现均差%,换手,委比%,总市值,流通市值,流通比例,封单额_新,封单量_新,4分钟涨速,当日偏离值,异动偏离值,10日内偏离值,30日内偏离值,10日异动次数,内盘,外盘,内外比,备注,利空,利好,主力净量,量比,TTM市盈率,净利润,市净率,每股盈利,细分行业,所属行业,昨收,开盘,开盘涨幅,竞价换手,最高,最低,5日涨幅,10日涨幅,20日涨幅,年初至今,振幅,买量,卖量,笔数,贡献度,机构动向,异动类型,总股本,流通股本,利润总额,净利润增长率,每股净资产,金叉个数,散户数量,自选时间,自选价格,自选收益,上市日期,
,SH600117,西宁特钢,--,+0.00%,2.27,+0.00,2.27,2.28,12925803,30109643,4600--,+0.00%,-0.87%,-2.62,0.40%,+40.04,7389110700,7389110700,100.00%,--,--,-0.44%,--,--,--,--,--,7511850,5413953,1.39,--,无,无,-0.01,1.69,,-252640340,2.15,-0.080,特钢,钢铁,2.27,2.29,+0.88%,--,2.39,2.27,-0.44%,-6.97%,-5.81%,-20.07%,5.29%,187300,124500,5565,+0.00,-7.81,--,3255114900,3255114900,-300592570亿,-68.99%,1.06,6,-4.28,--,--,--,19971015,
32,SH688570,天玛智控,--,+0.00%,15.75,+0.00,15.79,15.84,449399,7117110,7999--,-0.25%,+0.06%,-0.55,0.24%,+16.43,6819750000,2964150000,43.46%,--,--,-0.38%,--,--,--,--,--,190121,259278,0.733,--,无,无,-0.02,0.90,120.9,12321786,1.58,0.030,工控设备,自动化设备,15.75,15.74,-0.06%,--,15.92,15.66,-2.72%,-2.60%,-7.35%,-14.03%,1.65%,600,1000,535,+0.00,-55.20,--,433000000,188200000,15189852亿,-77.07%,9.97,2,8.93,--,--,--,20230605,
4,SH603883,老百姓,--,+0.00%,12.10,+0.00,12.09,12.10,4542935,55159717,1100--,+0.00%,-0.08%,-0.35,0.60%,+46.88,9182571900,9182571900,100.00%,--,--,+0.00%,--,--,--,--,--,2123991,2418944,0.878,--,无,无,-0.02,1.14,23.24,263855660,1.35,0.350,药店,医药商业,12.10,12.11,+0.08%,--,12.22,12.06,+3.51%,-3.35%,-4.95%,-18.24%,1.32%,51900,7100,8708,+0.00,-20.50,--,758890240,758890240,385806410亿,5.27%,8.96,1,4.12,--,--,--,20150423,
,SH603112,华翔股份,--,+0.00%,18.26,+0.00,18.25,18.26,5017100,91657759,200--,-0.05%,-0.71%,-0.05,0.94%,+32.37,9859695200,9761915400,99.01%,--,--,+0.28%,--,--,--,--,--,2928500,2088600,1.40,--,无,无,-0.07,0.70,17.25,146820960,2.18,0.260,家电零部件,白色家电,18.26,18.39,+0.71%,--,18.49,18.07,-3.84%,-15.31%,-16.77%,+6.39%,2.30%,400,200,9108,+0.00,-17.71,--,539961400,534606540,172263060亿,10.41%,8.37,5,11.33,--,--,--,20200917,
,SH601366,利群股份,--,+0.00%,3.61,+0.00,3.61,3.62,4890154,17881539,100--,-0.28%,+0.00%,-1.29,0.51%,+33.68,3464665400,3464665400,100.00%,--,--,-0.28%,--,--,--,--,--,2553350,2336804,1.09,--,无,无,-0.03,1.00,,6715160,0.793,0.007,百货零售,零售,3.61,3.61,+0.00%,--,3.70,3.59,-3.48%,-8.61%,-6.23%,-26.02%,3.05%,320600,48600,2698,+0.00,-19.43,--,959741110,959741110,14649559亿,31.56%,4.55,2,7.55,--,--,--,20170412,
,SH600191,华资实业,--,+0.00%,10.96,+0.00,10.96,10.97,2171100,23791073,100--,+0.00%,+0.18%,+0.02,0.45%,+1.73,5314854700,5314854700,100.00%,--,--,-0.09%,--,--,--,--,--,1302150,868950,1.50,--,无,无,0.06,0.83,77.34,20505740,3.09,0.042,其他农产品加工,农产品加工,10.96,10.94,-0.18%,--,11.07,10.88,+4.10%,+1.31%,+0.48%,-14.56%,1.73%,2700,1000,3092,+0.00,42.92,--,484932000,484932000,21244092亿,89.71%,3.54,0,-8.69,--,--,--,19981210,
4,SH600557,康缘药业,--,+0.00%,12.12,+0.00,12.12,12.13,2359700,28678321,200--,+0.00%,+0.00%,-0.28,0.42%,-44.88,6861844700,6861844700,100.00%,--,--,+0.00%,--,--,--,--,--,1231400,1128300,1.09,--,无,无,-0.00,1.13,22.89,79275948,1.40,0.140,中药,中药,12.12,12.12,+0.00%,--,12.27,12.00,+0.83%,-5.75%,-5.46%,-14.10%,2.23%,2200,700,5085,+0.00,-9.40,--,566158810,566158810,97612672亿,-4.96%,8.65,3,0.00,--,--,--,20020918,
4,SH600219,南山铝业,--,+0.00%,4.73,+0.00,4.73,4.74,162730370,783085280,24500--,+0.00%,-1.25%,-1.74,1.42%,+29.70,54317908000,54317908000,100.00%,--,--,-0.21%,--,--,--,--,--,82245154,80485216,1.02,--,无,无,-0.13,1.69,13.14,1100775010,1.07,0.100,铝,工业金属,4.73,4.79,+1.27%,--,4.89,4.73,+3.05%,-9.90%,-8.86%,-9.80%,3.38%,1026600,399400,59864,+0.00,-13.32,--,11483701600,11483701600,1374653100亿,-35.39%,4.44,1,20.12,--,--,--,19991223,
4,SH600308,华泰股份,--,+0.00%,3.36,+0.00,3.36,3.37,6726680,23039328,1100--,+0.00%,+0.00%,-1.94,0.44%,-24.20,5096683800,5096683800,100.00%,--,--,+0.00%,--,--,--,--,--,3287070,3439610,0.956,--,无,无,-0.04,1.67,,22876483,0.563,0.020,造纸,造纸,3.36,3.36,+0.00%,--,3.47,3.36,-0.30%,-6.15%,-9.68%,-13.85%,3.27%,75800,113900,2868,+0.00,-23.61,--,1516870200,1516870200,46161088亿,-61.76%,5.97,2,6.18,--,--,--,20000928,
,SH601686,友发集团,--,+0.00%,5.15,+0.00,5.15,5.16,5167100,26819699,1400--,+0.00%,-0.39%,-0.79,0.35%,+1.44,7580613600,7580613600,100.00%,--,--,+0.00%,--,--,--,--,--,2929900,2237200,1.31,--,无,无,-0.02,0.95,11.21,129155251,1.13,0.088,普钢,钢铁,5.15,5.17,+0.39%,--,5.23,5.15,+1.38%,-4.45%,-3.56%,-13.88%,1.55%,45000,26400,3614,+0.00,-23.18,--,1471963800,1471963800,165757750亿,-2.63%,4.54,5,1.94,--,--,--,20201204,
32,SH688285,高铁电气,--,+0.00%,7.73,+0.00,7.72,7.73,1193761,9349873,495--,+0.00%,+0.00%,-1.32,0.32%,+46.46,2908721000,2908721000,100.00%,--,--,+0.00%,--,--,--,--,--,684675,509086,1.34,--,无,无,0.02,0.99,49.43,12272078,1.71,0.033,轨交设备,轨交设备,7.73,7.73,+0.00%,--,7.92,7.70,-0.13%,-6.08%,-16.43%,-10.94%,2.85%,8229,3631,2021,+0.00,51.46,--,376289910,376289910,20748884亿,150.9%,4.52,0,-3.14,--,--,--,20211020,
,SH601956,东贝集团,--,+0.00%,5.01,+0.00,5.00,5.01,4596040,23248332,900--,+0.00%,-0.20%,-0.96,0.74%,+39.25,3114299100,3114299100,100.00%,--,--,+0.00%,--,--,--,--,--,2547390,2048650,1.24,--,无,无,0.10,1.51,223.1,-16792119,1.26,-0.027,家电零部件,白色家电,5.01,5.02,+0.20%,--,5.12,5.00,-1.18%,-7.05%,-12.41%,-29.73%,2.40%,83200,400,4336,+0.00,68.24,--,621616590,621616590,-16824177亿,-137.1%,3.97,2,-6.82,--,--,--,20201225,
4,SH601033,永兴股份,--,+0.00%,13.86,+0.00,13.85,13.86,1683112,23467942,100--,-0.07%,-0.43%,-0.60,0.70%,+80.82,12474000000,3326400000,26.67%,--,--,-0.14%,--,--,--,--,--,861012,822100,1.05,--,无,无,0.03,0.94,13.84,237382390,1.13,0.260,固废治理,环境治理,13.86,13.92,+0.43%,--,14.03,13.85,-1.77%,-5.52%,-7.48%,-4.41%,1.30%,13700,600,4361,+0.00,60.18,--,900000000,240000000,267928050亿,20.72%,12.29,4,-4.82,--,--,--,20240118,
,SH603987,康德莱,--,+0.00%,7.29,+0.00,7.28,7.29,2165300,15838593,500--,+0.14%,+0.28%,-0.34,0.50%,+48.70,3184205500,3184205500,100.00%,--,--,+0.14%,--,--,--,--,--,1430550,734750,1.95,--,无,无,0.03,1.02,13.62,54068509,1.12,0.120,医疗耗材,医疗器械,7.29,7.27,-0.27%,--,7.38,7.27,+2.53%,-3.19%,-5.08%,-13.52%,1.51%,22000,11500,2612,+0.00,48.42,--,436790880,436790880,66023595亿,-10.93%,6.52,0,-3.80,--,--,--,20161121,
4,SH601598,中国外运,--,+0.00%,5.74,+0.00,5.74,5.75,10149568,59016800,5100--,+0.00%,-0.17%,-1.30,0.20%,+42.14,41177332000,29603879000,71.89%,--,--,+0.00%,--,--,--,--,--,4220966,5928602,0.712,--,无,无,-0.00,1.70,10.15,681445010,0.986,0.095,物流,物流,5.74,5.75,+0.17%,--,5.88,5.73,-3.04%,-6.06%,-2.38%,-5.28%,2.61%,4900,39100,12337,+0.00,-26.07,--,7173751200,5157470200,909720610亿,5.65%,5.82,4,0.32,--,--,--,20190118,
,SH603999,读者传媒,--,+0.00%,5.53,+0.00,5.52,5.53,4334300,24180433,2500--,+0.00%,+0.00%,-0.88,0.75%,+36.28,3185280000,3185280000,100.00%,--,--,+0.18%,--,--,--,--,--,2204950,2129350,1.04,--,无,无,-0.02,1.19,37.20,9512662,1.53,0.017,出版,文化传媒,5.53,5.53,+0.00%,--,5.65,5.51,-0.54%,-9.64%,-18.32%,-21.34%,2.53%,20400,6800,5172,+0.00,-9.19,--,576000000,576000000,7329648亿,1.50%,3.60,1,1.45,--,--,--,20151210,
4,SH603000,人民网,--,+0.00%,16.30,+0.00,16.30,16.31,9136432,149675390,100--,+0.00%,+0.00%,-0.50,0.83%,+57.79,18022764000,18022764000,100.00%,--,--,+0.06%,--,--,--,--,--,4086550,5049882,0.809,--,无,无,-0.08,1.00,94.57,-33258905,4.68,-0.030,数字媒体,文化传媒,16.30,16.30,+0.00%,--,16.53,16.21,-4.06%,-9.34%,-13.80%,-14.44%,1.96%,2300,10700,13133,+0.00,-21.45,--,1105691060,1105691060,-35446774亿,-199.4%,3.48,4,14.47,--,--,--,20120427,
4,SH601865,福莱特,--,+0.00%,10.82,+0.00,10.81,10.82,11874675,129672183,3000--,+0.00%,-0.37%,-0.92,0.62%,+74.59,25349965000,20569094000,81.14%,--,--,+0.00%,--,--,--,--,--,5983376,5891299,1.02,--,无,有,0.01,1.11,27.78,38146522,1.15,0.020,光伏辅材,光伏设备,10.82,10.86,+0.37%,--,11.05,10.80,+2.37%,-8.07%,-14.53%,-30.95%,2.31%,37500,1800,19670,+0.00,10.37,--,2342880300,1901025300,47292861亿,-64.06%,9.40,1,-0.64,--,--,--,20190215,
4,SH600979,广安爱众,--,+0.00%,4.73,+0.00,4.72,4.73,31414174,148380450,700--,+0.21%,+0.42%,+0.14,2.53%,+27.03,5967637600,5873176900,98.42%,--,--,+0.00%,--,--,--,--,--,15460110,15954064,0.969,--,无,无,-0.02,0.89,,24571148,1.44,0.019,电能综合服务,电力,4.73,4.71,-0.42%,--,4.77,4.66,-2.27%,-10.25%,-4.64%,+7.74%,2.33%,333100,10900,18126,+0.00,-1.58,--,1261656990,1241686460,43678009亿,9.17%,3.29,1,12.56,--,--,--,20040906,
,SH600300,维维股份,--,+0.00%,3.07,+0.00,3.06,3.07,14407500,44490987,200--,+0.33%,+0.00%,-0.59,0.89%,+18.03,4964626500,4964626500,100.00%,--,--,+0.00%,--,--,--,--,--,8081850,6325650,1.28,--,无,无,-0.01,1.41,14.27,84148895,1.34,0.050,软饮料,饮料制造,3.07,3.07,+0.00%,--,3.13,3.06,-0.32%,-7.25%,-8.52%,-9.86%,2.28%,921100,181100,6675,+0.00,-2.40,--,1617142200,1617142200,116893897亿,18.69%,2.29,1,-5.34,--,--,--,20000630,
,SH600814,杭州解百,--,+0.00%,6.92,+0.00,6.91,6.92,2920200,20283470,1200--,+0.14%,+0.00%,-0.37,0.40%,+10.72,5086743900,5086743900,100.00%,--,--,+0.00%,--,--,--,--,--,1731300,1188900,1.46,--,无,无,-0.00,1.08,22.30,90407583,1.33,0.120,百货零售,零售,6.92,6.92,+0.00%,--,7.01,6.90,-0.57%,-6.49%,-5.72%,-14.57%,1.59%,15100,600,3986,+0.00,-3.30,--,735078600,735078600,196187900亿,4.19%,5.21,3,1.00,--,--,--,19940114,
32,SH688133,泰坦科技,--,+0.00%,18.60,+0.00,18.58,18.61,3627207,68883673,200--,+0.00%,+0.00%,-2.10,2.21%,+7.92,3058527800,3058527800,100.00%,--,--,+0.00%,--,--,--,--,--,2134871,1492336,1.43,--,无,无,-0.22,1.41,,-32387531,1.12,-0.200,其他化学制品,化学制品,18.60,18.60,+0.00%,--,19.33,18.53,-3.73%,-16.93%,-19.48%,-15.99%,4.30%,506,4436,6171,+0.00,-23.64,--,164436980,164436980,-36557445亿,-731.4%,16.55,8,35.75,--,--,--,20201030,
,SH600283,钱江水利,--,+0.00%,8.34,+0.00,8.33,8.34,1708000,14301509,1000--,+0.12%,-0.60%,-0.40,0.30%,+65.58,4677279600,4677279600,100.00%,--,--,+0.12%,--,--,--,--,--,990710,717290,1.38,--,无,无,-0.02,1.22,23.38,37815534,1.47,0.070,水务及水治理,环境治理,8.34,8.39,+0.60%,--,8.44,8.32,-0.95%,-6.61%,-8.35%,-8.85%,1.44%,5500,10200,1674,+0.00,-20.24,--,560824900,560824900,69649496亿,-29.78%,5.67,2,3.64,--,--,--,20001018,
4,SH600597,光明乳业,--,+0.00%,6.79,+0.00,6.78,6.79,4892700,33312487,300--,+0.15%,+0.30%,-0.27,0.35%,-21.53,9359836900,9359711900,100.00%,--,--,+0.15%,--,--,--,--,--,2219350,2673350,0.830,--,无,无,0.01,1.10,,66648737,1.02,0.050,乳品,饮料制造,6.79,6.77,-0.29%,--,6.86,6.76,+0.59%,-4.63%,-5.04%,-16.07%,1.47%,64900,59400,5821,+0.00,34.54,--,1378473800,1378455400,49501277亿,-52.74%,6.67,2,-1.22,--,--,--,20020828,
4,SH600106,重庆路桥,--,+0.00%,5.00,+0.00,4.99,5.01,6914002,34869093,10300--,+0.00%,-0.60%,-0.87,0.52%,+24.22,6645125300,6645125300,100.00%,--,--,+0.00%,--,--,--,--,--,3579500,3334502,1.07,--,无,无,-0.09,0.80,78.05,26546661,1.25,0.020,高速公路,公路铁路运输,5.00,5.03,+0.60%,--,5.08,4.99,-0.20%,-6.72%,-14.82%,-20.13%,1.80%,130200,12400,2970,+0.00,-38.19,--,1329025060,1329025060,31809007亿,-52.09%,4.00,0,12.26,--,--,--,19970618,
,SH603023,威帝股份,--,+0.00%,3.99,+0.00,3.98,3.99,5825100,23612261,1200--,+0.25%,-1.48%,-1.59,1.04%,+55.00,2226888500,2226888500,100.00%,--,--,+0.00%,--,--,--,--,--,3283450,2541650,1.29,--,无,无,-0.08,1.19,20986,-3158008,2.89,-0.006,汽车电子电气系统,汽车零部件,3.99,4.05,+1.50%,--,4.13,3.98,-1.72%,-13.07%,-20.99%,-20.68%,3.76%,48500,6400,5268,+0.00,-42.25,--,558117410,558117410,-5254083亿,-494.2%,1.38,4,11.89,--,--,--,20150527,
4,SH601828,美凯龙,--,+0.00%,2.32,+0.00,2.31,2.32,15211060,35490491,200--,+0.00%,-0.43%,-0.57,0.42%,+14.66,10100555900,8380773200,82.97%,--,--,+0.00%,--,--,--,--,--,9491260,5719800,1.66,--,无,无,0.01,0.91,,47677602,0.448,0.010,商业物业经营,零售,2.32,2.33,+0.43%,--,2.36,2.30,-4.53%,-8.66%,-10.08%,-14.07%,2.59%,990900,1424886,6457,+0.00,3.08,--,4353687900,3612402200,168417570亿,109.3%,5.18,3,-5.22,--,--,--,20180117,
4,SH600299,安迪苏,--,+0.00%,10.16,+0.00,10.15,10.16,9554816,97798592,700--,+0.20%,+0.40%,-0.74,0.36%,-24.42,31290557000,27248117000,87.08%,--,--,+0.20%,--,--,--,--,--,3921366,5633450,0.696,--,无,无,0.00,1.50,31.44,305511870,1.59,0.100,食品及饲料添加剂,化学制品,10.16,10.12,-0.39%,--,10.38,10.00,-0.20%,-8.39%,-15.33%,+13.91%,3.74%,5500,70300,17460,+0.00,9.75,--,3079779300,2681901300,388801230亿,-34.27%,6.38,2,0.61,--,--,--,20000420,
4,SH603719,良品铺子,--,+0.00%,9.63,+0.00,9.61,9.63,3051800,29399661,700--,+0.21%,+0.84%,-0.04,0.76%,+31.49,3861630000,3861630000,100.00%,--,--,+0.10%,--,--,--,--,--,1510850,1540950,0.981,--,无,无,0.00,1.27,,47701771,1.89,0.120,休闲食品,食品加工制造,9.63,9.55,-0.83%,--,9.74,9.52,+2.45%,-8.12%,-10.26%,-15.98%,2.28%,11000,3000,6433,+0.00,15.22,--,401000000,401000000,65124345亿,232.0%,5.10,0,-1.18,--,--,--,20200224,
,SH600250,南京商旅,--,+0.00%,8.82,+0.00,8.81,8.82,4586110,40874466,300--,+0.11%,-0.34%,-1.05,1.47%,+50.82,2758820200,2758820200,100.00%,--,--,+0.11%,--,--,--,--,--,2821640,1764470,1.60,--,无,无,-0.09,1.10,277.5,4614331,4.42,0.010,旅游综合,旅游及酒店,8.82,8.85,+0.34%,--,9.06,8.80,-1.67%,-7.93%,-10.73%,-23.37%,2.95%,100,19300,7142,+0.00,-50.25,--,312791400,312791400,19314839亿,31.32%,2.00,5,10.26,--,--,--,20010306,
4,SH600664,哈药股份,--,+0.00%,3.16,+0.00,3.15,3.16,21312500,67719985,100--,+0.32%,-0.32%,-0.55,0.85%,-11.39,7958491200,7958491200,100.00%,--,--,+0.00%,--,--,--,--,--,10701850,10610650,1.01,--,无,无,-0.05,1.16,25.69,161133180,1.36,0.060,化学制剂,化学制药,3.16,3.17,+0.32%,--,3.21,3.15,+1.61%,-6.78%,-10.48%,-8.41%,1.90%,855600,270100,9607,+0.00,-9.43,--,2518509900,2518509900,206432430亿,-24.33%,2.33,0,2.64,--,--,--,19930629,
,SH600815,厦工股份,--,+0.00%,3.03,+0.00,3.02,3.03,42255000,131991594,2700--,+0.00%,-1.94%,-3.09,2.38%,+39.73,5375506300,5375506300,100.00%,--,--,+0.33%,--,--,--,--,--,24823300,17431700,1.42,--,无,无,-0.32,1.88,,-7317984,3.70,-0.004,工程机械,工程机械,3.03,3.09,+1.98%,--,3.24,3.02,-4.11%,-10.88%,-27.69%,-12.17%,7.26%,547800,184500,24179,+0.00,-22.41,--,1774094500,1774094500,-5701719亿,-784.0%,0.82,3,9.85,--,--,--,19940128,
4,SH601880,辽港股份,--,+0.00%,1.55,+0.00,1.54,1.55,84509692,132207389,2100--,+0.00%,-0.64%,-0.93,0.46%,-24.04,36536239000,28540229000,78.11%,--,--,+0.65%,--,--,--,--,--,45569772,38939920,1.17,--,无,无,-0.02,1.38,24.99,359184780,0.897,0.015,港口,港口航运,1.55,1.56,+0.65%,--,1.58,1.54,-0.64%,-4.32%,-4.32%,-3.13%,2.58%,7515495,7044365,14670,+0.00,-4.15,--,23571767000,18413051000,556443910亿,75.87%,1.73,0,6.88,--,--,--,20101206,
,SH603235,天新药业,--,+0.00%,23.56,+0.00,23.55,23.56,136900,3244025,100--,-0.08%,-1.01%,-0.58,0.03%,-1.12,10314096800,10314096800,100.00%,--,--,-0.09%,--,--,--,--,--,73550,63350,1.16,--,无,无,0.00,0.79,19.83,147003610,2.04,0.340,原料药,化学制药,23.56,23.80,+1.02%,--,23.90,23.51,+1.90%,-3.88%,-6.80%,-12.64%,1.66%,2400,6000,593,+0.00,--,--,437780000,437780000,176748390亿,-32.74%,11.57,1,0.00,--,--,--,20220712,
,SH600198,大唐电信,--,+0.00%,9.19,+0.00,9.18,9.19,29198205,267529240,2200--,+0.22%,+0.88%,+0.30,2.24%,+37.89,11980116500,11964918700,99.87%,--,--,+0.00%,--,--,--,--,--,15996419,13201786,1.21,--,无,无,-0.04,0.92,,-65427212,62.26,-0.050,数字芯片设计,半导体,9.19,9.11,-0.87%,--,9.25,9.01,+8.25%,+14.16%,-1.08%,-4.77%,2.61%,26400,14600,24429,+0.00,-5.79,--,1303603540,1301949800,-71115902亿,11.29%,0.15,0,7.34,--,--,--,19981021,
4,SH600623,华谊集团,--,+0.00%,8.66,+0.00,8.65,8.66,13658621,118232970,300--,+0.35%,+0.70%,+0.04,0.73%,+54.99,18383719000,16246461000,88.37%,--,--,+0.35%,--,--,--,--,--,6961050,6697571,1.04,--,无,无,-0.04,1.28,32.53,167868430,0.815,0.080,煤化工,化学原料,8.66,8.60,-0.69%,--,8.77,8.55,+4.97%,-3.13%,-11.00%,+12.32%,2.54%,400,3200,13338,+0.00,-13.13,--,2122831300,1876034700,243305240亿,6.64%,10.62,3,2.18,--,--,--,19921204,
4,SH600039,四川路桥,--,+0.00%,8.25,+0.00,8.24,8.25,12938560,107339404,1000--,+0.00%,-0.24%,-0.56,0.15%,+50.66,71738623000,71738623000,100.00%,--,--,+0.12%,--,--,--,--,--,6630940,6307620,1.05,--,无,无,0.02,1.44,10.22,1495374700,1.36,0.170,基础建设,建筑装饰,8.25,8.27,+0.24%,--,8.37,8.17,-2.37%,-2.60%,+3.64%,-17.09%,2.42%,122100,76200,13452,+0.00,22.24,--,8695590600,8695590600,1864760600亿,-15.72%,6.09,0,-1.44,--,--,--,20030325,
,SH601121,XD宝地矿,--,+0.00%,6.36,+0.00,6.35,6.36,8277800,53253981,500--,+0.00%,-1.24%,-1.15,1.03%,+37.68,6259783900,5088000000,81.28%,--,--,+0.16%,--,--,--,--,--,4673050,3604750,1.30,--,无,无,0.11,1.49,39.81,36959013,1.43,0.042,冶钢原料,钢铁,6.36,6.44,+1.26%,--,6.51,6.35,+5.16%,-2.87%,-10.27%,-12.97%,2.52%,39500,16500,10337,+0.00,41.89,--,984242750,800000000,48660801亿,84.41%,4.45,2,-13.01,--,--,--,20230310,
4,SH601006,大秦铁路,--,+0.00%,5.06,+0.00,5.05,5.06,55971600,283858240,2200--,+0.20%,+0.00%,-0.23,0.28%,-2.17,100506237000,100506237000,100.00%,--,--,+0.00%,--,--,--,--,--,30419250,25552350,1.19,--,无,无,0.02,1.29,17.59,2384215300,0.613,0.120,铁路运输,公路铁路运输,5.06,5.06,+0.00%,--,5.09,5.05,-0.39%,-3.07%,-6.81%,-1.94%,0.79%,3581900,2817700,20575,+0.00,8.56,--,19862893000,19862893000,3192660100亿,-7.26%,8.25,9,-3.15,--,--,--,20060801,
4,SH600008,首创环保,--,+0.00%,3.16,+0.00,3.15,3.16,55693740,176088320,100--,+0.00%,+0.00%,-0.05,0.76%,-5.34,23196267000,23196267000,100.00%,--,--,+0.32%,--,--,--,--,--,26538318,29155422,0.910,--,无,无,0.02,1.34,12.87,429664980,1.10,0.059,水务及水治理,环境治理,3.16,3.16,+0.00%,--,3.18,3.14,+2.93%,-1.25%,+2.60%,+6.76%,1.27%,2483900,718000,22221,+0.00,3.47,--,7340590700,7340590700,791923220亿,7.67%,2.88,1,-2.05,--,--,--,20000427,
4,SH600400,红豆股份,--,+0.00%,2.61,+0.00,2.60,2.61,19250100,50712662,200--,+0.00%,+0.00%,-0.94,0.84%,-18.17,5980480500,5980480500,100.00%,--,--,+0.39%,--,--,--,--,--,10493350,8756750,1.20,--,无,无,-0.04,1.01,,5600663,4.31,0.002,服装,服装家纺,2.61,2.61,+0.00%,--,2.69,2.59,-2.25%,-9.38%,-13.86%,+9.66%,3.83%,215700,794500,12638,+0.00,-11.03,--,2291371900,2291371900,12263302亿,128.9%,0.61,3,1.99,--,--,--,20010108,
32,SH688538,和辉光电-U,--,+0.00%,2.30,+0.00,2.29,2.30,60434276,140249500,2347--,+0.44%,+0.00%,-0.90,1.05%,-2.29,31761707000,13230142200,41.65%,--,--,+0.44%,--,--,--,--,--,25251273,35183003,0.718,--,无,无,0.02,1.03,,-469965030,4.18,-0.030,面板,光学光电子,2.30,2.30,+0.00%,--,2.35,2.29,-0.86%,-2.54%,+1.32%,-13.53%,2.61%,2630020,620501,14889,+0.00,3.32,--,13809438000,5752235700,-469965030亿,7.41%,0.55,1,-9.88,--,--,--,20210528,
4,SH600871,石化油服,--,+0.00%,2.24,+0.00,2.23,2.24,72400225,163133670,1500--,+0.00%,+0.45%,-0.59,0.53%,-5.36,42463783000,30345308000,71.46%,--,--,+0.00%,--,--,--,--,--,35508577,36891648,0.963,--,无,无,-0.02,0.99,65.81,204751000,4.42,0.011,油服工程,油气开采及服务,2.24,2.23,-0.45%,--,2.29,2.22,-3.03%,-5.88%,-14.50%,+3.70%,3.13%,3952700,1190600,24157,+0.00,-5.09,--,18957046000,13547012000,345852000亿,-6.23%,0.51,5,6.42,--,--,--,19950411,
4,SH600157,永泰能源,--,+0.00%,1.70,+0.00,1.69,1.70,353895940,604521220,300--,+0.59%,+0.00%,-0.48,1.62%,+10.15,37090199000,37090199000,100.00%,--,--,+0.59%,--,--,--,--,--,215298580,138597360,1.55,--,无,无,-0.12,0.98,169.1,61839959,0.791,0.003,火电,电力,1.70,1.70,+0.00%,--,1.73,1.69,-1.73%,-9.09%,-2.86%,+8.28%,2.35%,63564914,23289900,41793,+0.00,-5.45,--,21817764000,21817764000,196099070亿,21.09%,2.15,1,64.04,--,--,--,19980513,
4,SH603271,永杰新材,--,+0.00%,45.30,+0.00,45.25,45.30,1573411,71884576,200--,+0.07%,-1.52%,-0.85,1.66%,+16.88,8975515500,4284292600,47.73%,--,--,+0.00%,--,--,--,--,--,897446,675965,1.33,--,无,无,-0.06,1.41,19.56,119306114,2.93,0.602,铝,工业金属,45.30,46.00,+1.55%,--,46.20,45.04,+5.69%,-3.86%,-2.96%,+10.27%,2.56%,1500,400,5822,+0.00,-10.97,--,198135000,94575996,126878912亿,57.58%,15.47,1,22.86,--,--,--,20250311,
4,SH600010,包钢股份,--,+0.00%,2.39,+0.00,2.38,2.39,470104660,1137630680,12900--,+0.42%,-1.24%,-1.25,1.50%,+6.14,108090219000,74850526000,69.25%,--,--,+0.00%,--,--,--,--,--,241704120,228400540,1.06,--,无,无,-0.14,1.55,,-462698660,2.10,-0.010,普钢,钢铁,2.39,2.42,+1.26%,--,2.45,2.38,+2.58%,+0.84%,-7.72%,+0.42%,2.93%,14443100,6185402,64150,+0.00,-7.42,--,45226033000,31318212000,-556020380亿,-1129%,1.14,2,3.51,--,--,--,20010309,
32,SH688198,佰仁医疗,--,-0.02%,88.22,-0.02,88.22,88.34,383065,33911956,500--,+0.00%,-0.34%,-0.35,0.28%,+45.30,12152140300,12152140300,100.00%,--,--,+0.00%,--,--,--,--,--,195092,187973,1.04,--,无,无,0.00,1.08,60.03,41375330,8.88,0.300,医疗耗材,医疗器械,88.24,88.52,+0.32%,--,89.59,87.63,+11.74%,+4.54%,-5.52%,-16.94%,2.22%,687,200,1320,-0.00,0.27,--,137748130,137748130,49525089亿,27.29%,9.94,2,2.11,--,--,--,20191209,
4,SH600113,浙江东日,--,-0.03%,35.84,-0.01,35.81,35.84,2830322,101691472,100--,+0.17%,+0.11%,-0.25,0.69%,-22.03,15094971000,14745693000,97.69%,--,--,+0.34%,--,--,--,--,--,1588700,1241622,1.28,--,无,无,0.01,1.06,107.4,21714279,5.89,0.050,商业物业经营,零售,35.85,35.80,-0.14%,--,36.42,35.41,+1.39%,-7.70%,-15.53%,-43.15%,2.82%,600,1300,10096,-0.00,5.56,--,421176660,411431160,27854708亿,-13.94%,6.08,1,-0.68,--,--,--,19971021,
