,代码,名称,,涨幅,现价,涨跌,买价,卖价,总手,总金额,现手,1分钟涨速,实体涨幅,现均差%,换手,委比%,总市值,流通市值,流通比例,封单额_新,封单量_新,4分钟涨速,当日偏离值,异动偏离值,10日内偏离值,30日内偏离值,10日异动次数,内盘,外盘,内外比,备注,利空,利好,主力净量,量比,TTM市盈率,净利润,市净率,每股盈利,细分行业,所属行业,昨收,开盘,开盘涨幅,竞价换手,最高,最低,5日涨幅,10日涨幅,20日涨幅,年初至今,振幅,买量,卖量,笔数,贡献度,机构动向,异动类型,总股本,流通股本,利润总额,净利润增长率,每股净资产,金叉个数,散户数量,自选时间,自选价格,自选收益,上市日期,
,SH603863,松炀资源,--,+2.98%,15.53,+0.45,15.53,15.58,5674000,87332139,44300--,-0.77%,+2.17%,+0.92,2.77%,+77.09,3178214500,3178214500,100.00%,--,--,-0.77%,--,--,--,--,--,2531950,3142050,0.806,--,无,无,0.19,1.20,,-5090408,13.12,-0.020,造纸,造纸,15.08,15.20,+0.80%,--,15.74,15.08,-2.02%,-1.83%,-15.83%,-22.16%,4.38%,14100,700,9068,+0.00,13.80,--,204650000,204650000,-5093813亿,71.74%,1.18,2,-30.57,--,--,--,20190621,
32,SH688475,萤石网络,--,+2.98%,26.59,+0.77,26.59,26.60,6789003,178576970,159793--,+0.99%,+1.92%,+1.11,0.86%,-1.48,20939625000,20939625000,100.00%,--,--,+0.99%,--,--,--,--,--,3803430,2985573,1.27,--,无,无,0.01,1.35,34.26,182648440,3.51,0.230,安防设备,计算机设备,25.82,26.09,+1.05%,--,26.69,25.76,-4.39%,-5.81%,-11.63%,-10.50%,3.60%,4285,15474,19638,+0.03,3.33,--,787500000,787500000,199474470亿,32.30%,7.58,9,0.00,--,--,--,20221228,
4,SZ301398,星源卓镁,--,+2.98%,37.33,+1.08,37.33,37.37,1562600,57845644,45400--,-0.29%,+2.33%,+0.86,4.20%,-47.99,4181002100,1389427300,33.23%,--,--,-0.29%,--,--,--,--,--,727970,834630,0.872,--,无,无,-0.04,1.02,311.6,-15651941,3.79,-0.140,车身附件及饰件,汽车零部件,36.25,36.48,+0.63%,--,37.62,35.58,-5.92%,-9.59%,-18.51%,-31.05%,5.63%,11900,300,6092,--,-3.33,--,112001127,37220127,-20344701亿,-192.4%,9.84,11,-13.78,--,--,--,20221215,
4,SH600282,南钢股份,--,+2.98%,4.84,+0.14,4.83,4.84,39454240,188683330,327700--,+0.00%,+2.98%,+1.23,0.64%,+3.42,29839040000,29839040000,100.00%,--,--,+0.00%,--,--,--,--,--,16859590,22594650,0.746,--,无,无,0.01,1.22,10.34,597111190,1.06,0.097,普钢,钢铁,4.70,4.70,+0.00%,--,4.86,4.64,-2.42%,-1.63%,-3.97%,-5.52%,4.68%,22200,295400,26647,+0.04,5.20,--,6165091000,6165091000,684013030亿,3.23%,4.58,2,0.96,--,--,--,20000919,
32,SH688275,万润新能,--,+2.98%,125.26,+3.62,125.05,125.26,4527203,567509150,22914--,+0.17%,+2.34%,-0.08,3.59%,-43.92,15797599000,15797599000,100.00%,--,--,+0.17%,--,--,--,--,--,2292592,2234611,1.03,--,无,无,0.17,1.23,160.4,400978710,2.87,3.25,电池化学品,电池,121.64,122.40,+0.62%,--,128.48,121.69,+1.43%,-6.38%,-15.48%,+66.13%,5.58%,200,3736,15467,+0.02,6.79,--,126118463,126118463,463640230亿,357.3%,43.72,1,-232.08,--,--,--,20220929,
4,SZ300887,谱尼测试,--,+2.98%,7.96,+0.23,7.95,7.96,10917242,86592796,110000--,+0.13%,+1.92%,+0.37,3.01%,+36.99,4344068200,2883089900,66.37%,--,--,+0.13%,--,--,--,--,--,5775100,5142142,1.12,--,无,无,-0.19,1.31,,-69487634,1.58,-0.127,专业服务,其他社会服务,7.73,7.81,+1.03%,--,8.03,7.76,-5.01%,-7.12%,-16.39%,-17.08%,3.49%,25458,4900,18425,--,-19.46,--,545737210,362197220,-70753897亿,37.38%,5.04,7,42.53,--,--,--,20200916,
4,SH603172,万丰股份,--,+2.97%,19.05,+0.55,19.05,19.13,2358700,44734305,18800--,-0.42%,+1.17%,+0.46,1.77%,+76.62,2540889000,2540889000,100.00%,--,--,-0.42%,--,--,--,--,--,1113900,1244800,0.895,--,无,无,0.08,1.18,49.01,13953446,2.28,0.100,纺织化学用品,化学制品,18.50,18.83,+1.78%,--,19.37,18.25,-0.26%,-3.45%,-16.99%,+7.02%,6.05%,4200,1000,5393,+0.00,19.78,--,133380000,133380000,16376707亿,34.64%,8.34,3,-13.12,--,--,--,20230510,
4,SH601677,XD明泰铝,--,+2.97%,16.98,+0.49,16.98,16.99,60829172,1028356220,350841--,+0.12%,+1.07%,+0.45,4.89%,+63.70,21115031000,21111075000,99.98%,--,--,+0.12%,--,--,--,--,--,29561777,31267395,0.946,--,无,无,0.09,1.25,9.50,702045970,1.07,0.565,铝,工业金属,16.49,16.80,+1.88%,--,17.32,16.50,-5.11%,-8.09%,+1.04%,+16.50%,4.97%,659,11100,85110,+0.03,3.86,--,1243523630,1243290630,837284150亿,59.68%,15.93,3,8.05,--,--,--,20110919,
,SH600927,永安期货,--,+2.97%,12.48,+0.36,12.47,12.48,6644185,82494171,53100--,+0.08%,+2.89%,+0.53,0.46%,+3.62,18165333000,18165333000,100.00%,--,--,+0.08%,--,--,--,--,--,2559840,4084345,0.627,--,无,无,0.02,1.23,22.32,193986470,1.36,0.130,多元金融,多元金融,12.12,12.13,+0.08%,--,12.61,12.11,-3.18%,-10.28%,-15.22%,-22.34%,4.13%,12100,845,13608,+0.03,21.83,--,1455555600,1455555600,202938320亿,506.6%,9.21,6,-2.68,--,--,--,20211223,
4,SZ300921,南凌科技,--,+2.97%,17.35,+0.50,17.33,17.35,7386320,128244504,56600--,+0.23%,+1.52%,-0.07,4.56%,+11.94,4454533400,2808703200,63.05%,--,--,+0.23%,--,--,--,--,--,3605041,3781279,0.953,--,无,无,0.01,0.97,149.9,11893658,5.36,0.046,通信应用增值服务,通信服务,16.85,17.09,+1.42%,--,17.66,17.00,-5.14%,-6.52%,-38.65%,+6.21%,3.92%,300,18740,16643,--,0.63,--,256745440,161884910,11760942亿,257.3%,3.24,5,-5.48,--,--,--,20201222,
4,SH603693,江苏新能,--,+2.96%,14.60,+0.42,14.60,14.61,15383296,222611970,210296--,+0.00%,+2.82%,+0.91,1.73%,+19.46,13015547800,13015547800,100.00%,--,--,+0.00%,--,--,--,--,--,7038365,8344931,0.843,--,无,无,0.05,0.90,28.72,109488853,1.81,0.120,新能源发电,电力,14.18,14.20,+0.14%,--,14.70,14.00,-4.64%,-17.84%,-2.28%,+23.10%,4.94%,67404,21400,25785,+0.02,11.32,--,891475880,891475880,161460350亿,-33.11%,8.06,6,-9.37,--,--,--,20180703,
4,SZ300596,利安隆,--,+2.96%,38.95,+1.12,38.92,38.95,5034885,195342390,25000--,+0.10%,+1.30%,+0.40,2.19%,-69.27,8943686000,8943686000,100.00%,--,--,+0.10%,--,--,--,--,--,2311850,2723035,0.849,--,无,无,-0.05,0.80,17.18,132001612,1.80,0.575,其他化学制品,化学制品,37.83,38.45,+1.64%,--,39.64,37.50,-5.12%,-16.95%,-15.78%,-7.72%,5.66%,700,7776,16041,--,-3.79,--,229619670,229619670,148755550亿,22.34%,21.60,3,12.30,--,--,--,20170119,
4,SZ002670,国盛证券,--,+2.96%,11.49,+0.33,11.48,11.49,34541297,393323920,666500--,+0.00%,+2.68%,+0.92,2.13%,-30.43,22234123000,18652299000,83.89%,--,--,+0.00%,--,--,--,--,--,15336795,19204502,0.799,--,无,无,0.00,0.96,109.0,1468662,1.96,0.001,证券,证券,11.16,11.19,+0.27%,--,11.57,11.12,+4.17%,-0.43%,-7.34%,-31.77%,4.03%,28400,176900,38531,+0.20,0.12,--,1935084700,1623350600,11064421亿,-97.91%,5.86,1,1.10,--,--,--,20120416,
4,SH600230,沧州大化,--,+2.96%,14.63,+0.42,14.62,14.63,13093881,190643500,128500--,-0.07%,+3.10%,+0.49,3.16%,+24.83,6056249600,6056249600,100.00%,--,--,-0.07%,--,--,--,--,--,5832592,7261289,0.803,--,无,无,-0.02,1.46,75.18,57826189,1.49,0.140,聚氨酯,化学制品,14.21,14.19,-0.14%,--,14.95,14.05,-1.22%,-0.41%,-15.73%,-4.13%,6.33%,101400,15500,28765,+0.01,-2.65,--,413961020,413961020,58135836亿,612.3%,9.82,5,3.30,--,--,--,20000406,
4,SZ300428,立中集团,--,+2.95%,18.82,+0.54,18.82,18.83,7533579,141207690,78016--,+0.05%,+1.78%,+0.42,1.26%,-30.43,12902644800,11231045800,87.04%,--,--,+0.05%,--,--,--,--,--,3773319,3760260,1.00,--,无,无,0.02,0.91,13.99,198665340,1.42,0.290,轮胎轮毂,汽车零部件,18.28,18.49,+1.15%,--,19.08,18.42,-4.52%,-10.04%,-15.19%,-19.40%,3.61%,4284,26400,15751,+0.11,4.52,--,685581550,596761200,225890400亿,22.67%,13.25,12,5.61,--,--,--,20150319,
4,SH600851,海欣股份,--,+2.95%,7.32,+0.21,7.31,7.32,5456001,39720952,117200--,+0.27%,+2.23%,+0.56,0.74%,+7.11,8835655000,5403668700,61.16%,--,--,+0.27%,--,--,--,--,--,2505851,2950150,0.849,--,无,无,0.03,0.91,51.40,28938734,1.94,0.024,化学制剂,化学制药,7.11,7.16,+0.70%,--,7.38,7.11,-1.75%,-10.29%,-5.43%,+7.17%,3.80%,1900,11800,5050,+0.01,10.68,--,1207056690,738206110,33980753亿,-12.37%,3.77,7,-4.39,--,--,--,19940404,
4,SZ301299,卓创资讯,--,+2.95%,48.47,+1.39,48.46,48.47,1147500,55371952,14900--,+0.00%,+2.04%,+0.46,2.56%,+10.43,2940317200,2170448300,73.82%,--,--,+0.00%,--,--,--,--,--,545400,602100,0.906,--,无,无,-0.07,1.05,44.76,18632086,4.81,0.310,数字媒体,文化传媒,47.08,47.50,+0.89%,--,49.19,47.24,-5.52%,-6.25%,-17.31%,-9.54%,4.14%,2000,2100,5202,--,-8.70,--,60662620,44779209,22295417亿,0.238%,10.08,10,29.56,--,--,--,20221019,
32,SH688622,*ST禾信,--,+2.95%,120.00,+3.44,120.00,120.18,1191525,144375030,6023--,-0.17%,+1.14%,-1.00,1.69%,+8.86,8455862500,8455862500,100.00%,--,--,-0.17%,--,--,--,--,--,660203,531322,1.24,--,无,无,0.12,0.87,,-7677061,28.57,-0.110,仪器仪表,通用设备,116.56,118.65,+1.79%,--,124.50,118.50,-7.97%,+2.58%,+45.56%,+18.66%,5.15%,4174,300,2220,--,6.71,--,70465521,70465521,-7905096亿,-8.60%,4.20,1,-327.52,--,--,--,20210913,
32,SH688345,博力威,--,+2.95%,48.88,+1.40,48.86,48.88,2064272,100007187,28948--,+0.04%,+1.83%,+0.91,2.04%,+11.52,4988347700,4955754500,99.35%,--,--,+0.04%,--,--,--,--,--,880480,1183792,0.744,--,无,无,0.12,1.40,70.06,27957343,4.20,0.274,锂电池,电池,47.48,48.00,+1.10%,--,49.37,47.34,-1.43%,-6.72%,-9.65%,+57.68%,4.28%,3488,873,4856,+0.01,9.54,--,102052940,101386140,27723931亿,121.3%,11.63,6,-37.74,--,--,--,20210611,
,SH605108,同庆楼,--,+2.95%,12.93,+0.37,12.93,12.94,2839100,36400177,41100--,+0.08%,+2.21%,+0.87,1.09%,-34.25,3361800000,3361800000,100.00%,--,--,+0.08%,--,--,--,--,--,1292550,1546550,0.836,--,无,无,-0.05,1.16,50.12,16763874,1.44,0.060,餐饮,旅游及酒店,12.56,12.65,+0.72%,--,12.98,12.56,-1.45%,-4.43%,-10.27%,-32.73%,3.34%,200,8900,6159,+0.00,-34.70,--,260000000,260000000,26543947亿,-67.65%,8.97,12,7.09,--,--,--,20200716,
4,SZ300962,中金辐照,--,+2.95%,13.28,+0.38,13.27,13.28,2923134,38441759,60600--,+0.08%,+2.23%,+1.00,1.11%,-65.94,3505945200,3505945200,100.00%,--,--,+0.08%,--,--,--,--,--,1222650,1700484,0.719,--,无,无,-0.12,1.32,30.12,23631236,3.33,0.090,专业服务,其他社会服务,12.90,12.99,+0.70%,--,13.28,12.90,-0.23%,-0.38%,-5.61%,-18.18%,2.95%,3200,18500,4594,--,-23.44,--,264001900,264001900,29032351亿,-8.41%,3.99,8,33.74,--,--,--,20210409,
32,SH688582,芯动联科,--,+2.94%,51.75,+1.48,51.71,51.75,9321386,486086640,62602--,+0.39%,+0.82%,-0.79,3.73%,-25.60,20789996000,12948836100,62.28%,--,--,+0.39%,--,--,--,--,--,4966439,4354947,1.14,--,无,无,0.22,1.20,79.47,2553320,8.38,0.010,模拟芯片设计,半导体,50.27,51.33,+2.11%,--,53.30,51.16,+8.83%,+6.26%,-3.88%,-21.55%,4.26%,200,586,22469,+0.03,9.74,--,401739060,250219060,3173955亿,-94.25%,6.17,1,-56.37,--,--,--,20230630,
4,SZ000997,新 大 陆,--,+2.94%,17.84,+0.51,17.83,17.84,18631360,330929250,289700--,+0.06%,+2.00%,+0.45,1.85%,-5.68,18073667000,17972719000,99.44%,--,--,+0.06%,--,--,--,--,--,8083700,10547660,0.766,--,无,无,0.06,0.80,18.42,281122640,2.40,0.281,其他计算机设备,计算机设备,17.33,17.49,+0.92%,--,18.04,17.42,-9.72%,-13.73%,-20.53%,-37.01%,3.58%,19400,31970,25559,+0.16,7.05,--,1013097920,1007439380,347409010亿,-9.63%,7.44,9,-11.58,--,--,--,20000807,
32,SH688283,XD坤恒顺,--,+2.94%,36.03,+1.03,35.88,36.03,1478839,53230624,39975--,+0.42%,+2.97%,+0.10,1.21%,+14.32,4388454000,4388454000,100.00%,--,--,+0.42%,--,--,--,--,--,736899,741940,0.993,--,无,无,0.06,0.96,84.55,4399354,4.43,0.040,其他通信设备,通信设备,35.00,34.99,-0.03%,--,36.66,34.99,-3.04%,-4.10%,-22.47%,-10.02%,4.77%,9472,936,3683,+0.01,17.37,--,121800000,121800000,2689222亿,707.7%,8.13,7,-29.67,--,--,--,20220215,
4,SH600167,联美控股,--,+2.94%,5.95,+0.17,5.95,5.96,11623502,68600915,93997--,-0.17%,+2.94%,+0.83,0.51%,-49.44,13463901000,13463901000,100.00%,--,--,-0.17%,--,--,--,--,--,5228443,6395059,0.818,--,无,无,-0.00,0.77,22.42,532699760,1.12,0.240,热力,电力,5.78,5.78,+0.00%,--,5.98,5.76,-7.03%,-12.50%,-10.66%,-15.36%,3.81%,45203,121300,16046,+0.02,-5.95,--,2262840500,2262840500,692209870亿,-13.82%,5.29,6,0.32,--,--,--,19990128,
,SZ300584,海辰药业,--,+2.94%,31.16,+0.89,31.15,31.16,2371600,73463352,40400--,+0.00%,+1.93%,+0.61,2.89%,+8.74,3739200000,2559218200,68.44%,--,--,+0.00%,--,--,--,--,--,1128000,1243600,0.907,--,无,无,-0.16,1.03,84.25,17362972,3.49,0.145,化学制剂,化学制药,30.27,30.57,+0.99%,--,31.39,30.24,-3.23%,-9.68%,-19.25%,-37.95%,3.80%,19000,4200,10056,--,-20.96,--,120000000,82131521,14984459亿,15.47%,8.92,10,31.59,--,--,--,20170112,
68,SZ001388,信通电子,--,+2.94%,29.43,+0.84,29.43,29.44,1405084,41042511,16800--,+0.10%,+2.01%,+0.77,4.50%,-27.74,4591080000,918216000,20.00%,--,--,+0.10%,--,--,--,--,--,782029,623055,1.26,--,无,无,0.05,1.33,39.19,-12228579,3.17,-0.080,电气自控设备,电网设备,28.59,28.85,+0.91%,--,29.60,28.55,-6.87%,-12.28%,-23.06%,-31.46%,3.67%,800,2300,6556,--,15.43,--,156000000,31200000,-12087976亿,-260.0%,9.28,12,0.00,--,--,--,20250701,
,SH603136,天目湖,--,+2.94%,9.11,+0.26,9.10,9.11,3200238,28807050,28900--,+0.11%,+2.59%,+1.23,1.18%,+30.83,2460854300,2460854300,100.00%,--,--,+0.11%,--,--,--,--,--,1275925,1924313,0.663,--,无,无,0.04,1.02,26.77,10457058,1.78,0.040,自然景点,旅游及酒店,8.85,8.88,+0.34%,--,9.13,8.83,-1.19%,-2.46%,-8.72%,-21.33%,3.39%,38300,2700,4804,+0.00,35.76,--,270126710,270126710,15055948亿,-24.46%,5.12,11,-2.47,--,--,--,20170927,
32,SH688566,吉贝尔,--,+2.94%,24.55,+0.70,24.48,24.55,1292237,31420252,10546--,+0.29%,+2.68%,+0.99,0.64%,+17.25,4937044900,4937044900,100.00%,--,--,+0.29%,--,--,--,--,--,561179,731058,0.768,--,无,无,0.04,1.59,19.43,41994229,1.97,0.209,化学制剂,化学制药,23.85,23.91,+0.25%,--,24.56,23.81,+2.12%,-2.31%,-8.53%,-17.76%,3.14%,4991,773,1864,+0.01,9.25,--,201101630,201101630,50118889亿,-15.21%,12.44,2,-13.79,--,--,--,20200518,
4,SZ300589,江龙船艇,--,+2.93%,12.98,+0.37,12.97,12.98,13553288,176325470,3500--,-0.08%,+2.61%,-0.24,5.78%,-5.11,4902130600,3042883400,62.07%,--,--,-0.08%,--,--,--,--,--,6541649,7011639,0.933,--,无,无,-0.10,1.34,,3201091,7.06,0.009,航海装备,军工装备,12.61,12.65,+0.32%,--,13.19,12.65,-2.77%,-5.05%,-17.06%,-28.09%,4.28%,39600,4500,27669,--,-5.50,--,377668000,234428620,2336862亿,222.3%,1.84,3,29.25,--,--,--,20170113,
4,SH600201,生物股份,--,+2.93%,12.28,+0.35,12.28,12.29,21359610,261155280,136810--,-0.24%,+2.85%,+0.45,1.92%,-40.67,13652263000,13652263000,100.00%,--,--,-0.24%,--,--,--,--,--,8883505,12476105,0.712,--,无,无,0.15,0.81,130.9,80643017,2.50,0.070,动物保健,养殖业,11.93,11.94,+0.08%,--,12.36,11.81,+8.77%,+5.23%,-18.13%,-18.51%,4.61%,29790,11000,25502,+0.02,15.46,--,1111747830,1111747830,96686207亿,5.44%,4.91,0,-28.63,--,--,--,19990115,
,SZ001316,润贝航科,--,+2.93%,37.90,+1.08,37.89,37.90,5430956,205738900,79404--,-0.34%,+2.85%,+0.05,3.62%,-12.35,6108024200,5692607100,93.20%,--,--,-0.34%,--,--,--,--,--,2428618,3002338,0.809,--,无,无,0.06,1.43,29.02,60606514,4.48,0.376,油品石化贸易,石油加工贸易,36.82,36.85,+0.08%,--,38.96,36.60,+7.43%,+3.24%,-9.45%,+35.90%,6.41%,1600,2491,20487,--,7.26,--,161161590,150200710,77087449亿,78.03%,8.46,2,-14.12,--,--,--,20220624,
4,SZ002426,胜利精密,--,+2.93%,3.51,+0.10,3.51,3.52,222587760,791016800,1307400--,-0.28%,+0.86%,-1.28,6.54%,+8.89,11943217000,11943125600,100.00%,--,--,-0.28%,--,--,--,--,--,106180277,116407483,0.912,--,无,无,0.34,0.80,,-75488223,7.27,-0.022,消费电子零部件及组装,消费电子,3.41,3.48,+2.05%,--,3.73,3.44,-8.12%,+5.41%,-7.63%,-8.36%,8.50%,922000,1031089,78112,--,6.92,--,3402625900,3402599900,-74708301亿,-217.4%,0.48,2,-52.76,--,--,--,20100608,
4,SZ300475,香农芯创,--,+2.93%,187.50,+5.34,187.50,187.51,48035464,9177996800,200--,-0.06%,-0.32%,-1.96,10.67%,+78.26,88039081000,84381706000,95.85%,--,--,-0.06%,--,--,--,--,--,24072543,23962921,1.00,--,无,无,0.75,1.60,47.45,1327415590,17.94,2.83,其他电子,其他电子,182.16,188.11,+3.27%,--,194.96,186.04,+9.08%,+4.11%,-1.52%,+29.90%,4.90%,36007,300,194400,+0.77,7.06,--,469541770,450035770,1658823500亿,7835%,10.45,1,-903.75,--,--,--,20150610,
32,SH688509,正元地信,--,+2.93%,4.92,+0.14,4.91,4.92,18361024,89388538,391941--,+0.20%,+1.65%,+1.08,4.77%,-77.62,3788400000,1893177600,49.97%,--,--,+0.20%,--,--,--,--,--,9002686,9358338,0.962,--,无,无,0.05,0.88,,-32520328,3.44,-0.042,IT服务,IT服务,4.78,4.84,+1.26%,--,4.96,4.77,-2.19%,+7.66%,+1.23%,-10.38%,3.97%,30300,142684,9571,+0.01,1.77,--,770000000,384792200,-31640214亿,-23.92%,1.43,5,-34.90,--,--,--,20210730,
,SZ000411,英特集团,--,+2.93%,9.49,+0.27,9.49,9.50,9819028,91909926,231200--,+0.21%,+2.59%,+1.41,1.74%,+1.45,5360418400,5349854000,99.80%,--,--,+0.21%,--,--,--,--,--,5036869,4782159,1.05,--,无,无,0.13,0.68,11.15,80154301,0.992,0.144,医药流通,医药商业,9.22,9.25,+0.33%,--,9.63,9.05,-16.68%,-18.75%,-19.51%,-25.57%,6.29%,13500,30500,15265,--,52.95,--,564849150,563735940,133277469亿,-20.48%,9.57,4,-13.69,--,--,--,19960716,
4,SH601901,方正证券,--,+2.93%,6.68,+0.19,6.68,6.69,91098340,603127090,919700--,+0.00%,+2.77%,+0.92,1.11%,-41.81,54990437000,54990437000,100.00%,--,--,+0.00%,--,--,--,--,--,41910092,49188248,0.852,--,无,无,0.06,1.70,12.91,1486028600,1.05,0.180,证券,证券,6.49,6.50,+0.15%,--,6.71,6.48,+2.45%,-3.05%,-4.71%,-14.25%,3.54%,258800,1033400,61351,+0.08,8.23,--,8232101400,8232101400,1860733400亿,24.35%,6.37,2,5.77,--,--,--,20110810,
4,SH600604,市北高新,--,+2.93%,4.22,+0.12,4.21,4.22,10193900,42766294,385100--,+0.00%,+1.93%,+0.60,0.72%,-1.16,7905346300,5939459300,75.13%,--,--,+0.00%,--,--,--,--,--,3864450,6329450,0.611,--,无,无,0.12,0.92,,-76453784,1.31,-0.041,产业地产,房地产,4.10,4.14,+0.98%,--,4.23,4.11,-0.47%,-5.59%,-10.78%,-23.83%,2.93%,3700,209287,4822,+0.01,37.98,--,1873304800,1407454800,-85983400亿,-94.61%,3.21,10,-22.53,--,--,--,19920327,
4,SH600452,涪陵电力,--,+2.93%,10.55,+0.30,10.55,10.56,36481776,383341660,269105--,+0.00%,+1.44%,+0.41,2.37%,-27.86,16210514000,16210514000,100.00%,--,--,+0.00%,--,--,--,--,--,18193442,18288334,0.995,--,无,无,0.06,0.81,37.55,128315296,2.82,0.080,电能综合服务,电力,10.25,10.40,+1.46%,--,10.74,10.19,-9.36%,-23.50%,-16.80%,+12.59%,5.37%,127295,106261,37808,+0.02,6.85,--,1536541700,1536541700,150900000亿,42.80%,3.74,0,0.63,--,--,--,20040303,
4,SZ002414,高德红外,--,+2.92%,13.02,+0.37,13.02,13.03,89904616,1186260590,1820704--,-0.69%,+2.12%,-1.38,2.65%,+93.28,55604984000,44249934000,79.58%,--,--,-0.69%,--,--,--,--,--,40293526,49611090,0.812,--,无,无,0.09,1.57,57.41,365901530,7.51,0.086,军工电子,军工电子,12.65,12.75,+0.79%,--,13.47,12.73,+3.91%,+1.17%,-6.87%,-11.25%,5.85%,61266,500,102959,+0.49,7.38,--,4270736100,3398612400,438342930亿,338.0%,1.73,0,-13.10,--,--,--,20100716,
32,SH688569,铁科轨道,--,+2.92%,17.96,+0.51,17.96,17.97,568435,10165266,6929--,+0.00%,+2.39%,+0.44,0.27%,+5.98,3783573900,3783573900,100.00%,--,--,+0.00%,--,--,--,--,--,266540,301895,0.883,--,无,无,0.00,0.95,22.60,17882338,1.28,0.080,轨交设备,轨交设备,17.45,17.54,+0.52%,--,18.03,17.54,-1.64%,-6.41%,-10.56%,-17.24%,2.81%,3883,1000,1137,+0.01,0.45,--,210666700,210666700,48611627亿,-17.70%,14.08,11,2.37,--,--,--,20200831,
4,SZ301397,溯联股份,--,+2.92%,31.00,+0.88,31.00,31.02,4883106,153502320,46500--,+0.03%,+1.54%,-1.45,6.91%,+55.60,4825549800,2189970100,45.38%,--,--,+0.03%,--,--,--,--,--,2302710,2580396,0.892,--,无,无,-0.08,1.32,37.41,21101436,2.38,0.140,底盘与发动机系统,汽车零部件,30.12,30.53,+1.36%,--,32.39,30.33,+0.49%,-3.76%,-24.13%,-11.00%,6.84%,2500,100,13830,--,-2.38,--,155662900,70644198,24622547亿,-37.03%,13.00,2,-19.99,--,--,--,20230628,
4,SZ000420,吉林化纤,--,+2.92%,4.23,+0.12,4.22,4.23,79847112,337260700,671400--,+0.00%,+1.20%,+0.15,3.25%,-3.17,10401013100,10397490800,99.97%,--,--,+0.00%,--,--,--,--,--,35571230,44275882,0.803,--,无,无,-0.05,0.93,249.4,27249650,2.34,0.011,粘胶,化学纤维,4.11,4.18,+1.70%,--,4.30,4.11,-5.58%,-5.16%,-16.90%,-6.62%,4.62%,340200,156476,45366,--,-3.29,--,2458868300,2458035600,32891378亿,229.5%,1.81,9,5.01,--,--,--,19960802,
4,SH603606,东方电缆,--,+2.92%,41.60,+1.18,41.60,41.61,36715968,1495736600,263400--,+0.02%,+3.95%,+2.13,4.45%,+88.92,34312033000,34312033000,100.00%,--,--,+0.02%,--,--,--,--,--,18666819,18049149,1.03,--,无,有,0.19,1.81,25.19,371542030,4.03,0.450,线缆部件及其他,电网设备,40.42,40.02,-0.99%,--,42.40,39.46,+3.46%,-6.94%,-14.08%,-15.66%,7.27%,150200,4200,87394,+0.05,9.38,--,824808490,824808490,435375040亿,32.26%,10.31,1,-50.94,--,--,--,20141015,
4,SZ300144,宋城演艺,--,+2.92%,6.35,+0.18,6.35,6.36,35927631,226691890,431946--,+0.00%,+1.93%,+0.65,1.38%,-12.11,16666717000,16493424000,98.96%,--,--,+0.00%,--,--,--,--,--,15792603,20135028,0.784,--,无,无,0.02,1.30,21.36,211395890,2.13,0.081,人工景点,旅游及酒店,6.17,6.23,+0.97%,--,6.40,6.20,+0.32%,-2.16%,-7.70%,-20.03%,3.24%,250554,123200,23099,+0.15,2.45,--,2624679800,2597389500,278568230亿,-15.06%,2.98,4,-9.58,--,--,--,20101209,
4,SH600433,冠豪高新,--,+2.92%,3.53,+0.10,3.52,3.53,58638697,203173910,773300--,+0.28%,+1.73%,+1.90,3.35%,-23.33,6178485700,6178485700,100.00%,--,--,+0.28%,--,--,--,--,--,27120994,31517703,0.861,--,无,无,-0.01,1.36,,180077800,1.40,0.103,造纸,造纸,3.43,3.47,+1.17%,--,3.55,3.35,-5.62%,-14.11%,-23.26%,+7.62%,5.83%,149300,368700,27022,+0.01,-0.55,--,1750279200,1750279200,402304820亿,27726%,2.52,10,22.32,--,--,--,20030619,
,SZ001218,丽臣实业,--,+2.92%,25.42,+0.72,25.41,25.42,2229589,56069483,22000--,-0.08%,+2.42%,+1.10,1.89%,-39.42,3309131400,3001114900,90.69%,--,--,-0.08%,--,--,--,--,--,954813,1274776,0.749,--,无,无,0.01,1.06,15.68,77178913,1.37,0.600,其他化学制品,化学制品,24.70,24.82,+0.49%,--,25.45,24.58,+2.67%,+4.65%,-7.63%,+11.59%,3.52%,100,3600,8871,--,4.75,--,130178260,118061170,83132163亿,179.1%,18.60,5,-8.52,--,--,--,20211015,
4,SH600645,中源协和,--,+2.91%,18.72,+0.53,18.71,18.72,9216211,170668480,117700--,+0.05%,+2.13%,+1.11,1.97%,+26.35,8760003200,8756657500,99.96%,--,--,+0.05%,--,--,--,--,--,4294350,4921861,0.873,--,无,无,-0.04,0.85,79.60,24244933,2.36,0.050,体外诊断,医疗器械,18.19,18.33,+0.77%,--,18.80,18.06,-5.60%,-5.93%,-17.50%,-25.71%,4.07%,16600,2867,20240,+0.01,-7.32,--,467948890,467770170,37283564亿,-13.50%,7.95,12,4.87,--,--,--,19930504,
