,代码,名称,,涨幅,现价,涨跌,买价,卖价,总手,总金额,现手,1分钟涨速,实体涨幅,现均差%,换手,委比%,总市值,流通市值,流通比例,封单额_新,封单量_新,4分钟涨速,当日偏离值,异动偏离值,10日内偏离值,30日内偏离值,10日异动次数,内盘,外盘,内外比,备注,利空,利好,主力净量,量比,TTM市盈率,净利润,市净率,每股盈利,细分行业,所属行业,昨收,开盘,开盘涨幅,竞价换手,最高,最低,5日涨幅,10日涨幅,20日涨幅,年初至今,振幅,买量,卖量,笔数,贡献度,机构动向,异动类型,总股本,流通股本,利润总额,净利润增长率,每股净资产,金叉个数,散户数量,自选时间,自选价格,自选收益,上市日期,
,SH601188,龙江交通,--,+1.34%,3.03,+0.04,3.03,3.04,6862700,20646415,1000--,-0.33%,+1.34%,+0.72,0.53%,-15.55,3955573800,3955573800,100.00%,--,--,+0.00%,--,--,--,--,--,2833450,4029250,0.703,--,无,无,-0.05,0.94,25.68,53653288,0.874,0.041,高速公路,公路铁路运输,2.99,2.99,+0.00%,--,3.04,2.97,-5.02%,-3.50%,-10.36%,-14.41%,2.34%,533800,227400,2477,+0.00,-15.72,--,1305469920,1305469920,62360442亿,-20.80%,3.47,4,6.37,--,--,--,20100319,
,SH603339,四方科技,--,+1.34%,12.88,+0.17,12.86,12.88,1371338,17584823,100--,+0.00%,+0.78%,+0.45,0.44%,-24.51,3985602300,3985602300,100.00%,--,--,+0.08%,--,--,--,--,--,613396,757942,0.809,--,无,无,-0.00,0.63,26.96,42346818,1.48,0.140,金属制品,通用设备,12.71,12.78,+0.55%,--,12.93,12.61,-3.09%,+1.50%,-5.22%,+0.39%,2.52%,100,10100,2870,+0.00,-13.71,--,309441180,309441180,46637995亿,-13.42%,8.72,2,0.00,--,--,--,20160519,
,SH603390,通达电气,--,+1.34%,11.37,+0.15,11.36,11.37,3072474,34864351,1300--,+0.00%,-0.61%,+0.20,0.88%,-9.09,3998283100,3985343600,99.68%,--,--,+0.00%,--,--,--,--,--,1725426,1347048,1.28,--,无,无,0.01,0.91,30.68,63856513,2.34,0.180,汽车电子电气系统,汽车零部件,11.22,11.44,+1.96%,--,11.45,11.21,-6.96%,-9.33%,-22.86%,-12.61%,2.14%,6400,1100,7310,+0.00,9.56,--,351651980,350513950,64485437亿,240.8%,4.87,10,-1.20,--,--,--,20191125,
,SH600463,空港股份,--,+1.34%,9.10,+0.12,9.11,9.12,1564500,14139417,1400--,-0.11%,+1.00%,+0.69,0.52%,-10.26,2730000000,2730000000,100.00%,--,--,-0.22%,--,--,--,--,--,800050,764450,1.05,--,无,无,0.00,0.80,,6473403,3.08,0.022,产业地产,房地产,8.98,9.01,+0.33%,--,9.14,8.90,-2.57%,-3.81%,-16.36%,-19.61%,2.67%,3300,2300,3338,+0.00,--,--,300000000,300000000,7252226亿,72.42%,2.96,5,0.00,--,--,--,20040318,
4,SH603508,思维列控,--,+1.34%,22.00,+0.29,21.99,22.00,1755076,38388887,200--,+0.00%,+0.82%,+0.58,0.46%,-24.89,8388036300,8388036300,100.00%,--,--,+0.09%,--,--,--,--,--,809876,945200,0.857,--,无,无,-0.02,1.17,14.22,160623940,2.01,0.420,安防设备,计算机设备,21.71,21.82,+0.51%,--,22.07,21.65,-1.39%,-1.17%,-16.53%,-19.40%,1.93%,1900,22900,4411,+0.01,-34.29,--,381274380,381274380,198272770亿,26.66%,10.93,2,3.13,--,--,--,20151224,
4,SZ002300,太阳电缆,--,+1.34%,7.59,+0.10,7.58,7.59,18792432,139542200,5200--,+0.00%,+0.66%,+2.20,2.60%,-57.23,5482512800,5482219100,99.99%,--,--,+0.00%,--,--,--,--,--,8562950,10229482,0.837,--,无,有,0.01,2.09,70.01,16106115,2.88,0.022,线缆部件及其他,电网设备,7.49,7.54,+0.67%,--,7.63,7.22,-7.78%,-11.23%,-25.07%,-17.50%,5.47%,12700,9500,19554,--,1.48,--,722333700,722295010,19403749亿,-23.11%,2.64,10,6.65,--,--,--,20091021,
4,SZ002050,三花智控,--,+1.34%,46.30,+0.61,46.29,46.30,67852426,3157975300,3300--,+0.04%,+0.33%,-0.53,1.84%,+55.54,194831050000,170578350000,87.55%,--,--,-0.17%,--,--,--,--,--,36756105,31096321,1.18,--,无,无,0.22,0.95,47.67,927621850,5.97,0.220,家电零部件,白色家电,45.69,46.15,+1.01%,--,47.30,46.03,-2.55%,-0.09%,-11.06%,-16.11%,2.78%,3900,2000,152197,+0.80,17.19,--,4208013900,3684197500,1119184300亿,2.68%,7.75,1,-40.05,--,--,--,20050607,
4,SZ301399,英特科技,--,+1.33%,17.48,+0.23,17.48,17.50,971452,17095514,100--,+0.06%,+0.52%,-0.68,1.78%,-4.86,3234149600,955869080,29.56%,--,--,-0.06%,--,--,--,--,--,522800,448652,1.17,--,无,无,-0.00,0.98,144.8,-2799425,2.45,-0.020,制冷空调设备,通用设备,17.25,17.39,+0.81%,--,17.76,17.39,-4.32%,-4.53%,-17.97%,-9.94%,2.14%,200,2800,2974,--,-1.19,--,185020000,54683586,-2296751亿,-138.5%,7.13,3,0.00,--,--,--,20230523,
4,SZ002367,康力电梯,--,+1.33%,5.32,+0.07,5.32,5.33,3085900,16275911,15000--,+0.00%,+0.38%,+0.87,0.39%,+13.82,4244005800,4227142900,99.60%,--,--,-0.19%,--,--,--,--,--,1700450,1385450,1.23,--,无,无,0.00,1.02,14.25,36811931,1.16,0.046,楼宇设备,专用设备,5.25,5.30,+0.95%,--,5.34,5.20,-5.84%,-6.34%,-10.14%,-32.74%,2.67%,42000,3500,2411,--,2.61,--,797745460,794575730,44936194亿,-46.75%,4.58,7,1.61,--,--,--,20100312,
,SZ002443,金洲管道,--,+1.33%,11.40,+0.15,11.39,11.40,13175100,149705620,2000--,+0.26%,+0.00%,+0.33,2.54%,-47.45,5934104900,5917261400,99.72%,--,--,+0.26%,--,--,--,--,--,5869150,7305950,0.803,--,无,无,-0.01,1.11,39.20,39915597,1.69,0.077,特钢,钢铁,11.25,11.40,+1.33%,--,11.60,11.10,+4.78%,-4.92%,-7.32%,+40.22%,4.44%,6700,20200,13753,--,-0.62,--,520535520,519058020,52604461亿,52.02%,6.73,2,1.85,--,--,--,20100706,
4,SH600787,中储股份,--,+1.33%,4.56,+0.06,4.55,4.56,14135293,63868730,200--,+0.22%,+1.11%,+0.92,0.65%,-17.71,9895562900,9895562900,100.00%,--,--,+0.00%,--,--,--,--,--,4807142,9328151,0.515,--,无,无,-0.13,1.65,18.29,73236173,0.708,0.034,物流,物流,4.50,4.51,+0.22%,--,4.56,4.48,-2.56%,-4.60%,-8.06%,-18.86%,1.78%,293907,701500,7973,+0.01,-28.56,--,2170079600,2170079600,139127800亿,-5.84%,6.44,7,14.71,--,--,--,19970121,
4,SH600897,厦门空港,--,+1.33%,15.97,+0.21,15.96,15.98,3377355,53979567,200--,-0.06%,+1.72%,-0.08,0.81%,-21.16,6658436000,6658436000,100.00%,--,--,+0.00%,--,--,--,--,--,1335008,2042347,0.654,--,无,无,0.01,2.01,13.07,117402079,1.34,0.282,机场,机场航运,15.76,15.70,-0.38%,--,16.15,15.56,+5.48%,+10.67%,+4.31%,-7.15%,3.74%,1700,3200,6142,+0.00,8.86,--,416934000,416934000,160861450亿,-7.00%,11.92,0,-2.64,--,--,--,19960531,
,SZ300531,优博讯,--,+1.33%,15.21,+0.20,15.20,15.21,5521676,83543774,100--,+0.20%,+0.40%,+0.53,1.77%,+45.03,4883611100,4739562800,97.05%,--,--,+0.20%,--,--,--,--,--,2998526,2523150,1.19,--,无,无,-0.04,0.67,46.33,43203002,3.40,0.135,其他计算机设备,计算机设备,15.01,15.15,+0.93%,--,15.28,14.92,-3.86%,-2.06%,-24.93%,-15.69%,2.40%,9500,2200,7968,--,-7.75,--,321078970,311608340,45810913亿,103.8%,4.48,2,24.46,--,--,--,20160809,
32,SH688385,复旦微电,--,+1.33%,54.02,+0.71,53.99,54.01,9586271,522303780,1432--,-0.02%,-1.06%,-0.87,1.78%,+67.33,44497314000,29137807000,65.48%,--,--,-0.04%,--,--,--,--,--,5316267,4270004,1.25,--,无,无,-0.03,1.23,182.0,148308610,7.08,0.180,数字芯片设计,半导体,53.31,54.60,+2.42%,--,55.27,53.88,-2.89%,-10.58%,-21.82%,-26.70%,2.61%,1107,806,24408,+0.03,-2.99,--,823719250,539389250,140079170亿,8.91%,7.63,4,-2.18,--,--,--,20210804,
,SZ300787,海能实业,--,+1.33%,9.15,+0.12,9.15,9.16,3854894,35413139,800--,+0.00%,+0.66%,-0.40,1.96%,+66.95,2867912100,1798273900,62.70%,--,--,-0.11%,--,--,--,--,--,2058346,1796548,1.15,--,无,无,-0.01,1.39,43.86,-9685660,1.86,-0.031,消费电子零部件及组装,消费电子,9.03,9.09,+0.66%,--,9.31,8.98,-3.48%,-3.68%,-13.27%,-20.78%,3.65%,8900,2100,6325,--,-2.59,--,313433020,196532670,-14706352亿,-149.4%,4.91,0,-9.30,--,--,--,20190815,
4,SZ000800,一汽解放,--,+1.33%,6.10,+0.08,6.09,6.10,19490995,117240385,8900--,+0.16%,+1.67%,+1.41,0.40%,-12.50,30019814000,30017113000,99.99%,--,--,+0.00%,--,--,--,--,--,9953334,9537661,1.04,--,无,无,-0.01,2.84,37.77,99309960,1.13,0.020,商用载货车,汽车整车,6.02,6.00,-0.33%,--,6.12,5.89,-0.16%,+0.33%,-2.87%,-10.03%,3.82%,81000,5800,12858,+0.12,-8.73,--,4921281000,4920838200,99620162亿,241.8%,5.38,8,0.92,--,--,--,19970618,
,SH600082,ST海泰,--,+1.33%,3.05,+0.04,3.04,3.05,4150900,12514125,100--,+0.00%,+0.66%,+1.17,0.65%,+16.43,1970653300,1934723000,98.18%,--,--,+0.00%,--,--,--,--,--,2373200,1777700,1.34,--,无,无,-0.14,0.83,,-13529823,1.17,-0.021,产业地产,房地产,3.01,3.03,+0.66%,--,3.05,2.96,-4.69%,-9.50%,-20.78%,-24.88%,2.99%,73100,394600,980,--,-47.38,--,646115830,634335410,-10236480亿,1.33%,2.62,9,46.74,--,--,--,19970620,
4,SH600868,梅雁吉祥,--,+1.32%,3.06,+0.04,3.05,3.06,40340921,121836125,5800--,+0.33%,+0.66%,+1.32,2.13%,-4.68,5808335000,5808335000,100.00%,--,--,+0.33%,--,--,--,--,--,20392482,19948439,1.02,--,无,无,-0.00,0.52,,-14697860,3.00,-0.008,水电,电力,3.02,3.04,+0.66%,--,3.07,2.97,-13.56%,-12.57%,-12.32%,-8.38%,3.31%,1088300,1329000,13422,+0.00,-0.09,--,1898148700,1898148700,-26427300亿,11.02%,1.02,3,17.42,--,--,--,19940912,
4,SH603329,上海雅仕,--,+1.32%,9.95,+0.13,9.93,9.95,2565310,25391064,100--,+0.20%,+1.32%,+0.53,1.24%,-22.99,2488009200,2053511400,82.54%,--,--,+0.10%,--,--,--,--,--,1279200,1286110,0.995,--,无,无,-0.01,1.30,36.32,40200810,1.69,0.161,物流,物流,9.82,9.82,+0.00%,--,10.18,9.66,-2.26%,-7.18%,-13.63%,-9.55%,5.30%,1000,5300,4882,+0.00,-10.57,--,250051180,206383050,59162683亿,312.4%,5.90,9,2.55,--,--,--,20171229,
4,SH601918,新集能源,--,+1.32%,9.96,+0.13,9.95,9.96,41841905,411380710,2900--,+0.10%,+3.00%,+1.30,1.62%,-42.14,25801796000,25801796000,100.00%,--,--,+0.20%,--,--,--,--,--,20921072,20920833,1.00,--,无,无,0.02,1.05,11.99,548208020,1.48,0.212,煤炭开采,煤炭开采加工,9.83,9.67,-1.63%,--,9.96,9.65,-6.57%,-2.83%,+12.67%,+51.83%,3.15%,31200,1300,35173,+0.02,2.34,--,2590541800,2590541800,832296240亿,3.08%,6.74,1,0.46,--,--,--,20071219,
4,SH600741,华域汽车,--,+1.32%,16.87,+0.22,16.87,16.88,12509581,209934880,800--,+0.00%,+1.38%,+0.53,0.40%,-81.75,53186454000,53186454000,100.00%,--,--,+0.00%,--,--,--,--,--,5840861,6668720,0.876,--,无,无,-0.01,1.62,7.41,1243921120,0.781,0.395,车身附件及饰件,汽车零部件,16.65,16.64,-0.06%,--,16.90,16.60,-0.35%,+0.96%,-4.58%,-15.65%,1.80%,7700,4000,16471,+0.04,-5.38,--,3152724000,3152724000,1626995200亿,-2.63%,21.60,5,0.24,--,--,--,19960826,
4,SH600101,明星电力,--,+1.32%,9.21,+0.12,9.20,9.21,17351408,157807780,800--,-0.11%,+1.21%,+1.27,3.17%,+9.26,5045813400,5045813400,100.00%,--,--,-0.11%,--,--,--,--,--,8386425,8964983,0.936,--,无,无,-0.01,1.03,27.38,72891268,1.60,0.133,电能综合服务,电力,9.09,9.10,+0.11%,--,9.23,8.90,-7.44%,-11.01%,-7.72%,+0.00%,3.63%,142200,4100,13464,+0.00,-0.76,--,547862470,547862470,80391202亿,0.166%,5.77,4,-30.58,--,--,--,19970627,
4,SZ301595,太力科技,--,+1.32%,43.00,+0.56,43.00,43.04,1226982,54458346,100--,+0.05%,+0.70%,-3.26,3.00%,+55.45,4656040000,1755797500,37.71%,--,--,+0.16%,--,--,--,--,--,641000,585982,1.09,--,无,无,-0.12,2.26,87.92,10948437,5.09,0.100,其他家居用品,家居用品,42.44,42.70,+0.61%,--,45.85,42.70,-1.38%,-4.44%,-6.99%,-11.89%,7.42%,3100,600,3912,--,-8.24,--,108280000,40832500,13594585亿,-43.68%,8.45,3,46.09,--,--,--,20250519,
4,SZ300525,博思软件,--,+1.32%,9.23,+0.12,9.22,9.23,13474100,123775509,7100--,+0.00%,+0.33%,+0.48,2.16%,-4.96,7000525600,5753482000,82.19%,--,--,+0.00%,--,--,--,--,--,7011247,6462853,1.08,--,无,无,0.11,0.86,40.05,-62398293,2.80,-0.082,垂直应用软件,软件开发,9.11,9.20,+0.99%,--,9.29,9.05,+5.49%,+7.45%,-4.35%,-34.26%,2.63%,14400,12900,11864,--,13.75,--,758453480,623345830,-77116999亿,1.72%,3.30,2,-18.22,--,--,--,20160726,
4,SZ002881,美格智能,--,+1.32%,41.57,+0.54,41.57,41.60,7762222,322661190,100--,+0.00%,-0.38%,+0.00,4.27%,+83.08,12554543200,7562761900,60.24%,--,--,-0.10%,--,--,--,--,--,4176666,3585556,1.16,--,无,无,-0.17,1.19,87.75,46654696,4.61,0.154,通信终端及配件,通信设备,41.03,41.73,+1.71%,--,42.60,40.37,-5.63%,-8.52%,+2.44%,-6.71%,5.44%,500,1600,23035,--,-12.15,--,302009700,181928360,59026622亿,0.757%,9.03,3,35.19,--,--,--,20170622,
4,SZ000401,金隅冀东,--,+1.32%,3.85,+0.05,3.85,3.86,7551580,28651506,3100--,+0.00%,+1.05%,+1.47,0.29%,+43.77,10234136600,10130715500,98.99%,--,--,-0.26%,--,--,--,--,--,2944780,4606800,0.639,--,无,无,0.03,1.96,105.1,-994433060,0.390,-0.374,水泥,建筑材料,3.80,3.81,+0.26%,--,3.87,3.73,-2.53%,-3.51%,-3.99%,-10.67%,3.68%,363700,44200,3191,+0.04,14.83,--,2658217300,2631354700,-1103752880亿,-13.90%,9.87,4,-3.60,--,--,--,19960614,
4,SH601828,美凯龙,--,+1.32%,2.31,+0.03,2.30,2.31,15581430,35879314,700--,+0.00%,+0.43%,+0.32,0.43%,-35.28,10057019000,8344649200,82.97%,--,--,+0.00%,--,--,--,--,--,7321054,8260376,0.886,--,无,无,-0.02,0.88,,47677602,0.446,0.010,商业物业经营,零售,2.28,2.30,+0.88%,--,2.32,2.28,-5.33%,-5.33%,-13.16%,-14.44%,1.75%,1322180,1863316,5470,+0.01,-5.00,--,4353687900,3612402200,168417570亿,109.3%,5.18,3,-12.62,--,--,--,20180117,
,SZ300695,兆丰股份,--,+1.32%,57.76,+0.75,57.71,57.75,421671,24437716,300--,+0.09%,+0.17%,-0.34,0.41%,+37.50,5906359900,5906359900,100.00%,--,--,-0.05%,--,--,--,--,--,208779,212892,0.981,--,无,无,-0.00,0.59,19.53,-16547638,2.05,-0.160,轮胎轮毂,汽车零部件,57.01,57.66,+1.14%,--,58.79,57.26,-7.64%,-3.01%,-19.78%,-42.19%,2.68%,200,1300,2138,--,-1.00,--,102256924,102256924,-19244412亿,-152.6%,28.16,0,3.86,--,--,--,20170908,
4,SZ301033,迈普医学,--,+1.31%,47.79,+0.62,47.74,47.79,368901,17679982,200--,+0.13%,+0.57%,-0.29,0.65%,-20.93,3204301300,2693141500,84.05%,--,--,+0.11%,--,--,--,--,--,162400,206501,0.786,--,无,无,-0.09,0.78,29.21,20715382,3.91,0.310,医疗耗材,医疗器械,47.17,47.52,+0.74%,--,48.38,47.52,-1.89%,-2.57%,-12.86%,-28.46%,1.82%,100,300,1907,--,-51.48,--,67049620,56353661,23766013亿,-14.27%,12.23,2,27.46,--,--,--,20210726,
4,SZ301072,中捷精工,--,+1.31%,35.46,+0.46,35.43,35.46,4317870,154835030,500--,+0.20%,+1.29%,-1.14,6.43%,+4.76,3724930600,2380781700,63.91%,--,--,+0.14%,--,--,--,--,--,2397447,1920423,1.25,--,无,无,-0.40,0.87,,-10667307,5.21,-0.100,底盘与发动机系统,汽车零部件,35.00,35.01,+0.03%,--,37.50,34.12,+24.99%,+61.18%,+41.11%,+57.46%,9.66%,1100,4100,13318,--,-13.19,--,105045985,67139923,-11273234亿,0.767%,6.80,0,82.09,--,--,--,20210929,
,SZ300056,中创环保,--,+1.31%,8.48,+0.11,8.48,8.49,14621440,123409528,200--,-0.12%,+0.12%,+0.47,3.80%,-45.26,3268959000,3266479800,99.92%,--,--,+0.00%,--,--,--,--,--,7294950,7326490,0.996,--,无,无,0.05,1.22,,-13362447,45.62,-0.035,环保设备,环保设备,8.37,8.47,+1.19%,--,8.59,8.30,-14.43%,-12.94%,-26.39%,+3.16%,3.46%,7900,24200,16011,--,2.06,--,385490440,385198090,-17907133亿,-16.33%,0.19,5,0.00,--,--,--,20100226,
,SZ300230,永利股份,--,+1.31%,4.63,+0.06,4.63,4.64,5413200,24905131,5400--,+0.00%,+0.00%,+0.64,0.86%,+14.02,3765178200,2916078200,77.45%,--,--,+0.00%,--,--,--,--,--,2773950,2639250,1.05,--,无,无,0.04,0.75,21.12,40947186,1.15,0.050,其他塑料制品,塑料制品,4.57,4.63,+1.31%,--,4.64,4.53,-2.94%,-4.14%,-8.32%,-3.14%,2.41%,30600,59600,4530,--,12.97,--,813213440,629822500,46345854亿,21.76%,4.03,2,-15.18,--,--,--,20110615,
,SZ300485,赛升药业,--,+1.31%,8.49,+0.11,8.48,8.50,2279700,19108293,1200--,-0.12%,+1.31%,+1.29,0.83%,+6.55,4089347700,2324707900,56.85%,--,--,-0.24%,--,--,--,--,--,1110000,1169700,0.949,--,无,无,0.04,0.90,,4663288,1.21,0.010,其他生物制品,生物制品,8.38,8.38,+0.00%,--,8.51,8.23,-4.93%,-4.61%,-16.19%,-19.53%,3.34%,2800,7900,3539,--,32.44,--,481666400,273817180,4442352亿,-88.33%,7.01,0,-7.06,--,--,--,20150626,
4,SZ002157,正邦科技,--,+1.31%,3.09,+0.04,3.08,3.09,82898362,253738210,2500--,+0.00%,+1.31%,+0.96,1.06%,+1.95,28583002000,24063239000,84.19%,--,--,+0.33%,--,--,--,--,--,39175812,43722550,0.896,--,无,无,0.02,1.35,,-414341890,2.74,-0.040,生猪养殖,养殖业,3.05,3.05,+0.00%,--,3.09,3.02,+1.64%,-0.32%,-8.58%,-4.63%,2.30%,802300,4121300,15607,+0.11,1.54,--,9250162600,7787456100,-543967640亿,-342.9%,1.13,1,11.60,--,--,--,20070817,
32,SH688218,江苏北人,--,+1.31%,53.32,+0.69,53.32,53.38,5189179,286365800,800--,+0.09%,-1.35%,-3.54,4.46%,+20.61,6210465000,6210465000,100.00%,--,--,+0.09%,--,--,--,--,--,2897047,2292132,1.26,--,无,无,0.16,1.33,,3795286,7.28,0.030,机器人,自动化设备,52.63,54.05,+2.70%,--,57.47,52.98,+21.96%,+18.10%,+25.05%,+133.65%,8.53%,200,200,12790,+0.00,5.68,--,116475338,116475338,2911595亿,120.0%,7.32,1,-48.77,--,--,--,20191211,
,SZ300694,蠡湖股份,--,+1.31%,10.05,+0.13,10.05,10.06,1806100,18116101,1100--,-0.10%,+0.40%,+0.20,0.83%,+67.50,2181557300,2178678000,99.87%,--,--,-0.20%,--,--,--,--,--,917650,888450,1.03,--,无,无,-0.04,0.76,16.70,14866325,1.44,0.070,底盘与发动机系统,汽车零部件,9.92,10.01,+0.91%,--,10.13,9.85,-4.01%,-2.71%,-17.59%,-16.22%,2.82%,12800,10900,3797,--,-24.22,--,217070380,216783880,14886903亿,113.7%,6.98,0,6.58,--,--,--,20181015,
4,SZ002372,伟星新材,--,+1.31%,9.28,+0.12,9.28,9.29,5489573,50503411,100--,+0.00%,+1.64%,+0.87,0.37%,-24.10,14774113000,13649561000,92.39%,--,--,+0.11%,--,--,--,--,--,2486426,3003147,0.828,--,无,无,0.07,1.61,19.79,119477983,2.96,0.080,管材,建筑材料,9.16,9.13,-0.33%,--,9.35,9.09,-1.80%,-7.48%,-7.94%,-7.94%,2.84%,600,1800,6826,+0.06,77.95,--,1592038000,1470857800,141376920亿,5.08%,3.14,4,-7.65,--,--,--,20100318,
4,SZ300886,华业香料,--,+1.31%,23.20,+0.30,23.15,23.19,742400,17157271,1000--,+0.00%,-0.68%,+0.39,1.57%,-10.97,1742737600,1096184920,62.90%,--,--,+0.00%,--,--,--,--,--,369230,373170,0.989,--,无,无,-0.01,0.96,75.30,4380895,2.91,0.058,化妆品,美容护理,22.90,23.36,+2.01%,--,23.36,22.65,-2.56%,-3.57%,-20.55%,-10.46%,3.10%,2200,900,2972,--,-5.96,--,75118000,47249350,4131334亿,-61.75%,7.97,0,0.00,--,--,--,20200916,
,SZ300370,安控科技,--,+1.31%,2.32,+0.03,2.31,2.32,15533109,35786091,100--,+0.43%,+0.87%,+0.70,0.99%,-35.99,3631672800,3622610600,99.75%,--,--,+0.00%,--,--,--,--,--,9563841,5969268,1.60,--,无,无,-0.03,1.05,,-25986000,8.41,-0.017,仪器仪表,通用设备,2.29,2.30,+0.44%,--,2.36,2.25,-5.69%,-1.28%,-9.02%,-11.11%,4.80%,212000,933500,5045,--,-4.81,--,1565376200,1561470100,-24999899亿,-1.96%,0.28,3,7.89,--,--,--,20140123,
,SH603901,永创智能,--,+1.31%,10.83,+0.14,10.83,10.84,3873465,41895144,8200--,-0.09%,+1.21%,+0.13,0.72%,+23.86,6246263100,5851416100,93.68%,--,--,-0.18%,--,--,--,--,--,2120138,1753327,1.21,--,无,无,-0.00,0.87,37.21,71295596,1.93,0.124,印刷包装机械,专用设备,10.69,10.70,+0.09%,--,10.95,10.69,-2.78%,-3.30%,-16.31%,-23.30%,2.43%,8200,4000,7967,+0.00,-2.32,--,576755600,540296960,84103191亿,75.26%,5.62,1,0.00,--,--,--,20150529,
,SH603291,联合水务,--,+1.31%,9.29,+0.12,9.26,9.29,1897700,17614596,100--,+0.32%,+1.53%,+0.09,0.45%,-56.97,3931719400,3931719400,100.00%,--,--,+0.22%,--,--,--,--,--,988050,909650,1.09,--,无,无,0.00,0.64,37.91,14881069,2.15,0.035,水务及水治理,环境治理,9.17,9.15,-0.22%,--,9.37,9.15,-8.92%,-7.47%,-23.41%,-1.59%,2.40%,6200,9200,3440,+0.00,10.82,--,423220600,423220600,21443414亿,18.79%,4.32,3,0.00,--,--,--,20230327,
,SZ300562,乐心医疗,--,+1.31%,11.64,+0.15,11.63,11.64,3030500,34933772,3400--,-0.09%,+0.26%,+0.98,1.86%,-51.69,2544663300,1896814000,74.54%,--,--,-0.09%,--,--,--,--,--,1591600,1438900,1.11,--,无,无,0.14,1.22,27.92,32073808,2.40,0.147,医疗设备,医疗器械,11.49,11.61,+1.04%,--,11.66,11.32,-3.48%,-4.59%,-15.59%,-11.82%,2.96%,3000,15500,6198,--,28.47,--,218613690,162956530,32823159亿,39.80%,4.86,9,-21.00,--,--,--,20161116,
,SZ002975,博杰股份,--,+1.30%,124.22,+1.60,124.09,124.22,8232380,1042289190,700--,-0.10%,-3.63%,-1.95,5.99%,-65.88,25854000000,17062119000,65.99%,--,--,-0.25%,--,--,--,--,--,4399230,3833150,1.15,--,无,有,0.44,1.21,111.0,65902757,10.99,0.317,工控设备,自动化设备,122.62,128.90,+5.12%,--,129.90,123.70,-6.12%,-13.92%,+8.03%,+109.98%,5.06%,200,600,37388,--,11.99,--,208130740,137354040,73076273亿,419.1%,11.31,5,-131.45,--,--,--,20200205,
4,SZ300217,东方电热,--,+1.30%,4.66,+0.06,4.66,4.67,18643002,86577679,100--,-0.21%,-0.43%,+0.35,1.50%,+9.25,6887372500,5784990100,83.99%,--,--,+0.00%,--,--,--,--,--,9493689,9149313,1.04,--,无,无,-0.10,0.75,49.36,28577870,1.62,0.019,家电零部件,白色家电,4.60,4.68,+1.74%,--,4.73,4.57,-10.11%,-8.34%,-15.64%,-9.76%,3.48%,231000,15400,9755,--,-11.74,--,1477976900,1241414190,29338986亿,-36.32%,2.87,5,26.17,--,--,--,20110518,
4,SH603025,大豪科技,--,+1.30%,13.99,+0.18,13.98,13.99,4710104,65858302,500--,+0.00%,+0.14%,+0.06,0.42%,+42.03,15622000000,15517355000,99.33%,--,--,+0.07%,--,--,--,--,--,2615710,2094394,1.25,--,无,无,-0.01,1.00,20.04,237894290,5.27,0.210,工控设备,自动化设备,13.81,13.97,+1.16%,--,14.18,13.86,-8.26%,-9.57%,-15.16%,-20.10%,2.32%,3400,1300,11735,+0.01,-48.28,--,1116654770,1109174770,292234840亿,41.32%,2.66,5,1.45,--,--,--,20150422,
4,SZ002263,大东南,--,+1.30%,3.89,+0.05,3.88,3.89,116633238,450310190,9900--,+0.26%,-2.51%,+0.76,6.21%,+14.07,7306820800,7306762400,100.00%,--,--,+0.00%,--,--,--,--,--,61354270,55278968,1.11,--,无,无,-0.28,1.47,403.2,4320548,2.63,0.002,膜材料,塑料制品,3.84,3.99,+3.91%,--,4.08,3.68,+1.57%,-0.26%,-1.27%,+16.82%,10.42%,233900,174600,49511,--,-9.23,--,1878360100,1878345100,6516480亿,-7.26%,1.48,0,63.96,--,--,--,20080728,
,SZ000532,华金资本,--,+1.30%,11.68,+0.15,11.67,11.69,5109200,59386361,600--,+0.09%,+0.43%,+0.49,1.49%,-8.30,4026193400,4012661000,99.66%,--,--,+0.09%,--,--,--,--,--,2489850,2619350,0.951,--,无,无,-0.06,0.76,33.25,-5389885,2.48,-0.016,多元金融,多元金融,11.53,11.63,+0.87%,--,11.86,11.43,-10.02%,-3.55%,-1.77%,-27.54%,3.73%,5000,300,6554,--,-14.42,--,344708340,343549750,2778911亿,-114.6%,4.71,1,11.35,--,--,--,19940103,
4,SZ002572,索菲亚,--,+1.30%,8.58,+0.11,8.58,8.59,4401102,37394829,1100--,+0.00%,+0.94%,+0.98,0.68%,-9.87,8262944700,5589557900,67.65%,--,--,-0.12%,--,--,--,--,--,2270642,2130460,1.07,--,无,无,0.04,1.04,9.71,-38431049,1.12,-0.040,定制家居,家居用品,8.47,8.50,+0.35%,--,8.63,8.37,-2.61%,-7.54%,-24.07%,-33.02%,3.07%,3398,9200,6110,+0.03,47.73,--,963047160,651463620,-56844934亿,-417.6%,7.65,5,-6.63,--,--,--,20110412,
,SZ002330,得利斯,--,+1.30%,3.90,+0.05,3.90,3.91,6100700,23623733,1600--,+0.00%,+0.78%,+0.72,0.96%,+9.50,2477729600,2477081800,99.97%,--,--,+0.00%,--,--,--,--,--,2593500,3507200,0.740,--,无,无,-0.04,1.11,624.3,9179329,1.08,0.014,肉制品,食品加工制造,3.85,3.87,+0.52%,--,3.91,3.81,-1.52%,-4.65%,-13.14%,-19.42%,2.60%,60800,185100,4889,--,-15.13,--,635315290,635149190,14730963亿,-5.93%,3.62,0,-1.96,--,--,--,20100106,
