,代码,名称,,涨幅,现价,涨跌,买价,卖价,总手,总金额,现手,1分钟涨速,实体涨幅,现均差%,换手,委比%,总市值,流通市值,流通比例,封单额_新,封单量_新,4分钟涨速,当日偏离值,异动偏离值,10日内偏离值,30日内偏离值,10日异动次数,内盘,外盘,内外比,备注,利空,利好,主力净量,量比,TTM市盈率,净利润,市净率,每股盈利,细分行业,所属行业,昨收,开盘,开盘涨幅,竞价换手,最高,最低,5日涨幅,10日涨幅,20日涨幅,年初至今,振幅,买量,卖量,笔数,贡献度,机构动向,异动类型,总股本,流通股本,利润总额,净利润增长率,每股净资产,金叉个数,散户数量,自选时间,自选价格,自选收益,上市日期,
4,SZ002252,上海莱士,--,+0.43%,4.63,+0.02,4.63,4.64,75084100,348344860,100--,+0.00%,+0.43%,-0.20,1.14%,-8.17,30524075000,30502266000,99.93%,--,--,+0.00%,--,--,--,--,--,35693090,39391010,0.906,--,无,无,-0.12,1.10,23.01,315833770,0.945,0.048,血液制品,生物制品,4.61,4.61,+0.00%,--,4.68,4.56,+4.51%,+1.83%,-10.22%,-26.41%,2.60%,127100,175500,40810,+0.04,-16.46,--,6592672900,6587962400,375953920亿,-44.21%,4.90,1,18.71,--,--,--,20080623,
4,SH601816,京沪高铁,--,+0.43%,4.65,+0.02,4.64,4.65,155809600,719116080,2000--,+0.22%,+0.65%,+0.75,0.32%,-13.62,227504410000,227504410000,100.00%,--,--,+0.22%,--,--,--,--,--,72733750,83075850,0.876,--,无,无,0.03,0.84,17.04,3142632800,1.08,0.064,铁路运输,公路铁路运输,4.63,4.62,-0.22%,--,4.66,4.56,+0.87%,+0.22%,-6.06%,-9.71%,2.16%,3516100,880200,48137,+0.05,10.80,--,48925679000,48925679000,4246802100亿,6.03%,4.30,1,-5.29,--,--,--,20200116,
4,SH603358,华达科技,--,+0.43%,44.23,+0.19,44.22,44.23,13919782,616701870,200--,+0.14%,-0.05%,-0.17,3.01%,+48.98,20776736000,20424116000,98.30%,--,--,+0.14%,--,--,--,--,--,7613318,6306464,1.21,--,无,无,0.14,0.96,158.8,-76913482,5.86,-0.164,其他汽车零部件,汽车零部件,44.04,44.25,+0.48%,--,45.88,42.82,+5.94%,+16.09%,+15.79%,-12.42%,6.95%,3400,10300,29400,+0.00,7.06,--,469743080,461770640,-95807637亿,-267.9%,7.55,0,-47.16,--,--,--,20170125,
,SH603959,ST百利,--,+0.43%,4.68,+0.02,4.67,4.68,11846600,56011820,100--,-0.21%,-0.21%,-1.03,2.42%,-10.23,2294599300,2294599300,100.00%,--,--,-0.21%,--,--,--,--,--,7127250,4719350,1.51,--,无,无,-0.31,0.99,,-47752923,5850,-0.100,专业工程,建筑装饰,4.66,4.69,+0.64%,--,4.82,4.68,+3.77%,+0.21%,+15.56%,-18.47%,3.00%,7100,122600,3146,--,-28.55,--,490298990,490298990,-62712889亿,-54.27%,0.00,0,92.16,--,--,--,20160517,
,SZ003030,祖名股份,--,+0.43%,23.50,+0.10,23.48,23.50,4409700,103850692,100--,-0.59%,-0.68%,-0.22,5.45%,-66.67,2932330000,1902534700,64.88%,--,--,-0.59%,--,--,--,--,--,2480600,1929100,1.29,--,无,无,-0.03,1.43,105.2,-3344920,2.92,-0.030,其他农产品加工,农产品加工,23.40,23.66,+1.11%,--,25.02,22.66,+13.97%,+2.04%,+7.75%,+17.27%,10.09%,1400,300,14017,--,-4.16,--,124780000,80958925,-1394612亿,43.44%,8.05,3,19.43,--,--,--,20210106,
4,SZ002466,天齐锂业,--,+0.43%,58.91,+0.25,58.91,58.92,51318378,3072193300,100--,+0.02%,-0.10%,-1.63,3.48%,+80.21,100925691000,86934901000,86.14%,--,--,+0.02%,--,--,--,--,--,27452248,23866130,1.15,--,无,无,0.14,0.88,45.17,1876028000,2.17,1.10,锂,能源金属,58.66,58.97,+0.53%,--,61.11,58.00,-1.60%,-9.33%,-0.25%,+6.37%,5.30%,19926,1735,143289,+0.13,6.41,--,1713218300,1475724000,3748203100亿,1699%,27.17,2,-11.41,--,--,--,20100831,
4,SZ300604,长川科技,--,+0.43%,304.00,+1.29,304.00,304.03,26299421,7952964500,100--,+0.27%,-1.13%,+0.53,5.37%,+76.92,192863260000,148799320000,77.15%,--,--,+0.27%,--,--,--,--,--,14689145,11610276,1.27,--,无,无,0.08,0.77,122.6,950000000,37.87,0.557,半导体设备,半导体,302.71,307.46,+1.57%,--,313.50,289.99,-10.03%,+13.23%,+47.05%,+200.37%,7.77%,37331,200,136750,+0.26,1.60,--,634418610,489471440,350367740亿,217.6%,8.03,2,-240.07,--,--,--,20170417,
4,SZ000035,中国天楹,--,+0.42%,4.74,+0.02,4.74,4.75,45905054,221182750,1500--,+0.00%,-1.04%,-1.66,1.98%,+50.86,11319275300,10963742000,96.86%,--,--,+0.00%,--,--,--,--,--,22635348,23269706,0.973,--,无,无,-0.19,1.43,39.10,110716961,1.05,0.050,固废治理,环境治理,4.72,4.79,+1.48%,--,4.95,4.70,-2.87%,-9.54%,-13.97%,-14.13%,5.30%,1500,34900,28757,--,-19.56,--,2388032800,2313025700,156156640亿,5.25%,4.51,4,11.04,--,--,--,19940408,
,SH600568,ST中珠,--,+0.42%,2.37,+0.01,2.36,2.37,14741000,34648153,43900--,+0.00%,+2.60%,+0.83,0.88%,-17.58,4723101100,3955689500,83.75%,--,--,+0.00%,--,--,--,--,--,7968050,6772950,1.18,--,无,无,-0.05,0.75,,-20046526,2.92,-0.011,医院,医疗服务,2.36,2.31,-2.12%,--,2.42,2.30,+5.33%,+4.87%,-13.50%,-5.58%,5.08%,43800,60400,1770,--,-5.99,--,1992869700,1669067300,-21112622亿,-12.75%,0.81,1,-4.99,--,--,--,20010518,
4,SH600795,国电电力,--,+0.42%,4.74,+0.02,4.73,4.74,89666321,422033630,100--,+0.00%,+0.42%,+0.71,0.50%,-12.35,84540834000,84540834000,100.00%,--,--,+0.00%,--,--,--,--,--,41469323,48196998,0.860,--,无,无,0.02,0.68,12.53,1397987100,1.38,0.078,火电,电力,4.72,4.72,+0.00%,--,4.74,4.67,-0.63%,-0.42%,-6.51%,-5.95%,1.48%,1055300,1741900,39577,+0.02,5.89,--,17835619000,17835619000,3114208500亿,-22.79%,3.43,0,-3.30,--,--,--,19970318,
4,SH600657,信达地产,--,+0.42%,2.37,+0.01,2.36,2.37,22234900,52399049,220700--,+0.00%,+0.42%,+0.57,0.78%,-8.78,6758952300,6758952300,100.00%,--,--,+0.00%,--,--,--,--,--,10853950,11380950,0.954,--,无,无,0.02,0.82,,-472565380,0.436,-0.170,住宅开发,房地产,2.36,2.36,+0.00%,--,2.38,2.33,+0.42%,-8.14%,-14.13%,-31.30%,2.12%,406300,17400,12998,+0.00,6.94,--,2851878600,2851878600,-508546470亿,-126.1%,5.43,5,-0.60,--,--,--,19930524,
4,SH603227,雪峰科技,--,+0.42%,7.22,+0.03,7.21,7.22,6505200,46929703,3700--,+0.00%,+0.28%,+0.08,0.61%,+27.91,7737621200,7737621200,100.00%,--,--,+0.00%,--,--,--,--,--,3263000,3242200,1.01,--,无,无,-0.08,0.83,15.94,45681844,1.48,0.043,民爆用品,化学制品,7.19,7.20,+0.14%,--,7.28,7.14,+2.27%,-6.84%,-13.84%,-13.22%,1.95%,24700,14000,7589,+0.00,-56.98,--,1071692690,1071692690,69590749亿,-28.39%,4.88,0,8.80,--,--,--,20150515,
,SH600796,钱江生化,--,+0.42%,4.82,+0.02,4.82,4.83,5641101,27240779,40900--,+0.00%,+0.42%,-0.19,1.81%,+31.59,4176943400,1501323400,35.94%,--,--,+0.00%,--,--,--,--,--,3260600,2380501,1.37,--,无,无,0.10,0.78,24.22,36571722,1.20,0.040,水务及水治理,环境治理,4.80,4.80,+0.00%,--,4.90,4.77,+3.21%,-2.23%,-8.88%,-20.46%,2.71%,35400,21300,7573,+0.00,26.61,--,866585770,311477890,46281173亿,19.89%,4.01,0,-2.39,--,--,--,19970408,
,SH600238,*ST椰岛,--,+0.42%,4.83,+0.02,4.83,4.85,6184600,30076427,100--,+0.00%,-1.02%,-0.69,1.39%,+37.43,2164806000,2150661700,99.35%,--,--,+0.00%,--,--,--,--,--,3847100,2337500,1.65,--,无,无,0.08,1.42,,922209,27.76,0.002,其他酒类,饮料制造,4.81,4.88,+1.46%,--,5.04,4.76,+6.62%,+2.33%,-5.85%,-23.70%,5.82%,31000,2600,2296,--,24.48,--,448200000,445271580,3937753亿,114.2%,0.17,4,-6.05,--,--,--,20000120,
4,SZ300357,我武生物,--,+0.41%,24.24,+0.10,24.23,24.24,15786315,382004740,200--,+0.04%,+0.96%,+0.17,3.25%,+20.87,12691676200,11766440300,92.71%,--,--,+0.04%,--,--,--,--,--,7814585,7971730,0.980,--,无,无,0.10,1.07,29.80,119232154,4.63,0.228,其他生物制品,生物制品,24.14,24.01,-0.54%,--,24.90,23.60,+2.62%,+10.08%,+8.99%,-14.19%,5.39%,42328,10028,28429,+0.02,6.25,--,523584000,485414210,131783307亿,60.38%,5.23,0,-40.04,--,--,--,20140121,
4,SZ300760,迈瑞医疗,--,+0.41%,140.60,+0.58,140.60,140.62,12321921,1735279200,900--,+0.04%,+0.54%,-0.16,1.02%,+48.77,170469260000,170322740000,99.91%,--,--,+0.04%,--,--,--,--,--,6770901,5551020,1.22,--,无,无,-0.04,0.97,21.75,2329658000,4.25,1.92,医疗设备,医疗器械,140.02,139.85,-0.12%,--,142.46,138.31,+2.26%,-0.88%,-2.62%,-25.57%,2.96%,5312,3500,52108,+0.22,-5.53,--,1212441390,1211399280,2541347700亿,-11.37%,33.08,0,-5.66,--,--,--,20181016,
32,SH688273,麦澜德,--,+0.41%,41.35,+0.17,41.24,41.35,1274018,52396596,12100--,+0.41%,-0.72%,+0.54,1.27%,-26.42,4135000000,4135000000,100.00%,--,--,+0.41%,--,--,--,--,--,573275,700743,0.818,--,无,无,0.05,0.69,48.25,22925274,3.02,0.234,医疗设备,医疗器械,41.18,41.65,+1.14%,--,41.80,40.50,+13.57%,-2.25%,-2.80%,-2.75%,3.16%,441,4472,3422,+0.00,9.52,--,100000000,100000000,23826839亿,-42.49%,13.70,0,-48.40,--,--,--,20220811,
,SZ002763,汇洁股份,--,+0.41%,7.33,+0.03,7.32,7.33,4430780,32496933,27300--,+0.14%,+0.83%,-0.06,1.46%,-37.39,3004742900,2225492100,74.07%,--,--,+0.14%,--,--,--,--,--,2197999,2232781,0.984,--,无,无,-0.01,0.56,43.23,91715248,1.59,0.220,服装,服装家纺,7.30,7.27,-0.41%,--,7.42,7.26,+4.71%,-0.27%,-7.68%,+14.17%,2.19%,4800,23700,8565,--,-4.16,--,409924000,303614200,146917690亿,19.06%,4.61,1,0.00,--,--,--,20150610,
4,SZ300122,智飞生物,--,+0.41%,12.22,+0.05,12.22,12.23,28369201,348252110,400--,+0.00%,+0.83%,-0.46,2.01%,+8.55,29252111000,17282815000,59.08%,--,--,+0.00%,--,--,--,--,--,13420872,14948329,0.898,--,无,无,0.05,0.90,,-388316280,1.89,-0.162,疫苗,生物制品,12.17,12.12,-0.41%,--,12.45,12.06,+1.66%,-0.73%,-1.77%,-35.24%,3.20%,48600,22900,41805,+0.04,6.44,--,2393789700,1414305600,-444905660亿,-18.79%,6.46,1,-10.08,--,--,--,20100928,
,SZ002022,科华生物,--,+0.41%,4.90,+0.02,4.89,4.90,5571134,27319139,1000--,+0.20%,+0.20%,-0.08,1.08%,-3.91,2520340200,2519981800,99.99%,--,--,+0.20%,--,--,--,--,--,2949580,2621554,1.13,--,无,无,0.04,0.75,,-48451273,0.994,-0.094,体外诊断,医疗器械,4.88,4.89,+0.20%,--,4.98,4.87,+4.48%,+0.20%,-7.02%,-17.51%,2.25%,9200,800,9105,--,57.90,--,514355130,514282010,-42161047亿,9.03%,4.93,0,-2.38,--,--,--,20040721,
,SH600939,重庆建工,--,+0.41%,2.46,+0.01,2.46,2.47,7383345,18181840,6400--,-0.40%,+0.41%,-0.10,0.39%,-28.46,4680088400,4680088400,100.00%,--,--,-0.41%,--,--,--,--,--,3648145,3735200,0.977,--,无,无,-0.02,0.72,,-37556942,0.668,-0.020,房屋建设,建筑装饰,2.45,2.45,+0.00%,--,2.48,2.44,+4.24%,-1.20%,-15.75%,-22.40%,1.63%,140300,22300,6444,+0.00,-15.60,--,1902474900,1902474900,-27527669亿,12.60%,3.68,1,3.61,--,--,--,20170221,
,SH603511,爱慕股份,--,+0.41%,12.32,+0.05,12.25,12.32,1775700,21912774,3300--,+0.00%,-1.75%,-0.17,0.44%,-40.10,5027023400,4951251700,98.49%,--,--,+0.00%,--,--,--,--,--,796700,979000,0.814,--,无,无,0.00,0.99,31.37,93769044,1.11,0.230,服装,服装家纺,12.27,12.54,+2.20%,--,12.55,12.21,+5.30%,+0.41%,-5.59%,-20.46%,2.77%,100,1800,7088,+0.00,--,--,408037610,401887310,107974317亿,9.59%,11.08,2,0.00,--,--,--,20210531,
32,SH688009,中国通号,--,+0.41%,4.94,+0.02,4.94,4.95,27290223,134110031,10000--,+0.00%,+0.41%,+0.52,0.32%,-8.42,52313706000,42587829000,81.41%,--,--,+0.00%,--,--,--,--,--,12134605,15155618,0.801,--,无,无,0.01,0.77,14.35,521446990,1.09,0.050,轨交设备,轨交设备,4.92,4.92,+0.00%,--,4.97,4.88,+1.65%,-2.18%,-1.59%,-9.69%,1.83%,267517,14584,12921,+0.01,3.14,--,10589819000,8621018000,752979090亿,-7.16%,4.52,1,0.49,--,--,--,20190722,
,SZ002333,罗普斯金,--,+0.40%,4.97,+0.02,4.96,4.97,4597100,22897298,57100--,+0.20%,+0.20%,-0.22,0.69%,-17.73,3354376300,3312552000,98.75%,--,--,+0.20%,--,--,--,--,--,2666850,1930250,1.38,--,无,无,0.07,0.87,67.30,10442567,1.74,0.016,其他建材,建筑材料,4.95,4.96,+0.20%,--,5.03,4.92,+8.04%,+3.54%,+0.20%,-11.41%,2.22%,25400,24300,3391,--,74.35,--,674924800,666509460,12463880亿,-25.04%,2.86,1,-10.17,--,--,--,20100112,
4,SZ002847,盐津铺子,--,+0.40%,47.47,+0.19,47.47,47.48,2280350,107958643,26800--,+0.11%,+0.53%,+0.27,0.94%,+50.34,12825797700,11575026000,90.25%,--,--,+0.11%,--,--,--,--,--,1152321,1128029,1.02,--,无,无,-0.01,0.69,16.01,230742880,5.97,0.854,休闲食品,食品加工制造,47.28,47.22,-0.13%,--,47.99,46.51,+2.93%,+2.00%,-14.93%,-29.48%,3.13%,900,1100,9871,+0.02,-6.99,--,270187440,243838760,267618020亿,29.48%,7.96,0,1.89,--,--,--,20170208,
4,SZ001378,德冠新材,--,+0.40%,19.99,+0.08,19.99,20.00,5199910,104572605,87340--,+0.10%,-0.20%,-0.61,6.17%,+35.39,3464940300,1685992800,48.66%,--,--,+0.10%,--,--,--,--,--,2756580,2443330,1.13,--,无,无,0.31,0.95,39.08,28180928,1.82,0.163,膜材料,塑料制品,19.91,20.03,+0.60%,--,20.40,19.88,+10.08%,+1.68%,-2.49%,+12.35%,2.61%,3060,2400,13190,--,24.58,--,173333680,84341811,31576095亿,27.46%,10.97,1,-46.74,--,--,--,20231030,
,SH600227,赤天化,--,+0.40%,2.50,+0.01,2.50,2.51,43117666,108571207,10000--,+0.00%,+0.00%,-0.72,3.37%,-1.76,4221819200,3193999500,75.65%,--,--,+0.00%,--,--,--,--,--,22857516,20260150,1.13,--,无,无,0.13,0.82,,-28466386,1.88,-0.017,氮肥,农化制品,2.49,2.50,+0.40%,--,2.57,2.48,+1.21%,-8.76%,-14.97%,+5.04%,3.61%,314600,259400,26151,+0.00,7.30,--,1688727700,1277599800,-27797163亿,38.16%,1.33,0,3.87,--,--,--,20000221,
4,SZ002393,力生制药,--,+0.40%,15.16,+0.06,15.16,15.17,4330481,65782631,12800--,+0.07%,+0.66%,-0.20,1.44%,+18.22,4683897500,4551289200,97.17%,--,--,+0.07%,--,--,--,--,--,2275787,2054694,1.11,--,无,无,-0.03,1.07,11.34,51882971,1.02,0.168,化学制剂,化学制药,15.10,15.06,-0.26%,--,15.40,14.83,+4.77%,+7.29%,+5.28%,-12.58%,3.77%,5900,1400,7615,--,-9.17,--,308964220,300216960,62308872亿,-6.14%,14.91,0,13.26,--,--,--,20100423,
32,SH688244,永信至诚,--,+0.40%,15.22,+0.06,15.22,15.25,3939892,62614485,31277--,-0.20%,-14.40%,-4.44,2.61%,+56.98,2297634300,2297634300,100.00%,--,--,-0.20%,--,--,--,--,--,2299158,1640734,1.40,--,无,无,0.26,1.69,,-23469872,2.42,-0.160,横向通用软件,软件开发,15.16,17.78,+17.28%,--,17.78,15.18,+7.87%,-2.06%,-8.04%,-37.73%,17.15%,1794,833,7071,+0.00,38.08,--,150961520,150961520,-23669346亿,2.10%,6.28,2,-40.60,--,--,--,20221019,
4,SH601618,中国中冶,--,+0.39%,2.55,+0.01,2.54,2.55,97696000,249707570,3900--,+0.39%,+0.39%,-0.23,0.55%,-11.84,52763629000,45524179000,86.28%,--,--,+0.39%,--,--,--,--,--,46685650,51010350,0.915,--,无,无,-0.05,0.78,39.16,1632712000,0.512,0.079,专业工程,建筑装饰,2.54,2.54,+0.00%,--,2.59,2.52,+3.24%,-5.20%,-7.27%,-14.14%,2.76%,4580600,462300,27225,+0.01,-8.35,--,20691619000,17852619000,2369986000亿,1.59%,4.98,1,10.25,--,--,--,20090921,
4,SZ000158,常山北明,--,+0.39%,12.94,+0.05,12.94,12.95,26139875,338032760,400--,+0.00%,-0.31%,+0.06,1.64%,+8.12,20686100000,20582929000,99.50%,--,--,+0.00%,--,--,--,--,--,13708446,12431429,1.10,--,无,无,-0.01,0.89,654.1,-101582676,3.90,-0.064,IT服务,IT服务,12.89,12.98,+0.70%,--,13.25,12.65,+1.65%,-12.21%,-10.90%,-36.54%,4.65%,29173,33400,34239,--,-2.27,--,1598616700,1590643600,-95870956亿,-1.82%,3.32,4,6.24,--,--,--,20000724,
,SZ300389,艾比森,--,+0.39%,12.97,+0.05,12.95,12.97,4998861,64882858,172900--,+0.23%,+0.46%,-0.07,2.28%,+19.24,4787231100,2846103100,59.45%,--,--,+0.23%,--,--,--,--,--,2619148,2379713,1.10,--,无,无,0.10,0.74,18.79,39276698,2.85,0.106,LED,光学光电子,12.92,12.91,-0.08%,--,13.13,12.80,+5.71%,-1.67%,-6.35%,-20.09%,2.55%,700,20500,12063,--,25.75,--,369100320,219437400,36570513亿,7.87%,4.55,0,-13.22,--,--,--,20140801,
4,SH600029,南方航空,--,+0.38%,5.23,+0.02,5.23,5.24,102505156,537095720,6000--,+0.19%,+0.38%,-0.19,0.76%,+23.97,94772671000,70484565000,74.37%,--,--,+0.19%,--,--,--,--,--,47860650,54644506,0.876,--,无,无,0.06,0.81,30.72,1481000000,2.56,0.082,航空运输,机场航运,5.21,5.21,+0.00%,--,5.29,5.18,-1.32%,-0.95%,+0.19%,-34.71%,2.11%,112600,595000,63193,+0.02,11.80,--,18120970000,13476972000,2674000000亿,298.3%,2.05,0,-8.67,--,--,--,20030725,
4,SZ300962,中金辐照,--,+0.38%,13.10,+0.05,13.10,13.11,1698024,22257189,1000--,+0.00%,+0.85%,-0.06,0.64%,-58.17,3458424900,3458424900,100.00%,--,--,+0.00%,--,--,--,--,--,867300,830724,1.04,--,无,无,-0.02,0.67,29.71,23631236,3.29,0.090,专业服务,其他社会服务,13.05,12.99,-0.46%,--,13.20,12.99,+6.59%,+1.47%,-1.58%,-19.29%,1.61%,1700,10800,2877,--,-7.29,--,264001900,264001900,29032351亿,-8.41%,3.99,0,6.71,--,--,--,20210409,
,SZ002040,南 京 港,--,+0.38%,7.86,+0.03,7.85,7.86,4745100,37257042,1200--,+0.26%,+0.26%,+0.11,0.98%,-9.10,3835263300,3820553000,99.62%,--,--,+0.26%,--,--,--,--,--,2809950,1935150,1.45,--,无,无,0.05,0.69,19.57,51269427,1.11,0.106,港口,港口航运,7.83,7.84,+0.13%,--,7.93,7.79,+4.38%,-5.19%,-12.08%,-20.20%,1.79%,14000,42400,4981,--,43.29,--,487946990,486075450,84291303亿,27.83%,7.11,2,-7.84,--,--,--,20050325,
68,SZ001221,悍高集团,--,+0.38%,42.07,+0.16,42.07,42.10,1335422,56257499,6200--,+0.00%,+0.67%,-0.14,3.71%,+83.90,16828421000,1514898600,9.00%,--,--,+0.00%,--,--,--,--,--,744968,590454,1.26,--,无,无,-0.02,0.94,23.49,128528626,5.71,0.320,其他家居用品,家居用品,41.91,41.79,-0.29%,--,42.65,41.55,+3.88%,-3.95%,-7.40%,-27.14%,2.62%,3200,2000,6006,+0.02,-3.06,--,400010000,36009000,148481340亿,11.19%,7.36,0,12.35,--,--,--,20250730,
4,SH600621,华鑫股份,--,+0.38%,13.26,+0.05,13.26,13.27,8163315,107928288,100--,+0.00%,-0.45%,+0.29,0.77%,+2.01,14067525000,14067525000,100.00%,--,--,+0.00%,--,--,--,--,--,3955501,4207814,0.940,--,无,无,-0.02,0.68,21.52,155272410,1.50,0.150,证券,证券,13.21,13.32,+0.83%,--,13.35,13.14,+3.11%,-1.71%,+6.25%,-12.99%,1.59%,38199,45000,13622,+0.00,-9.40,--,1060899290,1060899290,193267840亿,13.02%,8.82,1,0.56,--,--,--,19921202,
,SZ001259,利仁科技,--,+0.38%,63.74,+0.24,63.73,63.82,1340700,85129949,5100--,+0.36%,-0.11%,+0.38,2.82%,-52.94,4690555700,3030486400,64.61%,--,--,+0.36%,--,--,--,--,--,718450,622250,1.15,--,无,无,0.02,0.45,376.8,5253826,6.46,0.072,小家电,小家电,63.50,63.81,+0.49%,--,65.45,61.64,-9.84%,-10.87%,-9.64%,+113.25%,6.00%,100,100,6367,--,1.96,--,73588888,47544499,4494148亿,148.0%,9.88,3,13.29,--,--,--,20220831,
4,SZ000505,京粮控股,--,+0.38%,5.32,+0.02,5.31,5.32,5251121,27939789,48000--,+0.38%,+0.19%,-0.01,0.83%,+51.07,3867375300,3364263400,86.99%,--,--,+0.38%,--,--,--,--,--,2644821,2606300,1.01,--,无,无,0.02,0.66,,8137985,1.35,0.010,粮油加工,农产品加工,5.30,5.31,+0.19%,--,5.39,5.28,+4.52%,-0.75%,-7.64%,-37.49%,2.08%,9800,14600,8316,--,14.95,--,726950250,632380340,15003043亿,-36.82%,3.95,0,-2.00,--,--,--,19921221,
,SZ000421,南京公用,--,+0.38%,5.35,+0.02,5.35,5.36,6025800,32186489,7800--,+0.00%,+0.56%,+0.16,1.05%,+10.63,3073124200,3072485200,99.98%,--,--,+0.00%,--,--,--,--,--,3341200,2684600,1.24,--,无,无,0.12,0.79,35.10,72387248,1.09,0.126,综合,综合,5.33,5.32,-0.19%,--,5.41,5.26,+6.36%,+0.94%,-6.14%,-22.58%,2.81%,42600,46100,8995,--,42.65,--,574415730,574296300,172277290亿,119.9%,4.91,0,-4.67,--,--,--,19960806,
,SH600419,天润乳业,--,+0.38%,8.03,+0.03,8.02,8.03,3602360,28848761,100--,+0.12%,+0.50%,+0.27,1.14%,+49.68,2533583900,2533583900,100.00%,--,--,+0.13%,--,--,--,--,--,2173330,1429030,1.52,--,无,无,0.03,0.65,17.53,29747864,1.03,0.094,乳品,饮料制造,8.00,7.99,-0.13%,--,8.07,7.95,+4.83%,+2.29%,-3.25%,-18.89%,1.50%,61500,4400,8384,+0.00,100.00,--,315514810,315514810,28966375亿,140.6%,7.79,2,-2.72,--,--,--,20010628,
4,SH603969,银龙股份,--,+0.37%,8.10,+0.03,8.09,8.10,18772435,154759150,300--,+0.00%,-1.10%,-1.78,2.21%,+36.90,7059423800,6881815100,97.48%,--,--,+0.00%,--,--,--,--,--,9258000,9514435,0.973,--,无,无,0.06,0.83,19.52,65615097,2.49,0.075,金属制品,通用设备,8.07,8.19,+1.49%,--,8.49,8.03,+10.96%,+9.91%,-0.25%,-19.88%,5.70%,65800,11000,15915,+0.00,5.98,--,871533800,849606800,79588962亿,-5.77%,3.25,0,-8.33,--,--,--,20150227,
,SH603615,茶花股份,--,+0.37%,18.93,+0.07,18.92,18.93,5391300,103289161,139600--,+0.00%,-0.58%,-1.21,2.23%,+49.48,4577652600,4577652600,100.00%,--,--,+0.00%,--,--,--,--,--,3251750,2139550,1.52,--,无,无,0.08,0.80,354.9,5014680,3.98,0.020,其他家居用品,家居用品,18.86,19.04,+0.95%,--,19.70,18.82,+15.36%,+7.86%,-1.20%,-19.03%,4.67%,4100,2400,9831,+0.00,10.33,--,241820000,241820000,6275599亿,439.5%,4.75,0,4.54,--,--,--,20170213,
4,SH600864,哈投股份,--,+0.37%,5.42,+0.02,5.41,5.42,23140100,124695973,500--,+0.37%,-0.37%,+0.58,1.11%,-13.74,11276692200,11276692200,100.00%,--,--,+0.37%,--,--,--,--,--,12661150,10478950,1.21,--,无,无,-0.05,0.76,36.55,79471334,0.874,0.040,证券,证券,5.40,5.44,+0.74%,--,5.47,5.34,+4.03%,-2.17%,+2.07%,-18.25%,2.41%,127100,422600,14470,+0.00,-11.12,--,2080570500,2080570500,100281876亿,-33.03%,6.20,0,2.31,--,--,--,19940809,
,SH600731,湖南海利,--,+0.37%,5.45,+0.02,5.44,5.45,4669201,25517096,31200--,+0.00%,+0.37%,-0.28,0.86%,-21.29,3018495700,2952170500,97.80%,--,--,+0.00%,--,--,--,--,--,2202471,2466730,0.893,--,无,无,-0.05,0.65,13.03,44630510,0.946,0.081,农药,农化制品,5.43,5.43,+0.00%,--,5.53,5.40,+4.81%,+0.55%,-2.33%,-19.50%,2.39%,141600,99600,4229,+0.00,-23.98,--,553852420,541682670,50199450亿,-21.16%,5.76,1,2.04,--,--,--,19960802,
,SH603536,惠发食品,--,+0.37%,8.20,+0.03,8.18,8.20,3994400,32970566,1200--,+0.24%,+0.37%,-0.66,1.66%,-6.24,1987522400,1972364500,99.24%,--,--,+0.24%,--,--,--,--,--,1993450,2000950,0.996,--,无,无,-0.02,0.87,,700907,5.68,0.003,预加工食品,食品加工制造,8.17,8.17,+0.00%,--,8.37,8.17,+2.76%,-3.07%,-10.87%,-26.26%,2.45%,18400,31900,8962,+0.00,-25.76,--,242380780,240532260,1828072亿,103.9%,1.44,0,1.85,--,--,--,20170613,
32,SH688078,龙软科技,--,+0.36%,22.09,+0.08,22.09,22.10,1274228,28250165,2100--,+0.50%,+0.96%,-0.37,1.75%,+82.39,1610206400,1610206400,100.00%,--,--,+0.50%,--,--,--,--,--,719400,554828,1.30,--,无,无,0.00,1.15,,-7932824,2.41,-0.110,垂直应用软件,软件开发,22.01,21.88,-0.59%,--,22.79,21.59,+7.91%,+1.33%,-5.27%,-19.67%,5.45%,326,130,3589,+0.00,1.23,--,72893000,72893000,-9410714亿,-188.2%,9.17,3,0.00,--,--,--,20191230,
32,SH688709,成都华微,--,+0.36%,36.38,+0.13,36.38,36.39,8533253,306005660,500--,-0.03%,-0.90%,+1.43,3.85%,+86.12,23168495000,8067128600,34.82%,--,--,-0.03%,--,--,--,--,--,4299313,4233940,1.02,--,无,无,-0.24,0.88,358.5,-67101947,7.96,-0.110,模拟芯片设计,半导体,36.25,36.71,+1.27%,--,37.14,34.20,+0.80%,+1.85%,+9.64%,-20.90%,8.11%,175214,9646,18808,+0.00,-14.64,--,636847030,221746250,-58878894亿,-406.7%,4.57,0,6.14,--,--,--,20240207,
4,SH600515,海南机场,--,+0.36%,2.80,+0.01,2.80,2.81,72269721,202298340,4100--,+0.00%,+0.36%,+0.03,0.79%,-19.80,31990867000,25692835000,80.31%,--,--,+0.00%,--,--,--,--,--,43377098,28892623,1.50,--,无,无,0.01,0.68,138.7,112459592,1.32,0.010,机场,机场航运,2.79,2.79,+0.00%,--,2.82,2.77,+2.56%,-1.75%,-9.09%,-47.47%,1.79%,9529,4234600,31604,+0.01,2.12,--,11425309600,9176012500,160551370亿,12.02%,2.12,0,0.50,--,--,--,20020806,
