,代码,名称,,涨幅,现价,涨跌,买价,卖价,总手,总金额,现手,1分钟涨速,实体涨幅,现均差%,换手,委比%,总市值,流通市值,流通比例,封单额_新,封单量_新,4分钟涨速,当日偏离值,异动偏离值,10日内偏离值,30日内偏离值,10日异动次数,内盘,外盘,内外比,备注,利空,利好,主力净量,量比,TTM市盈率,净利润,市净率,每股盈利,细分行业,所属行业,昨收,开盘,开盘涨幅,竞价换手,最高,最低,5日涨幅,10日涨幅,20日涨幅,年初至今,振幅,买量,卖量,笔数,贡献度,机构动向,异动类型,总股本,流通股本,利润总额,净利润增长率,每股净资产,金叉个数,散户数量,自选时间,自选价格,自选收益,上市日期,
4,SZ002511,中顺洁柔,--,+1.46%,6.93,+0.10,6.92,6.93,12326377,84060193,148400--,+0.14%,+1.76%,+1.62,0.97%,-45.17,8914598200,8766558200,98.34%,--,--,+0.15%,--,--,--,--,--,6324026,6002351,1.05,--,无,无,-0.07,1.07,25.15,102659663,1.60,0.080,个护用品,美容护理,6.83,6.81,-0.29%,--,6.94,6.69,-0.14%,-1.56%,-6.98%,-18.65%,3.66%,24100,53800,14687,--,-29.94,--,1286377810,1265015610,139992650亿,53.76%,4.32,4,8.62,--,--,--,20101125,
4,SZ002706,良信股份,--,+1.46%,12.48,+0.18,12.47,12.48,45359029,561905900,395100--,+0.16%,-0.08%,+0.75,4.96%,+8.44,14016600000,11411477300,81.41%,--,--,+0.16%,--,--,--,--,--,23750526,21608503,1.10,--,无,无,0.21,1.13,64.13,56499343,3.24,0.050,输变电设备,电网设备,12.30,12.49,+1.54%,--,12.85,12.15,+10.15%,-1.19%,-2.95%,+17.96%,5.69%,44000,21426,58649,--,9.84,--,1123125020,914381190,75210323亿,-45.22%,3.85,1,-11.84,--,--,--,20140121,
32,SH688101,三达膜,--,+1.46%,17.34,+0.25,17.33,17.34,5064824,85552397,51096--,+0.00%,+2.30%,+2.62,1.53%,-65.25,5757089200,5757089200,100.00%,--,--,+0.00%,--,--,--,--,--,2517130,2547694,0.988,--,无,无,-0.03,0.89,14.37,98494737,1.27,0.300,水务及水治理,环境治理,17.09,16.95,-0.82%,--,17.35,16.47,+0.58%,-1.92%,-5.04%,+6.84%,5.15%,693,5245,7269,+0.00,-3.43,--,332012070,332012070,115124327亿,29.22%,13.64,4,2.10,--,--,--,20191115,
68,SH603284,林平发展,--,+1.46%,38.86,+0.56,38.85,38.86,1110631,42205467,19300--,+0.13%,+1.33%,+2.24,6.01%,-13.42,2930619100,717876440,24.50%,--,--,+0.13%,--,--,--,--,--,564680,545951,1.03,--,无,无,-0.08,1.47,16.26,46999211,1.32,0.750,造纸,造纸,38.30,38.35,+0.13%,--,38.88,37.30,-0.54%,-4.50%,-12.89%,+2.59%,4.13%,300,9300,3472,--,-11.29,--,75414800,18473403,46999211亿,-9.74%,29.35,8,0.00,--,--,--,20260210,
4,SZ002129,TCL中环,--,+1.46%,10.41,+0.15,10.40,10.41,232461680,2400418300,2195900--,+0.10%,+0.58%,+0.82,5.75%,+8.50,42088835000,42054108000,99.92%,--,--,+0.10%,--,--,--,--,--,119177560,113284120,1.05,--,无,无,-0.03,0.68,,-1646700400,2.10,-0.412,硅料硅片,光伏设备,10.26,10.35,+0.88%,--,10.59,10.10,+4.31%,+10.51%,+11.22%,+21.47%,4.78%,1041700,267101,142933,+0.19,-0.87,--,4043115800,4039779800,-1950743000亿,13.62%,4.95,2,3.22,--,--,--,20070420,
,SZ300721,怡达股份,--,+1.46%,28.46,+0.41,28.46,28.47,23291322,654705960,300--,+0.11%,+1.32%,+1.25,16.83%,+82.23,4691538200,3937488500,83.93%,--,--,+0.11%,--,--,--,--,--,12518568,10772754,1.16,--,无,无,-0.13,0.78,,4309600,4.21,0.026,其他化学制品,化学制品,28.05,28.09,+0.14%,--,29.21,27.05,-3.85%,-6.81%,-12.02%,+123.57%,7.70%,7000,900,63463,--,-1.88,--,164846740,138351670,4660836亿,111.9%,6.77,3,45.10,--,--,--,20171115,
,SH603321,梅轮电梯,--,+1.46%,6.25,+0.09,6.23,6.25,4856312,29540819,33600--,+0.32%,+2.29%,+2.71,1.41%,-76.68,2180559200,2153527900,98.76%,--,--,+0.32%,--,--,--,--,--,2381896,2474416,0.963,--,无,无,0.03,1.29,63.11,6581043,1.51,0.020,楼宇设备,专用设备,6.16,6.11,-0.81%,--,6.28,5.91,-0.79%,-4.43%,-12.83%,-21.78%,6.01%,6300,62100,7281,+0.00,100.00,--,348889470,344564470,7062995亿,53.60%,4.15,10,-3.87,--,--,--,20170915,
,SH605060,联德股份,--,+1.46%,53.50,+0.77,53.50,53.51,6142093,328514250,51600--,-0.07%,+0.58%,+0.03,2.57%,-8.88,12871672000,12783311400,99.31%,--,--,-0.08%,--,--,--,--,--,3444600,2697493,1.28,--,无,无,0.06,1.03,52.78,62347822,5.09,0.260,其他通用设备,通用设备,52.73,53.19,+0.87%,--,55.14,52.15,+11.11%,+7.43%,-1.20%,+44.75%,5.67%,5900,3500,25990,+0.01,8.67,--,240592000,238940400,71059331亿,35.07%,10.51,2,-15.82,--,--,--,20210301,
,SH603839,安正时尚,--,+1.46%,6.27,+0.09,6.26,6.27,5182711,31577591,28000--,+0.16%,+9.23%,+2.87,1.34%,-7.90,2426591600,2426591600,100.00%,--,--,+0.16%,--,--,--,--,--,2377840,2804871,0.848,--,无,无,-0.02,1.25,,30392496,1.44,0.080,服装,服装家纺,6.18,5.74,-7.12%,--,6.35,5.74,-4.57%,-7.52%,-18.89%,-23.26%,9.87%,1400,2500,10527,+0.00,-23.70,--,387016200,387016200,31598611亿,31.86%,4.35,9,1.27,--,--,--,20170214,
,SH600128,苏豪弘业,--,+1.46%,8.36,+0.12,8.34,8.36,4766043,38846412,22900--,-0.12%,+1.46%,+2.54,1.93%,-63.62,2104201100,2062976300,98.04%,--,--,-0.12%,--,--,--,--,--,2288718,2477325,0.924,--,无,无,-0.18,1.15,36.26,13124502,0.975,0.053,贸易,贸易,8.24,8.24,+0.00%,--,8.38,7.96,-4.35%,-7.32%,-12.46%,-23.93%,5.10%,1800,6800,7807,+0.00,-57.19,--,251698700,246767500,15737241亿,289.0%,8.58,6,17.32,--,--,--,19970901,
4,SH601868,中国能建,--,+1.45%,2.80,+0.04,2.80,2.81,684719010,1889764900,7266200--,+0.00%,+3.32%,+1.45,2.11%,-30.77,123872513000,90800437000,73.30%,--,--,+0.00%,--,--,--,--,--,323983730,360735280,0.898,--,无,无,0.07,1.08,21.80,1454494000,1.04,0.034,基础建设,建筑装饰,2.76,2.71,-1.81%,--,2.86,2.66,+5.66%,-3.11%,-6.35%,+19.15%,7.25%,5476449,13743643,155647,+0.09,3.93,--,44240183000,32428728000,3177316000亿,-9.75%,2.70,1,-7.87,--,--,--,20210928,
68,SZ301609,山大电力,--,+1.45%,37.82,+0.54,37.81,37.82,2352663,86781985,37200--,+0.00%,+1.45%,+2.50,6.42%,+65.25,6160121600,1386027400,22.50%,--,--,+0.00%,--,--,--,--,--,1179729,1172934,1.01,--,无,无,-0.66,1.02,45.68,14518176,4.75,0.090,电气自控设备,电网设备,37.28,37.28,+0.00%,--,37.82,35.88,+0.85%,-18.81%,-21.76%,-7.85%,5.20%,400,800,6210,--,-25.58,--,162880000,36648000,16118066亿,-16.16%,7.96,0,196.41,--,--,--,20250723,
4,SH600153,建发股份,--,+1.45%,9.11,+0.13,9.10,9.11,23063545,208622500,83200--,+0.00%,+1.45%,+0.72,0.80%,-56.32,26414796000,26414796000,100.00%,--,--,+0.00%,--,--,--,--,--,11545221,11518324,1.00,--,无,无,0.04,1.07,,701188700,0.613,0.190,物流,物流,8.98,8.98,+0.00%,--,9.14,8.91,-4.51%,-4.21%,-3.60%,+0.66%,2.56%,18600,17900,33646,+0.02,24.34,--,2899538600,2899538600,1204643150亿,20.06%,14.85,2,-4.02,--,--,--,19980616,
,SZ300494,盛天网络,--,+1.45%,9.12,+0.13,9.12,9.13,16108003,146100950,136500--,+0.00%,+1.90%,+0.56,4.04%,-52.11,4473451900,3632934400,81.21%,--,--,+0.00%,--,--,--,--,--,7974331,8133672,0.980,--,无,无,-0.49,1.68,2892,4451721,3.09,0.009,游戏,游戏,8.99,8.95,-0.44%,--,9.19,8.87,-1.25%,-3.03%,-9.39%,-25.09%,3.56%,10400,31500,15297,--,-23.07,--,490510080,398348070,3053965亿,-82.49%,2.95,9,132.17,--,--,--,20151231,
,SZ300743,天地数码,--,+1.45%,16.14,+0.23,16.14,16.15,3134699,49021660,12000--,+0.00%,+1.83%,+3.15,2.46%,+35.47,2440437800,2056411900,84.26%,--,--,+0.00%,--,--,--,--,--,1681290,1453409,1.16,--,无,无,0.06,1.30,21.11,39430369,3.60,0.261,其他计算机设备,计算机设备,15.91,15.85,-0.38%,--,16.18,15.28,-0.49%,-6.97%,-15.45%,-27.69%,5.66%,66500,15900,7111,--,7.84,--,151204320,127410896,45678010亿,23.08%,4.48,9,-27.68,--,--,--,20180427,
4,SZ002478,常宝股份,--,+1.45%,7.02,+0.10,7.01,7.02,17002416,117565573,92500--,+0.14%,+1.74%,+1.52,2.35%,-18.74,6323645700,5073522000,80.23%,--,--,+0.14%,--,--,--,--,--,8581766,8420650,1.02,--,无,无,-0.04,0.88,14.44,66911365,1.04,0.070,特钢,钢铁,6.92,6.90,-0.29%,--,7.03,6.77,+0.00%,-1.40%,-10.00%,-17.12%,3.76%,17500,171549,27122,--,-10.71,--,900804230,722723940,69835212亿,-39.84%,6.74,0,4.34,--,--,--,20100921,
,SZ000523,红棉股份,--,+1.44%,2.81,+0.04,2.80,2.81,21170970,57899331,746700--,+0.36%,+1.44%,+2.71,1.18%,+7.75,5157666400,5043438700,97.79%,--,--,+0.36%,--,--,--,--,--,10098020,11072950,0.912,--,无,无,0.08,1.14,44.88,47476754,2.63,0.026,软饮料,饮料制造,2.77,2.77,+0.00%,--,2.81,2.67,-4.75%,-8.47%,-13.54%,-25.46%,5.05%,652600,22000,11523,--,11.02,--,1835468500,1794818100,60350008亿,298.4%,1.07,8,1.02,--,--,--,19931108,
4,SH600755,厦门国贸,--,+1.44%,5.62,+0.08,5.61,5.62,15307000,84313077,122500--,+0.00%,+1.44%,+2.02,0.72%,-62.88,12013430600,11982730700,99.74%,--,--,+0.00%,--,--,--,--,--,6912850,8394150,0.824,--,无,无,-0.02,1.16,35.14,254480500,0.623,0.070,物流,物流,5.54,5.54,+0.00%,--,5.63,5.42,+2.55%,+0.18%,-5.07%,-19.37%,3.79%,26600,103000,12984,+0.01,-7.45,--,2137621100,2132158500,309405750亿,-39.65%,9.03,1,4.42,--,--,--,19961003,
4,SH600875,东方电气,--,+1.44%,33.03,+0.47,33.02,33.03,80073115,2583713300,955400--,+0.00%,+1.38%,+2.34,3.54%,-24.62,114229642000,74758999000,65.45%,--,--,+0.00%,--,--,--,--,--,41074145,38998970,1.05,--,无,无,0.08,1.18,26.80,1585459000,2.44,0.460,其他电源设备,其他电源设备,32.56,32.58,+0.06%,--,33.03,31.69,+9.01%,+0.46%,-8.38%,+36.04%,4.12%,38100,230664,148587,+0.08,3.68,--,3458360300,2263366600,1804128300亿,37.41%,13.56,0,-20.24,--,--,--,19951010,
4,SZ002176,江特电机,--,+1.44%,11.26,+0.16,11.26,11.27,123084037,1342288900,772800--,-0.09%,+4.74%,+3.19,7.22%,-64.87,19213226000,19185189000,99.85%,--,--,-0.09%,--,--,--,--,--,58418900,64665137,0.903,--,无,无,-0.37,0.83,,-179623900,6.50,-0.105,电机,电机,11.10,10.75,-3.15%,--,11.28,10.55,+0.09%,+1.90%,-12.51%,+15.61%,6.58%,178800,426035,149460,+0.08,-10.43,--,1706325600,1703835600,-204311260亿,-316.9%,1.73,1,58.97,--,--,--,20071012,
4,SZ002459,晶澳科技,--,+1.44%,8.45,+0.12,8.45,8.46,58529557,483461400,988740--,-0.12%,+2.42%,+2.28,1.77%,-18.46,27967075000,27933830000,99.88%,--,--,-0.12%,--,--,--,--,--,24877458,33652099,0.739,--,无,无,-0.03,0.87,,-1066837580,1.35,-0.330,光伏电池组件,光伏设备,8.33,8.25,-0.96%,--,8.52,8.08,-4.52%,+0.12%,-14.04%,-26.20%,5.28%,307084,312655,46150,+0.12,-2.86,--,3309713000,3305778700,-1109081230亿,34.89%,6.28,2,11.51,--,--,--,20100810,
,SH600097,开创国际,--,+1.44%,8.45,+0.12,8.44,8.45,3101990,25466496,3700--,+0.00%,+1.44%,+2.88,1.29%,-35.49,2035913900,2035913900,100.00%,--,--,+0.00%,--,--,--,--,--,1456450,1645540,0.885,--,无,无,0.02,0.96,78.89,-35168498,0.904,-0.150,海洋捕捞,养殖业,8.33,8.33,+0.00%,--,8.45,8.06,-2.54%,-5.48%,-12.53%,-24.96%,4.68%,1300,32400,4511,+0.00,100.00,--,240936560,240936560,-33054593亿,-372.2%,9.35,8,-2.85,--,--,--,19970619,
,SH600796,钱江生化,--,+1.44%,4.93,+0.07,4.92,4.93,6424489,30979105,59100--,+0.00%,+2.49%,+2.22,2.06%,+32.71,4272267800,1535586000,35.94%,--,--,+0.00%,--,--,--,--,--,3182511,3241978,0.982,--,无,无,-0.08,1.31,24.78,36571722,1.23,0.040,水务及水治理,环境治理,4.86,4.81,-1.03%,--,4.96,4.68,-3.90%,-6.81%,-10.69%,-18.65%,5.76%,22100,27500,8976,+0.00,-63.39,--,866585770,311477890,46281173亿,19.89%,4.01,7,6.89,--,--,--,19970408,
,SZ300795,米奥会展,--,+1.44%,9.16,+0.13,9.15,9.16,4124379,36890774,79200--,+0.00%,+0.66%,+2.39,2.37%,+37.61,2737867800,1593704100,58.21%,--,--,+0.00%,--,--,--,--,--,2136764,1987615,1.08,--,无,无,-0.04,0.97,18.40,-24686405,4.37,-0.080,专业服务,其他社会服务,9.03,9.10,+0.78%,--,9.17,8.76,-2.55%,-4.68%,-10.89%,-31.74%,4.54%,104600,2790,5546,--,-6.47,--,298893870,173985160,-28916711亿,32.90%,2.10,7,4.27,--,--,--,20191022,
,SH603086,先达股份,--,+1.44%,5.64,+0.08,5.63,5.64,8307040,45866418,40800--,+0.00%,+0.71%,+2.13,1.91%,-75.22,2452346100,2452346100,100.00%,--,--,+0.00%,--,--,--,--,--,4330940,3976100,1.09,--,无,无,-0.01,1.18,17.90,21967546,1.16,0.050,农药,农化制品,5.56,5.60,+0.72%,--,5.67,5.38,-4.73%,-5.05%,-15.06%,-30.54%,5.22%,8700,21400,9844,+0.00,-2.12,--,434813140,434813140,25504921亿,1.27%,4.88,8,0.00,--,--,--,20170511,
4,SZ301083,百胜智能,--,+1.44%,14.11,+0.20,14.11,14.13,2508005,34365634,23500--,+0.14%,+1.44%,+2.93,2.93%,-51.79,2509698700,1207955930,48.13%,--,--,+0.14%,--,--,--,--,--,1378705,1129300,1.22,--,无,无,0.06,1.19,82.01,4481029,2.99,0.025,其他通用设备,通用设备,13.91,13.91,+0.00%,--,14.12,13.41,-0.56%,-5.43%,-16.36%,-25.38%,5.10%,4800,31100,7382,--,9.46,--,177866670,85609917,4844088亿,2.33%,4.71,5,-15.87,--,--,--,20211021,
4,SH601225,陕西煤业,--,+1.44%,23.30,+0.33,23.30,23.31,56567127,1309011420,278175--,+0.09%,+1.44%,+0.69,0.58%,+69.55,225893500000,225893500000,100.00%,--,--,+0.09%,--,--,--,--,--,26785167,29781960,0.899,--,无,无,0.02,0.99,13.97,4209991000,2.21,0.434,煤炭开采,煤炭开采加工,22.97,22.97,+0.00%,--,23.50,22.60,-13.70%,-14.15%,-0.09%,+9.29%,3.92%,74425,11800,110498,+0.16,9.21,--,9695000000,9695000000,8258398200亿,-12.38%,10.53,4,-1.00,--,--,--,20140128,
4,SZ002153,石基信息,--,+1.43%,7.79,+0.11,7.78,7.79,26099063,198482920,247900--,+0.00%,+2.77%,+2.41,1.63%,-45.90,21260420000,12462160000,58.62%,--,--,+0.00%,--,--,--,--,--,12750862,13348201,0.955,--,无,无,0.01,1.27,,23642711,3.18,0.009,垂直应用软件,软件开发,7.68,7.58,-1.30%,--,7.84,7.43,-0.89%,-3.35%,-11.68%,-28.00%,5.34%,38400,16600,33393,+0.09,1.69,--,2729193800,1599763800,28393294亿,11.99%,2.45,9,0.00,--,--,--,20070813,
4,SH600629,华建集团,--,+1.43%,16.31,+0.23,16.31,16.32,18391833,292840430,163400--,+0.06%,+2.58%,+2.41,1.92%,-22.79,15627765000,15627765000,100.00%,--,--,+0.06%,--,--,--,--,--,9192077,9199756,0.999,--,无,无,-0.07,0.64,1005,4105880,3.00,0.004,工程咨询服务,建筑装饰,16.08,15.90,-1.12%,--,16.32,15.53,+2.51%,+1.56%,-17.67%,-24.84%,4.91%,3400,38900,25934,+0.01,-8.92,--,958170730,958170730,6059454亿,-93.18%,5.43,1,13.32,--,--,--,19930209,
4,SZ301665,泰禾股份,--,+1.43%,22.00,+0.31,21.99,22.00,2404400,51667744,20000--,+0.00%,+2.18%,+2.36,2.31%,-56.32,9900000000,2291740000,23.15%,--,--,+0.00%,--,--,--,--,--,1121800,1282600,0.875,--,无,无,-0.05,1.30,18.99,134026258,2.65,0.300,农药,农化制品,21.69,21.53,-0.74%,--,22.06,20.95,-1.79%,-1.08%,-9.43%,-20.98%,5.12%,10800,12100,5893,--,-7.58,--,450000000,104170000,197444040亿,70.67%,8.30,0,15.67,--,--,--,20250411,
4,SZ000036,华联控股,--,+1.43%,4.97,+0.07,4.96,4.97,28279499,137164270,65200--,+0.00%,+1.64%,+2.44,2.02%,-23.17,6976979100,6972816700,99.94%,--,--,+0.00%,--,--,--,--,--,13711500,14567999,0.941,--,无,无,0.00,1.07,77.14,26038318,1.36,0.019,住宅开发,房地产,4.90,4.89,-0.20%,--,4.99,4.74,-3.31%,-2.74%,-8.64%,-24.70%,5.10%,27300,52300,27157,--,0.15,--,1403818700,1402981200,55636048亿,354.1%,3.66,3,15.59,--,--,--,19940617,
4,SZ300872,天阳科技,--,+1.43%,19.91,+0.28,19.90,19.91,30556951,596977000,100--,+0.05%,-1.09%,+1.90,7.24%,+15.69,9718490800,8402850100,86.46%,--,--,+0.05%,--,--,--,--,--,16638449,13918502,1.20,--,无,无,0.79,2.02,,7540715,2.62,0.020,IT服务,IT服务,19.63,20.13,+2.55%,--,20.36,18.82,+12.74%,+4.30%,-2.88%,-3.16%,7.85%,63300,8600,50697,--,16.08,--,488121080,422041690,3774874亿,-70.54%,7.61,2,-245.64,--,--,--,20200824,
,SZ002999,天禾股份,--,+1.42%,5.73,+0.08,5.71,5.73,6740140,37779774,39000--,-0.17%,+1.78%,+2.21,1.96%,-39.61,1991702200,1968506400,98.84%,--,--,-0.17%,--,--,--,--,--,3124903,3615237,0.864,--,无,无,-0.12,0.96,36.89,8432035,1.62,0.020,复合肥,农化制品,5.65,5.63,-0.35%,--,5.74,5.43,-4.98%,-6.22%,-14.35%,-15.24%,5.49%,9300,4128,8964,--,-34.31,--,347592000,343543880,17884448亿,-40.89%,3.54,7,10.94,--,--,--,20200903,
4,SZ300263,隆华科技,--,+1.41%,16.49,+0.23,16.49,16.50,135633290,2210459600,100--,+0.00%,-0.48%,+1.18,13.90%,+30.33,17067254000,16086476000,94.25%,--,--,+0.00%,--,--,--,--,--,72014200,63619090,1.13,--,无,无,-0.28,0.73,81.44,64496980,4.07,0.060,其他通用设备,通用设备,16.26,16.57,+1.91%,--,16.80,15.80,+6.80%,+39.27%,+28.13%,+87.81%,6.15%,323407,56200,128993,--,-2.54,--,1035006300,975529150,77109111亿,43.36%,4.05,0,154.13,--,--,--,20110916,
4,SZ002236,大华股份,--,+1.41%,16.50,+0.23,16.49,16.50,40689338,658554800,795200--,+0.12%,+1.73%,+1.94,1.70%,-7.86,53942824000,39453595000,73.14%,--,--,+0.12%,--,--,--,--,--,21108578,19580760,1.08,--,无,无,-0.08,1.14,13.82,697780080,1.41,0.213,安防设备,计算机设备,16.27,16.22,-0.31%,--,16.50,15.95,+3.45%,-2.48%,-5.66%,-11.15%,3.38%,37100,129045,59093,+0.23,-8.14,--,3269262100,2391127000,765686220亿,6.81%,11.69,1,6.91,--,--,--,20080520,
4,SH600798,宁波海运,--,+1.41%,3.59,+0.05,3.59,3.60,31022010,109903256,383200--,+0.00%,+1.70%,+1.33,2.57%,-52.31,4331457800,4331457800,100.00%,--,--,+0.00%,--,--,--,--,--,13123414,17898596,0.733,--,无,无,0.15,0.64,66.08,-8278427,1.10,-0.007,航运,港口航运,3.54,3.53,-0.28%,--,3.60,3.44,+7.16%,-2.97%,-2.71%,+1.99%,4.52%,35300,1549500,11770,+0.00,9.96,--,1206534200,1206534200,-13286742亿,82.18%,3.27,1,4.37,--,--,--,19970423,
4,SH600547,山东黄金,--,+1.41%,27.29,+0.38,27.29,27.30,74677530,1994680200,505600--,-0.04%,+1.45%,+2.15,2.07%,+40.31,125804977000,98638159000,78.41%,--,--,-0.04%,--,--,--,--,--,36271182,38406348,0.944,--,无,无,-0.11,1.17,24.39,1445657600,3.93,0.290,贵金属,贵金属,26.91,26.90,-0.04%,--,27.33,26.16,-1.80%,-2.71%,-9.18%,-29.50%,4.35%,380000,95800,141951,+0.09,-10.27,--,4609929500,3614443300,3621408000亿,40.87%,6.94,1,33.33,--,--,--,20030828,
,SZ000886,海南高速,--,+1.41%,4.31,+0.06,4.30,4.31,16729501,70696839,87900--,+0.00%,+0.94%,+1.98,1.71%,-38.10,4261850000,4214437200,98.89%,--,--,+0.00%,--,--,--,--,--,8704895,8024606,1.08,--,无,无,0.12,1.17,29.44,-23494028,1.34,-0.024,高速公路,公路铁路运输,4.25,4.27,+0.47%,--,4.32,4.15,-1.37%,-5.48%,-15.16%,-37.17%,4.00%,120900,4000,16303,--,21.39,--,988828300,977827650,-21096797亿,-72.53%,3.21,5,-9.44,--,--,--,19980123,
32,SH688455,科捷智能,--,+1.41%,20.12,+0.28,20.12,20.15,3221232,64067884,25558--,+0.00%,+0.15%,+1.16,1.92%,-65.46,3380777000,3380777000,100.00%,--,--,+0.00%,--,--,--,--,--,1676591,1544641,1.09,--,无,无,0.05,1.47,112.6,-43883787,3.67,-0.261,其他通用设备,通用设备,19.84,20.09,+1.26%,--,20.50,19.25,+8.06%,+0.70%,-4.91%,+0.15%,6.30%,7469,51523,6164,+0.00,11.52,--,168030670,168030670,-55614919亿,-0.983%,5.48,2,-24.88,--,--,--,20220915,
,SH600712,南宁百货,--,+1.40%,5.07,+0.07,5.06,5.07,13986366,70371657,90200--,+0.00%,+0.40%,+0.77,2.60%,-33.06,2761402700,2730947200,98.90%,--,--,+0.00%,--,--,--,--,--,8064751,5921615,1.36,--,无,无,-0.22,1.71,,2743172,3.64,0.005,百货零售,零售,5.00,5.05,+1.00%,--,5.15,4.93,-5.59%,-11.05%,-14.93%,-25.66%,4.40%,119939,39300,9457,+0.00,-22.38,--,544655360,538648370,2748379亿,141.4%,1.39,11,24.71,--,--,--,19960626,
4,SH600007,中国国贸,--,+1.39%,19.01,+0.26,19.01,19.03,3549696,66728228,59600--,-0.21%,+1.66%,+1.13,0.35%,+66.53,19148441000,19148441000,100.00%,--,--,-0.21%,--,--,--,--,--,1731146,1818550,0.952,--,无,无,-0.02,0.51,16.01,305514160,1.90,0.300,商业地产,房地产,18.75,18.70,-0.27%,--,19.08,18.50,-3.89%,-10.67%,-10.50%,-4.09%,3.09%,5088,1900,8118,+0.01,-38.39,--,1007282530,1007282530,407784920亿,-1.92%,9.98,5,3.47,--,--,--,19990312,
4,SZ300844,山水比德,--,+1.38%,24.16,+0.33,24.16,24.22,1736333,40807589,20600--,+0.00%,+1.26%,+2.76,1.93%,+9.12,2251974900,2170797300,96.40%,--,--,+0.00%,--,--,--,--,--,906743,829590,1.09,--,无,无,0.04,0.71,,-39150350,2.94,-0.420,工程咨询服务,建筑装饰,23.83,23.86,+0.13%,--,24.29,22.89,-3.32%,-6.86%,-22.37%,-31.92%,5.87%,900,1800,7454,--,36.22,--,93210880,89850880,-40875102亿,-629.6%,8.21,14,-7.78,--,--,--,20210813,
4,SZ301097,天益医疗,--,+1.38%,38.11,+0.52,38.10,38.11,1460183,54150262,4600--,-0.21%,+1.63%,+2.73,3.73%,+8.36,3110134000,1492662400,47.99%,--,--,-0.21%,--,--,--,--,--,911307,548876,1.66,--,无,无,0.54,1.24,,9294753,2.79,0.114,医疗耗材,医疗器械,37.59,37.50,-0.24%,--,38.21,36.12,+6.54%,+6.21%,-12.61%,+4.40%,5.56%,1000,700,5387,--,23.54,--,81609393,39167210,11184037亿,90.62%,13.66,4,20.76,--,--,--,20220407,
4,SZ000822,山东海化,--,+1.38%,4.41,+0.06,4.41,4.42,21614544,93332708,129300--,+0.00%,+1.61%,+2.11,2.41%,+10.70,3947355400,3947355400,100.00%,--,--,+0.00%,--,--,--,--,--,10032800,11581744,0.866,--,无,无,-0.19,1.58,,-80234215,1.05,-0.090,纯碱,化学原料,4.35,4.34,-0.23%,--,4.43,4.23,-4.34%,-8.51%,-14.70%,-16.00%,4.60%,71000,58700,14605,--,-23.60,--,895091930,895091930,-89371287亿,-20.61%,4.18,7,18.19,--,--,--,19980703,
4,SZ301239,普瑞眼科,--,+1.38%,33.10,+0.45,33.09,33.11,2780455,89713630,400--,+0.03%,+2.00%,+2.55,1.96%,-2.73,4952390500,4701658000,94.94%,--,--,+0.03%,--,--,--,--,--,1420608,1359847,1.04,--,无,无,-0.10,1.29,,70645328,2.34,0.470,医院,医疗服务,32.65,32.45,-0.61%,--,33.15,31.66,-0.39%,-1.02%,-22.34%,+0.64%,4.56%,5300,5700,11792,--,-15.54,--,149619050,142044050,92488069亿,159.0%,14.12,2,3.32,--,--,--,20220705,
,SH605001,威奥股份,--,+1.38%,5.89,+0.08,5.88,5.89,5492062,31566359,55000--,+0.00%,+1.03%,+2.45,1.40%,-55.38,2314098500,2314098500,100.00%,--,--,+0.00%,--,--,--,--,--,2396372,3095690,0.774,--,无,无,-0.00,1.03,28.35,12206572,0.846,0.030,轨交设备,轨交设备,5.81,5.83,+0.34%,--,5.89,5.60,-2.97%,-6.66%,-15.25%,-21.78%,4.99%,200,73700,7894,+0.00,-8.22,--,392886000,392886000,7603595亿,-26.07%,6.97,0,0.00,--,--,--,20200522,
,SZ002825,纳尔股份,--,+1.38%,8.84,+0.12,8.83,8.84,5059735,43847087,12600--,-0.23%,+1.61%,+2.00,1.97%,-28.18,3022755100,2268583700,75.05%,--,--,-0.23%,--,--,--,--,--,2802672,2257063,1.24,--,无,无,-0.18,1.20,33.78,17329968,1.82,0.051,其他塑料制品,塑料制品,8.72,8.70,-0.23%,--,8.87,8.51,-4.54%,-11.51%,-21.14%,-22.25%,4.13%,61600,4765,7384,--,-31.83,--,341940630,256627110,25404049亿,-74.80%,4.87,9,21.36,--,--,--,20161129,
4,SH601608,中信重工,--,+1.38%,5.16,+0.07,5.15,5.16,49520518,249804150,177300--,+0.19%,+1.78%,+2.27,1.08%,-16.50,23630496000,23630496000,100.00%,--,--,+0.19%,--,--,--,--,--,19426117,30094401,0.646,--,无,无,-0.04,1.25,62.25,95081882,2.51,0.021,能源及重型设备,专用设备,5.09,5.07,-0.39%,--,5.16,4.95,-1.34%,-4.09%,-8.99%,-21.70%,4.13%,116000,213000,42800,+0.02,-9.86,--,4579553400,4579553400,93910571亿,4.57%,2.06,7,2.53,--,--,--,20120706,
