,代码,名称,,涨幅,现价,涨跌,买价,卖价,总手,总金额,现手,1分钟涨速,实体涨幅,现均差%,换手,委比%,总市值,流通市值,流通比例,封单额_新,封单量_新,4分钟涨速,当日偏离值,异动偏离值,10日内偏离值,30日内偏离值,10日异动次数,内盘,外盘,内外比,备注,利空,利好,主力净量,量比,TTM市盈率,净利润,市净率,每股盈利,细分行业,所属行业,昨收,开盘,开盘涨幅,竞价换手,最高,最低,5日涨幅,10日涨幅,20日涨幅,年初至今,振幅,买量,卖量,笔数,贡献度,机构动向,异动类型,总股本,流通股本,利润总额,净利润增长率,每股净资产,金叉个数,散户数量,自选时间,自选价格,自选收益,上市日期,
4,SZ301031,中熔电气,--,+0.19%,108.15,+0.21,108.14,108.15,4379118,483660720,100--,+0.05%,-2.59%,-2.13,3.81%,-12.31,15806593000,12426299100,78.61%,--,--,+0.05%,--,--,--,--,--,2366967,2012151,1.18,--,无,无,0.01,1.03,34.50,113871412,9.66,0.779,其他电子,其他电子,107.94,111.03,+2.86%,--,114.07,107.70,-5.21%,-6.67%,-12.36%,+43.25%,5.90%,300,5372,20719,--,0.73,--,146154350,114898743,127650938亿,87.43%,11.19,3,-75.42,--,--,--,20210715,
4,SH600256,广汇能源,--,+0.19%,5.15,+0.01,5.15,5.16,89160426,460946920,1200--,+0.00%,-1.34%,-0.39,1.39%,+2.51,32918815000,32918815000,100.00%,--,--,+0.00%,--,--,--,--,--,45747756,43412670,1.05,--,无,无,-0.09,0.70,37.05,1245000000,1.35,0.037,煤炭开采,煤炭开采加工,5.14,5.22,+1.56%,--,5.26,5.12,+0.39%,+4.04%,-16.67%,+4.67%,2.72%,105930,173300,50990,+0.00,-15.43,--,6392003000,6392003000,339986010亿,-65.90%,3.82,1,10.40,--,--,--,20000526,
4,SH603231,索宝蛋白,--,+0.19%,15.46,+0.03,15.40,15.46,1135900,17515474,3900--,+0.45%,+0.26%,+0.26,1.07%,-47.70,2959957800,1642872100,55.50%,--,--,+0.46%,--,--,--,--,--,497150,638750,0.778,--,无,无,-0.01,0.46,16.72,31781030,1.46,0.170,粮油加工,农产品加工,15.43,15.42,-0.06%,--,15.56,15.21,+2.86%,+4.04%,+2.66%,-13.87%,2.27%,200,500,2753,+0.00,-6.21,--,191459110,106265982,37562503亿,-28.54%,10.58,0,0.00,--,--,--,20231215,
,SH600724,宁波富达,--,+0.19%,5.23,+0.01,5.22,5.23,9322200,48715780,31400--,+0.19%,+0.00%,+0.08,0.65%,-27.11,7558610800,7557050100,99.98%,--,--,+0.19%,--,--,--,--,--,4849150,4473050,1.08,--,无,无,0.01,0.63,40.76,60046863,2.67,0.042,商业地产,房地产,5.22,5.23,+0.19%,--,5.36,5.11,-6.27%,-8.25%,-19.04%,-7.27%,4.79%,19600,56498,12489,+0.00,4.90,--,1445241100,1444942700,76458878亿,3.61%,1.96,0,-0.52,--,--,--,19960716,
,SH600272,开开实业,--,+0.19%,10.68,+0.02,10.68,10.69,1865300,19893299,11000--,+0.00%,+0.09%,+0.14,1.17%,+11.62,2805122800,1708800000,60.92%,--,--,+0.00%,--,--,--,--,--,1046550,818750,1.28,--,无,无,0.02,0.53,121.9,18047875,3.53,0.069,医药流通,医药商业,10.66,10.67,+0.09%,--,10.81,10.51,+1.47%,+0.80%,-4.94%,-21.56%,2.81%,17800,2800,5246,+0.00,100.00,--,262651950,160000000,22109297亿,126.2%,3.03,1,-2.22,--,--,--,20010228,
4,SH601009,南京银行,--,+0.19%,10.69,+0.02,10.69,10.70,31850154,340024950,1300--,-0.09%,+0.85%,+0.13,0.26%,-41.24,132166534000,132166534000,100.00%,--,--,-0.09%,--,--,--,--,--,12677207,19172947,0.661,--,无,无,0.01,0.60,5.93,6600003000,0.702,0.530,城商行,银行,10.67,10.60,-0.66%,--,10.74,10.51,+5.84%,+1.42%,-4.87%,-4.61%,2.16%,29600,2500,44769,+0.01,10.64,--,12363567200,12363567200,8041759000亿,8.05%,15.22,1,-0.40,--,--,--,20070719,
,SZ002999,天禾股份,--,+0.18%,5.51,+0.01,5.51,5.52,4023023,22009540,73623--,-0.18%,+0.55%,+0.71,1.17%,-63.33,1915231900,1892926800,98.84%,--,--,-0.18%,--,--,--,--,--,2124361,1898662,1.12,--,无,无,-0.00,0.57,35.48,8432035,1.56,0.020,复合肥,农化制品,5.50,5.48,-0.36%,--,5.54,5.39,-0.36%,-1.96%,-8.01%,-18.49%,2.73%,6977,34000,6328,--,-10.38,--,347592000,343543880,17884448亿,-40.89%,3.54,0,0.00,--,--,--,20200903,
4,SH600559,老白干酒,--,+0.18%,11.13,+0.02,11.12,11.13,8273074,92003403,500--,-0.18%,+0.27%,+0.08,0.90%,-35.00,10181139100,10181139100,100.00%,--,--,-0.18%,--,--,--,--,--,3968090,4304984,0.922,--,无,无,0.02,0.71,22.99,165454110,1.86,0.181,白酒,白酒,11.11,11.10,-0.09%,--,11.26,11.01,-2.96%,-2.96%,-3.22%,-29.73%,2.25%,22200,3600,14743,+0.00,22.81,--,914747440,914747440,223359000亿,8.55%,5.99,2,-4.29,--,--,--,20021029,
4,SZ002376,新北洋,--,+0.17%,5.80,+0.01,5.80,5.81,6406400,37202126,51900--,+0.00%,+0.17%,-0.12,0.81%,-35.60,4701262700,4565373700,97.11%,--,--,+0.00%,--,--,--,--,--,3327650,3078750,1.08,--,无,无,-0.01,0.58,58.92,9391464,1.23,0.012,其他计算机设备,计算机设备,5.79,5.79,+0.00%,--,5.86,5.73,+0.69%,-1.86%,-7.94%,-22.87%,2.25%,11300,10100,9482,--,-8.26,--,810562540,787133410,23901075亿,90.73%,4.70,0,1.72,--,--,--,20100323,
,SZ000019,深粮控股,--,+0.17%,5.91,+0.01,5.90,5.91,4269430,25142633,72000--,+0.00%,+0.85%,+0.36,1.03%,-21.06,6811483400,2459779900,36.11%,--,--,+0.00%,--,--,--,--,--,2187640,2081790,1.05,--,无,无,-0.06,0.73,31.41,64945147,1.35,0.056,粮油加工,农产品加工,5.90,5.86,-0.68%,--,5.98,5.80,+1.90%,+0.34%,-3.90%,-13.47%,3.05%,68300,5400,6178,--,-68.16,--,1152535250,416206410,99871505亿,-28.88%,4.39,0,3.32,--,--,--,19921012,
4,SH600161,天坛生物,--,+0.17%,11.86,+0.02,11.86,11.87,9731448,115444768,103400--,-0.08%,-0.25%,-0.03,0.49%,-23.70,23451625000,23451625000,100.00%,--,--,-0.08%,--,--,--,--,--,4715746,5015702,0.940,--,无,无,-0.02,0.57,24.11,125866043,1.98,0.060,血液制品,生物制品,11.84,11.89,+0.42%,--,12.05,11.74,-0.75%,-0.92%,-7.20%,-27.42%,2.62%,1900,19300,16095,+0.00,-15.38,--,1977371400,1977371400,223217440亿,-48.45%,6.00,0,0.31,--,--,--,19980616,
4,SH600132,重庆啤酒,--,+0.17%,41.92,+0.07,41.92,41.99,2875445,120352963,25300--,-0.38%,+0.14%,+0.15,0.59%,-40.30,20288073000,20288073000,100.00%,--,--,-0.38%,--,--,--,--,--,1400657,1474788,0.950,--,无,无,0.02,0.85,16.96,437720870,11.10,0.900,啤酒,饮料制造,41.85,41.86,+0.02%,--,42.35,41.39,-0.07%,-1.46%,-11.75%,-17.87%,2.29%,300,200,11760,+0.00,25.65,--,483971200,483971200,1148918140亿,-7.40%,3.78,0,-5.05,--,--,--,19971030,
32,SH688468,科美诊断,--,+0.17%,5.99,+0.01,5.97,5.99,2126183,12664405,6000--,-0.17%,-0.50%,+0.56,0.53%,-49.58,2402636900,2402636900,100.00%,--,--,-0.17%,--,--,--,--,--,1252105,874078,1.43,--,无,无,0.03,0.54,62.68,8960893,1.69,0.020,体外诊断,医疗器械,5.98,6.02,+0.67%,--,6.02,5.90,+0.34%,+0.67%,-1.96%,-18.39%,2.01%,1000,21993,2802,+0.00,25.29,--,401108000,401108000,10567312亿,-38.38%,3.54,0,-3.78,--,--,--,20210409,
32,SH688695,中创股份,--,+0.17%,18.05,+0.03,18.00,18.05,877225,15798411,12374--,-0.22%,-0.44%,+0.22,1.64%,-21.47,1535177400,963788380,62.78%,--,--,-0.22%,--,--,--,--,--,420276,456949,0.920,--,无,无,-0.09,0.70,,-10335955,2.02,-0.120,横向通用软件,软件开发,18.02,18.13,+0.61%,--,18.40,17.70,-4.80%,-8.93%,-13.47%,-34.20%,3.88%,700,2368,2212,+0.00,-51.22,--,85051378,53395478,-12186416亿,-492.7%,8.95,2,14.85,--,--,--,20240313,
4,SH600292,电投水电,--,+0.17%,12.05,+0.02,12.05,12.07,9830408,118319953,93200--,+0.00%,+0.00%,+0.12,2.24%,+14.16,52781485000,5293367200,10.03%,--,--,+0.00%,--,--,--,--,--,5222650,4607758,1.13,--,无,无,0.33,0.61,67.79,393000720,3.02,0.090,水电,电力,12.03,12.05,+0.17%,--,12.21,11.90,-3.52%,-13.68%,-7.52%,-7.23%,2.58%,25000,20400,20791,+0.00,55.25,--,4380206200,439283580,524319050亿,168.0%,3.98,2,-23.68,--,--,--,20001101,
4,SH600318,新力金融,--,+0.17%,6.03,+0.01,6.02,6.03,9667718,58151306,94000--,-0.17%,+0.33%,+0.25,1.89%,+7.40,3091747600,3091747600,100.00%,--,--,-0.17%,--,--,--,--,--,5024050,4643668,1.08,--,无,无,0.16,0.63,80.24,20281733,2.79,0.040,多元金融,多元金融,6.02,6.01,-0.17%,--,6.09,5.92,-5.04%,-4.89%,-5.49%,-32.70%,2.82%,84000,8100,12694,+0.00,43.17,--,512727630,512727630,56253969亿,16.37%,2.17,0,-11.88,--,--,--,20001208,
4,SZ301507,民生健康,--,+0.17%,12.14,+0.02,12.14,12.15,3830039,46406881,24000--,+0.00%,+0.83%,+0.19,3.48%,-5.39,4328569600,1336272360,30.87%,--,--,+0.00%,--,--,--,--,--,2070554,1759485,1.18,--,无,无,0.08,0.86,36.42,62778344,2.63,0.176,化学制剂,化学制药,12.12,12.04,-0.66%,--,12.33,11.85,-1.86%,-2.80%,-1.06%,-20.18%,3.96%,3500,16200,8184,--,12.54,--,356554330,110071858,75799449亿,0.117%,4.61,0,-4.25,--,--,--,20230905,
,SH603116,红蜻蜓,--,+0.16%,6.08,+0.01,6.07,6.08,6140800,36684529,52100--,+0.16%,+0.16%,+1.75,1.07%,+68.96,3503300900,3503300900,100.00%,--,--,+0.17%,--,--,--,--,--,3072750,3068050,1.00,--,无,无,0.01,0.64,,9228587,1.39,0.020,鞋帽及其他,服装家纺,6.07,6.07,+0.00%,--,6.10,5.83,+4.83%,-5.00%,-9.66%,+2.88%,4.45%,96700,3500,10826,+0.00,24.59,--,576200800,576200800,14258913亿,127.1%,4.39,0,-0.98,--,--,--,20150629,
,SH601007,金陵饭店,--,+0.16%,6.19,+0.01,6.18,6.19,4603600,28492324,13800--,-0.16%,-0.16%,+0.01,1.18%,-53.99,2414100000,2414100000,100.00%,--,--,-0.16%,--,--,--,--,--,2376050,2227550,1.07,--,无,无,-0.04,1.02,36.96,8327947,1.49,0.021,酒店,旅游及酒店,6.18,6.20,+0.32%,--,6.25,6.13,+0.73%,+0.08%,-4.99%,-19.35%,1.94%,27100,20500,5692,+0.00,-14.49,--,390000000,390000000,16432136亿,29.20%,4.14,0,2.07,--,--,--,20070406,
4,SZ300244,迪安诊断,--,+0.16%,18.71,+0.03,18.71,18.72,29130103,539097400,1000--,+0.70%,+1.14%,+1.09,5.81%,-25.35,11693365200,9382299000,80.24%,--,--,+0.70%,--,--,--,--,--,15807616,13322487,1.19,--,无,无,0.25,0.71,90.34,64374318,1.79,0.105,其他医疗服务,医疗服务,18.68,18.50,-0.96%,--,19.09,18.00,-8.73%,-0.48%,+14.71%,+20.71%,5.84%,2020,15700,44703,--,9.31,--,624979440,501459060,154682120亿,406.5%,10.44,1,-87.07,--,--,--,20110719,
4,SZ000089,深圳机场,--,+0.16%,6.34,+0.01,6.34,6.35,8839267,56136430,56200--,-0.47%,+0.32%,-0.17,0.43%,+20.11,13001878700,13001878700,100.00%,--,--,-0.47%,--,--,--,--,--,3414900,5424367,0.630,--,无,无,-0.03,0.75,20.95,258150120,1.09,0.126,机场,机场航运,6.33,6.32,-0.16%,--,6.44,6.26,+1.93%,+4.97%,+1.60%,-7.17%,2.84%,41700,6800,12375,+0.01,-52.99,--,2050769500,2050769500,304637700亿,58.51%,5.80,0,2.44,--,--,--,19980420,
4,SH600007,中国国贸,--,+0.15%,19.44,+0.03,19.44,19.52,2132600,41288469,24500--,-0.41%,-0.05%,+0.41,0.21%,+51.98,19581572000,19581572000,100.00%,--,--,-0.41%,--,--,--,--,--,921750,1210850,0.761,--,无,无,0.00,0.90,16.37,305514160,1.95,0.300,商业地产,房地产,19.41,19.45,+0.21%,--,19.63,19.07,+0.93%,+7.88%,-8.78%,+3.68%,2.89%,26900,600,6081,+0.00,33.66,--,1007282530,1007282530,407784920亿,-1.92%,9.98,0,-0.35,--,--,--,19990312,
4,SZ301078,孩子王,--,+0.15%,6.49,+0.01,6.48,6.49,20151381,130628272,700--,-0.15%,+0.15%,+0.12,1.60%,-36.26,8207543300,8199028700,99.90%,--,--,-0.15%,--,--,--,--,--,10822137,9329244,1.16,--,无,无,0.05,1.04,26.03,48617881,1.90,0.038,专业连锁,零售,6.48,6.48,+0.00%,--,6.60,6.39,-5.81%,-8.07%,-17.85%,-37.08%,3.24%,109800,4200,35897,--,8.96,--,1264644580,1263332620,77544855亿,56.79%,3.41,2,-1.33,--,--,--,20211014,
4,SZ000423,东阿阿胶,--,+0.15%,46.99,+0.07,46.98,46.99,3508645,164276320,100--,+0.04%,+0.36%,+0.36,0.55%,-49.73,30065462000,30012527000,99.82%,--,--,+0.04%,--,--,--,--,--,1641100,1867545,0.879,--,无,无,-0.05,0.84,17.00,454808580,2.80,0.711,中药,中药,46.92,46.82,-0.21%,--,47.50,46.19,+2.06%,+6.00%,-4.26%,-1.37%,2.79%,100,3200,15301,+0.01,-43.64,--,639826820,638700290,536409680亿,7.14%,16.76,0,8.26,--,--,--,19960729,
,SH601086,国芳集团,--,+0.15%,6.72,+0.01,6.72,6.73,5106200,34256722,100--,-0.15%,+1.05%,+0.17,0.77%,-14.42,4475520000,4475520000,100.00%,--,--,-0.15%,--,--,--,--,--,2515150,2591050,0.971,--,无,无,0.02,0.83,46.29,41582697,2.75,0.060,百货零售,零售,6.71,6.65,-0.89%,--,6.78,6.62,-1.61%,-2.18%,-6.41%,-33.27%,2.38%,25300,45900,10263,+0.00,42.10,--,666000000,666000000,57924393亿,174.1%,2.45,0,-1.49,--,--,--,20170929,
,SH600834,XD申通地,--,+0.15%,6.72,+0.01,6.72,6.73,1415500,9490101,25100--,-0.15%,-0.15%,+0.23,0.30%,-16.75,3208006400,3208006400,100.00%,--,--,-0.15%,--,--,--,--,--,799150,616350,1.30,--,无,无,0.01,0.54,65.26,4082568,1.84,0.009,公交,公路铁路运输,6.71,6.73,+0.30%,--,6.77,6.63,+0.33%,-2.15%,-7.67%,-20.38%,2.09%,5300,10900,2593,+0.00,100.00,--,477381910,477381910,9347765亿,-55.37%,3.65,0,-1.14,--,--,--,19940224,
4,SH601727,上海电气,--,+0.15%,6.77,+0.01,6.77,6.78,62092205,418010470,700--,+0.00%,-0.73%,+0.56,0.49%,-15.21,105206623000,85407880000,81.18%,--,--,+0.00%,--,--,--,--,--,30771319,31320886,0.983,--,无,有,0.04,0.63,81.28,380437000,1.92,0.025,其他电源设备,其他电源设备,6.76,6.82,+0.89%,--,6.82,6.66,-3.42%,-4.92%,-9.13%,-21.37%,2.37%,1588084,1004200,36636,+0.01,12.31,--,15540122000,12615639600,950793000亿,30.15%,3.53,3,-0.54,--,--,--,20081205,
4,SZ300502,新易盛,--,+0.15%,510.84,+0.74,510.84,510.86,44527631,23032919000,500--,+0.00%,-0.81%,-1.26,3.55%,+97.58,712242080000,640717570000,89.96%,--,--,+0.00%,--,--,--,--,--,24182733,20344898,1.19,--,无,无,0.11,0.86,66.32,2780223000,34.95,1.99,通信网络设备及器件,通信设备,510.10,515.00,+0.96%,--,533.38,498.13,-11.24%,-8.01%,-8.86%,+66.37%,6.91%,107090,300,249980,+0.33,2.43,--,1394256700,1254243160,3246584400亿,76.80%,14.62,3,116.17,--,--,--,20160303,
4,SZ000596,古井贡酒,--,+0.14%,77.11,+0.11,77.11,77.13,2471400,190487080,100--,+0.03%,+0.14%,+0.04,0.60%,+29.90,40760346000,31507146000,77.30%,--,--,+0.03%,--,--,--,--,--,1423149,1048251,1.36,--,无,无,-0.01,0.78,14.42,1606873500,1.56,3.04,白酒,白酒,77.00,77.00,+0.00%,--,78.09,76.22,-3.89%,-1.39%,-10.35%,-41.41%,2.43%,600,1600,13815,+0.02,-8.74,--,528600000,408600000,2211774100亿,-31.03%,49.42,2,-0.88,--,--,--,19960927,
4,SH603227,雪峰科技,--,+0.14%,7.09,+0.01,7.09,7.10,5539600,39212827,1500--,+0.14%,+0.14%,+0.16,0.52%,-13.20,7598301200,7598301200,100.00%,--,--,+0.14%,--,--,--,--,--,2336950,3202650,0.730,--,无,无,-0.00,0.77,15.65,45681844,1.45,0.043,民爆用品,化学制品,7.08,7.08,+0.00%,--,7.21,7.00,-0.70%,-4.96%,-12.25%,-13.22%,2.97%,1200,3900,8806,+0.00,-12.59,--,1071692690,1071692690,69590749亿,-28.39%,4.88,2,0.59,--,--,--,20150515,
32,SH688175,高凌信息,--,+0.14%,28.43,+0.04,28.43,28.48,3754892,106655150,32356--,-0.32%,-0.66%,+0.09,2.23%,+44.29,4779427000,4779427000,100.00%,--,--,-0.32%,--,--,--,--,--,2220788,1534104,1.45,--,无,无,-0.11,0.95,,3948092,2.76,0.023,军工电子,军工电子,28.39,28.62,+0.81%,--,28.78,27.68,+15.38%,+12.50%,+8.07%,+15.10%,3.87%,599,345,8771,+0.00,-7.94,--,168112100,168112100,837529亿,131.2%,10.30,0,17.83,--,--,--,20220315,
,SH603987,康德莱,--,+0.14%,7.18,+0.01,7.17,7.18,2248200,16092131,4400--,-0.14%,+0.56%,+0.31,0.51%,-31.10,3136158500,3136158500,100.00%,--,--,-0.14%,--,--,--,--,--,1106700,1141500,0.970,--,无,无,0.00,0.54,13.42,54068509,1.10,0.120,医疗耗材,医疗器械,7.17,7.14,-0.42%,--,7.25,7.08,+0.70%,-0.14%,+1.56%,-14.83%,2.37%,9700,4900,4012,+0.00,-0.07,--,436790880,436790880,66023595亿,-10.93%,6.52,0,0.00,--,--,--,20161121,
,SZ300211,*ST亿通,--,+0.14%,7.24,+0.01,7.24,7.25,1752000,12702641,29700--,+0.14%,+0.56%,-0.14,0.59%,-38.11,2200451200,2161008400,98.21%,--,--,+0.14%,--,--,--,--,--,798100,953900,0.837,--,无,无,0.02,0.45,,-11854351,4.99,-0.039,仪器仪表,通用设备,7.23,7.20,-0.41%,--,7.34,7.17,-3.34%,-5.11%,-6.70%,-14.52%,2.35%,25400,40200,747,--,6.09,--,303929720,298481820,-6532846亿,11.13%,1.45,0,-39.29,--,--,--,20110505,
,SH605289,罗曼股份,--,+0.14%,123.42,+0.17,123.42,123.43,4245021,526113080,25100--,+0.01%,-0.06%,-0.42,2.79%,-6.06,18835188000,18809021000,99.86%,--,--,+0.01%,--,--,--,--,--,2318889,1926132,1.20,--,无,有,-0.07,0.77,217.8,46529340,13.83,0.305,装饰园林,建筑装饰,123.25,123.50,+0.20%,--,128.00,120.33,-22.62%,-8.62%,+16.70%,+163.76%,6.22%,2600,100,22470,+0.00,-5.31,--,152610500,152398480,64425252亿,222.8%,8.93,3,14.88,--,--,--,20210426,
4,SH600059,古越龙山,--,+0.13%,7.61,+0.01,7.61,7.62,5107300,38904784,44700--,-0.39%,+0.13%,-0.10,0.56%,-25.56,6936837800,6936837800,100.00%,--,--,-0.39%,--,--,--,--,--,2088550,3018750,0.692,--,无,无,-0.03,0.78,30.79,62029935,1.17,0.070,其他酒类,饮料制造,7.60,7.60,+0.00%,--,7.72,7.53,+1.33%,+0.79%,-1.68%,-17.01%,2.50%,19500,8300,8489,+0.00,-43.42,--,911542410,911542410,84904032亿,5.10%,6.48,0,3.30,--,--,--,19970516,
,SH605266,健之佳,--,+0.13%,15.63,+0.02,15.63,15.70,1008139,15713972,9300--,-0.45%,+0.84%,+0.27,0.65%,-16.67,2415506000,2415506000,100.00%,--,--,-0.45%,--,--,--,--,--,492739,515400,0.956,--,无,无,-0.01,0.54,16.04,35949728,0.892,0.240,药店,医药商业,15.61,15.50,-0.70%,--,15.77,15.23,+2.63%,+0.39%,-7.79%,-12.92%,3.46%,100,2200,2598,+0.00,-29.72,--,154542930,154542930,42726502亿,7.23%,17.53,2,2.51,--,--,--,20201201,
4,SH601666,平煤股份,--,+0.13%,7.82,+0.01,7.81,7.82,28795379,226232160,200--,+0.00%,+0.39%,-0.47,1.17%,-21.27,19310435000,19310435000,100.00%,--,--,+0.00%,--,--,--,--,--,13931280,14864099,0.937,--,无,无,0.00,0.75,96.71,120119542,0.884,0.049,煤炭开采,煤炭开采加工,7.81,7.79,-0.26%,--,8.00,7.73,+2.62%,-3.22%,-16.81%,+0.13%,3.46%,84000,184200,33841,+0.00,0.08,--,2469365100,2469365100,263663690亿,-20.85%,8.85,0,-3.79,--,--,--,20061123,
,SH603903,中持股份,--,+0.13%,15.84,+0.02,15.83,15.84,27664894,438476260,200--,-0.19%,-0.38%,-0.06,10.84%,-37.79,4044260600,4044260600,100.00%,--,--,-0.19%,--,--,--,--,--,14132608,13532286,1.04,--,无,无,0.19,1.06,,17246068,2.83,0.070,水务及水治理,环境治理,15.82,15.90,+0.51%,--,16.60,14.99,+17.07%,+31.89%,+32.55%,+8.87%,10.18%,800,18900,37352,+0.00,5.23,--,255319480,255319480,25607605亿,459.4%,5.60,0,-55.12,--,--,--,20170314,
4,SZ301258,富士莱,--,+0.13%,23.93,+0.03,23.93,24.01,918900,21955847,5900--,-0.50%,-0.13%,+0.15,1.03%,-62.50,2193663100,2131325500,97.16%,--,--,-0.50%,--,--,--,--,--,405250,513650,0.789,--,无,无,0.07,0.86,58.36,-2767750,1.18,-0.031,原料药,化学制药,23.90,23.96,+0.25%,--,24.25,23.50,+0.21%,-0.50%,-4.36%,-25.87%,3.14%,200,700,3233,--,41.77,--,91670000,89065000,-3347352亿,-111.6%,20.31,0,-9.57,--,--,--,20220329,
32,SH688687,凯因科技,--,+0.12%,16.43,+0.02,16.41,16.43,2374018,39108576,9740--,+0.12%,+0.31%,-0.27,1.39%,-83.71,2808616900,2808616900,100.00%,--,--,+0.12%,--,--,--,--,--,1383469,990549,1.40,--,无,无,0.18,0.54,253.8,6134210,1.63,0.040,化学制剂,化学制药,16.41,16.38,-0.18%,--,16.80,16.18,-4.37%,+2.62%,+0.18%,-33.40%,3.78%,500,1169,3782,+0.00,39.53,--,170944420,170944420,6352025亿,-76.10%,10.05,0,-33.05,--,--,--,20210208,
,SZ300210,森远股份,--,+0.12%,8.45,+0.01,8.45,8.46,10490942,88491109,54000--,-0.35%,-0.47%,+0.18,2.17%,-44.07,4091658600,4091658600,100.00%,--,--,-0.35%,--,--,--,--,--,5247708,5243234,1.00,--,无,无,-0.02,0.83,,-11713370,10.91,-0.020,其他专用设备,专用设备,8.44,8.49,+0.59%,--,8.64,8.18,-4.09%,-8.65%,-16.50%,-4.95%,5.45%,10000,4500,7566,--,-1.43,--,484219950,484219950,-12307513亿,-241.3%,0.77,8,-8.59,--,--,--,20110426,
4,SH600585,海螺水泥,--,+0.12%,17.02,+0.02,17.02,17.03,20000650,341155240,1100--,+0.06%,+0.24%,-0.22,0.50%,+56.16,90194130000,68074938000,75.48%,--,--,+0.06%,--,--,--,--,--,9366738,10633912,0.881,--,无,无,0.06,0.66,11.61,1467849100,0.465,0.280,水泥,建筑材料,17.00,16.98,-0.12%,--,17.27,16.87,+2.28%,+2.22%,-7.45%,-19.91%,2.35%,16700,30600,35277,+0.01,23.00,--,5299302600,3999702600,1879109400亿,-18.98%,36.58,0,-4.39,--,--,--,20020207,
4,SZ301073,君亭酒店,--,+0.12%,17.14,+0.02,17.14,17.15,5379463,92798969,300--,+0.00%,-3.49%,-0.65,3.03%,+30.87,3332890900,3047333600,91.43%,--,--,+0.00%,--,--,--,--,--,2985950,2393513,1.25,--,无,无,-0.02,0.91,123.7,6719601,3.76,0.030,酒店,旅游及酒店,17.12,17.76,+3.74%,--,17.80,16.98,-10.45%,-10.40%,-16.72%,-34.23%,4.79%,29700,8000,15779,--,-2.49,--,194451050,177790760,9121103亿,135.2%,4.56,4,1.92,--,--,--,20210930,
32,SH688041,海光信息,--,+0.12%,343.00,+0.40,342.99,343.00,30295791,10588825900,324--,+0.03%,-1.72%,-1.90,1.30%,-50.67,797247970000,797247970000,100.00%,--,--,+0.03%,--,--,--,--,--,17072810,13222981,1.29,--,无,无,0.02,0.86,292.5,687094340,33.93,0.300,数字芯片设计,半导体,342.60,349.00,+1.87%,--,359.04,342.01,-1.97%,+1.75%,+27.97%,+53.01%,4.97%,800,30811,109655,+0.05,1.48,--,2324338100,2324338100,970058650亿,35.82%,10.11,0,-69.54,--,--,--,20220812,
,SH603136,天目湖,--,+0.12%,8.66,+0.01,8.65,8.66,3170650,27540952,23000--,+0.00%,-1.03%,-0.30,1.17%,+6.44,2339297300,2339297300,100.00%,--,--,+0.00%,--,--,--,--,--,1715452,1455198,1.18,--,无,无,-0.00,1.09,25.44,10457058,1.69,0.040,自然景点,旅游及酒店,8.65,8.75,+1.16%,--,8.86,8.56,+0.23%,+2.00%,-3.88%,-25.22%,3.47%,5500,5000,4984,+0.00,-1.57,--,270126710,270126710,15055948亿,-24.46%,5.12,0,0.00,--,--,--,20170927,
4,SZ002194,武汉凡谷,--,+0.12%,8.69,+0.01,8.68,8.69,13919944,120796574,500--,+0.00%,+0.12%,+0.14,2.72%,-31.81,5937753700,4439537200,74.77%,--,--,+0.00%,--,--,--,--,--,6422398,7497546,0.857,--,无,无,-0.15,0.64,,-1467792,2.40,-0.002,通信网络设备及器件,通信设备,8.68,8.68,+0.00%,--,8.78,8.55,-11.24%,-27.28%,-27.76%,-33.41%,2.65%,61300,57200,18814,--,-16.68,--,683285810,510878850,-1860026亿,-119.2%,3.63,6,18.83,--,--,--,20071207,
,SH603192,汇得科技,--,+0.11%,17.56,+0.02,17.54,17.57,1956000,34722207,21200--,-0.06%,+0.06%,-1.09,1.40%,+35.80,2935915800,2447977600,83.38%,--,--,-0.06%,--,--,--,--,--,1136200,819800,1.39,--,无,无,0.15,1.31,38.08,15150505,1.34,0.091,聚氨酯,化学制品,17.54,17.55,+0.06%,--,18.25,17.11,+2.03%,-1.18%,-8.54%,-32.44%,6.50%,3600,900,4515,+0.00,74.07,--,167193380,139406470,17409972亿,-21.65%,13.12,0,-15.54,--,--,--,20180828,
,SZ002950,奥美医疗,--,+0.11%,8.94,+0.01,8.93,8.94,6995823,62518791,500--,+0.00%,-0.45%,+0.04,1.63%,+15.11,5661392700,3840849800,67.84%,--,--,+0.00%,--,--,--,--,--,3507400,3488423,1.01,--,无,无,-0.05,0.61,20.87,108951039,1.53,0.172,医疗耗材,医疗器械,8.93,8.98,+0.56%,--,9.05,8.84,-2.72%,-13.20%,+0.29%,-17.02%,2.35%,7000,38500,10640,--,-16.73,--,633265410,429625260,131645701亿,25.95%,5.84,0,6.12,--,--,--,20190311,
