,代码,名称,,涨幅,现价,涨跌,买价,卖价,总手,总金额,现手,1分钟涨速,实体涨幅,现均差%,换手,委比%,总市值,流通市值,流通比例,封单额_新,封单量_新,4分钟涨速,当日偏离值,异动偏离值,10日内偏离值,30日内偏离值,10日异动次数,内盘,外盘,内外比,备注,利空,利好,主力净量,量比,TTM市盈率,净利润,市净率,每股盈利,细分行业,所属行业,昨收,开盘,开盘涨幅,竞价换手,最高,最低,5日涨幅,10日涨幅,20日涨幅,年初至今,振幅,买量,卖量,笔数,贡献度,机构动向,异动类型,总股本,流通股本,利润总额,净利润增长率,每股净资产,金叉个数,散户数量,自选时间,自选价格,自选收益,上市日期,
4,SH600783,鲁信创投,--,+6.02%,21.13,+1.20,21.13,21.14,56832723,1200983810,398300--,+0.09%,+6.39%,-0.01,7.64%,+34.27,15728312000,15728312000,100.00%,--,--,+0.10%,--,--,--,--,--,26468665,30364058,0.872,--,无,无,0.84,1.95,94.20,-15546373,3.57,-0.020,多元金融,多元金融,19.93,19.86,-0.35%,--,21.92,19.45,-3.74%,-12.47%,-11.18%,-14.56%,12.39%,900,33400,70913,+0.05,16.63,--,744359290,744359290,-20336584亿,59.36%,5.91,4,-63.52,--,--,--,19961225,
4,SH603868,飞科电器,--,+5.97%,34.44,+1.94,34.40,34.44,3853669,130405504,50800--,-0.43%,+5.97%,+1.85,0.88%,-61.78,15002064000,15002064000,100.00%,--,--,-0.43%,--,--,--,--,--,1641750,2211919,0.742,--,无,无,-0.02,1.64,28.87,188579090,4.27,0.430,小家电,小家电,32.50,32.50,+0.00%,--,34.72,32.22,+1.03%,+1.20%,-5.54%,-19.50%,7.69%,500,600,10439,+0.04,-5.71,--,435600000,435600000,224519930亿,4.22%,8.07,8,5.93,--,--,--,20160418,
96,SH688785,XD恒运昌,--,+5.97%,405.00,+22.80,405.00,405.09,1277313,515040170,6590--,+0.00%,+6.58%,+0.47,10.04%,+19.60,27419184000,5154704300,18.80%,--,--,+0.00%,--,--,--,--,--,669442,607871,1.10,--,无,无,0.82,1.00,284.4,17582772,12.28,0.280,半导体设备,半导体,382.20,380.00,-0.58%,--,416.88,375.90,+8.94%,+20.42%,-6.29%,+343.20%,10.72%,1977,200,5477,--,8.13,--,67701688,12727665,21371746亿,-49.81%,32.97,1,54.97,--,--,--,20260128,
4,SZ300260,新莱应材,--,+5.96%,82.97,+4.67,82.93,82.97,32598742,2619730200,100--,-0.02%,+8.44%,+3.33,11.33%,-96.11,33835726000,23865237000,70.53%,--,--,-0.02%,--,--,--,--,--,17459610,15139132,1.15,--,无,无,1.89,1.09,191.2,52847562,15.75,0.130,包装,包装印刷,78.30,76.51,-2.29%,--,83.33,75.75,+14.00%,+36.69%,+30.87%,+45.84%,9.68%,100,3172,111541,--,22.23,--,407806750,287636950,56139982亿,3.65%,5.27,1,-845.37,--,--,--,20110906,
4,SZ301596,瑞迪智驱,--,+5.96%,59.74,+3.36,59.73,59.74,4109408,239689500,63400--,+0.00%,+6.22%,+2.51,9.37%,-44.92,6453797000,2619196200,40.58%,--,--,+0.00%,--,--,--,--,--,1751302,2358106,0.743,--,无,无,-0.09,1.55,63.48,20274115,7.21,0.188,其他通用设备,通用设备,56.38,56.24,-0.25%,--,59.99,55.83,+3.61%,+11.07%,-3.87%,+6.65%,7.38%,960,8440,13976,--,-1.87,--,108031420,43843258,23641446亿,-13.86%,8.28,0,-6.71,--,--,--,20240513,
4,SZ301369,联动科技,--,+5.95%,221.20,+12.42,221.18,221.20,3715256,796711460,25000--,+0.00%,+5.33%,+3.24,6.77%,-28.66,22630481000,12132652100,53.61%,--,--,+0.00%,--,--,--,--,--,1878028,1837228,1.02,--,无,无,0.64,1.73,571.4,3414378,14.91,0.033,半导体设备,半导体,208.78,210.00,+0.58%,--,224.44,206.29,+20.55%,+16.32%,+17.43%,+140.04%,8.69%,100,9300,22118,--,13.49,--,102307779,54849241,3804798亿,229.5%,14.83,0,-434.87,--,--,--,20220922,
4,SZ000032,深桑达Ａ,--,+5.94%,24.60,+1.38,24.60,24.61,147395480,3666822500,1731400--,+0.00%,+5.35%,-1.19,12.95%,+19.97,29893411000,27993797000,93.65%,--,--,+0.00%,--,--,--,--,--,68353238,79042242,0.865,--,无,无,-0.02,1.46,,-82405834,4.05,-0.068,专业工程,建筑装饰,23.22,23.35,+0.56%,--,25.54,23.23,+43.02%,+50.37%,+28.76%,+27.30%,9.95%,161200,16100,191932,+0.52,-0.23,--,1215179310,1137959230,36950098亿,-142.0%,6.08,0,48.59,--,--,--,19931028,
4,SZ002527,新时达,--,+5.93%,14.65,+0.82,14.64,14.65,33514715,485569120,260500--,+0.00%,+6.24%,+1.17,6.34%,-11.93,9713847900,7748218500,79.76%,--,--,+0.00%,--,--,--,--,--,13489651,20025064,0.674,--,无,无,0.31,1.27,1585,-7512635,7.81,-0.011,工控设备,自动化设备,13.83,13.79,-0.29%,--,15.20,13.71,+5.17%,-1.61%,+4.34%,-17.42%,10.77%,36000,16700,36406,--,10.35,--,663061290,528888630,-4369115亿,7.61%,1.88,6,15.67,--,--,--,20101224,
,SZ300467,迅游科技,--,+5.93%,35.75,+2.00,35.73,35.75,8501600,300321340,100--,+0.06%,+6.59%,+1.26,4.99%,+10.27,7264575100,6085430400,83.77%,--,--,+0.06%,--,--,--,--,--,3737600,4764000,0.785,--,无,无,0.01,1.71,288.7,6075797,11.18,0.030,游戏,游戏,33.75,33.54,-0.62%,--,36.54,32.92,+10.14%,+8.43%,-5.80%,+24.56%,10.73%,2800,14400,18192,--,0.35,--,203204900,170221830,8574394亿,-6.50%,3.20,6,-87.85,--,--,--,20150527,
4,SH600246,万通发展,--,+5.91%,18.65,+1.04,18.65,18.66,192382440,3537897300,1487300--,-0.05%,+5.91%,+1.48,10.18%,-71.02,36236716000,35256193000,97.29%,--,--,-0.05%,--,--,--,--,--,94854388,97528052,0.973,--,无,无,0.29,1.27,,-112281231,7.93,-0.058,住宅开发,房地产,17.61,17.61,+0.00%,--,19.36,17.45,+8.81%,-1.17%,+21.03%,+51.63%,10.85%,83000,171720,184046,+0.11,3.33,--,1942987500,1890412500,-144680860亿,-218.4%,2.35,2,18.80,--,--,--,20000922,
,SH600520,三佳科技,--,+5.90%,32.66,+1.82,32.65,32.66,21387515,686752280,213400--,-0.09%,+4.88%,+1.78,13.50%,-63.84,5174323800,5174323800,100.00%,--,--,-0.09%,--,--,--,--,--,10396950,10990565,0.946,--,无,无,0.80,1.56,386.2,1492157,13.14,0.010,其他专用设备,专用设备,30.84,31.14,+0.97%,--,33.60,30.85,+13.52%,+12.93%,+8.51%,+32.76%,8.92%,15000,2300,57902,+0.02,15.01,--,158430000,158430000,4895149亿,135.0%,2.49,2,-123.57,--,--,--,20020108,
,SZ300161,华中数控,--,+5.90%,32.68,+1.82,32.68,32.69,7441127,237381540,73300--,+0.00%,+5.18%,+2.52,3.82%,+79.69,6493414900,6372413800,98.14%,--,--,+0.00%,--,--,--,--,--,3689750,3751377,0.984,--,无,无,0.27,1.65,,-79072610,4.21,-0.398,机床工具,通用设备,30.86,31.07,+0.68%,--,33.48,30.91,+7.82%,+5.11%,-11.72%,+12.53%,8.33%,41900,4100,26451,--,19.96,--,198696910,194994300,-84957116亿,-35.86%,7.77,4,-93.78,--,--,--,20110113,
4,SH600366,宁波韵升,--,+5.89%,14.91,+0.83,14.90,14.91,114590651,1688544800,1244000--,+0.00%,+6.05%,+1.24,10.43%,-80.12,16386702000,16386702000,100.00%,--,--,+0.00%,--,--,--,--,--,48759409,65831242,0.741,--,无,无,0.59,1.35,39.95,116532816,2.58,0.106,磁性材料,金属新材料,14.08,14.06,-0.14%,--,15.06,14.04,+14.69%,+19.47%,+17.03%,+8.12%,7.24%,31400,207700,140986,+0.05,11.19,--,1099041050,1099041050,133507230亿,213.1%,5.78,1,-65.08,--,--,--,20001030,
4,SZ300909,汇创达,--,+5.87%,54.14,+3.00,54.13,54.14,6682563,358809390,52700--,+0.00%,+5.87%,+0.87,5.17%,-49.12,9364757100,6991600200,74.66%,--,--,+0.00%,--,--,--,--,--,2932300,3750263,0.782,--,无,无,-0.39,1.16,469.0,10516565,4.70,0.060,面板,光学光电子,51.14,51.14,+0.00%,--,55.48,50.50,+20.31%,+18.94%,+17.24%,+12.56%,9.74%,100,1500,19927,--,-9.94,--,172972980,129139272,11453144亿,100.3%,11.52,1,161.00,--,--,--,20201118,
,SZ300557,理工光科,--,+5.86%,32.87,+1.82,32.86,32.87,14112763,449995110,159420--,-0.03%,+6.44%,+3.17,9.09%,-43.19,5164805300,5101552200,98.78%,--,--,-0.03%,--,--,--,--,--,6334623,7778140,0.814,--,无,无,0.47,1.19,109.5,8734084,5.10,0.056,仪器仪表,通用设备,31.05,30.88,-0.55%,--,33.35,29.91,+1.61%,+13.80%,+13.68%,+21.78%,11.08%,6400,19040,27512,--,9.16,--,157128240,155203900,10517093亿,8.27%,6.45,3,-39.66,--,--,--,20161101,
32,SH688486,龙迅股份,--,+5.85%,56.79,+3.14,56.78,56.79,8120673,456669290,1000--,-0.19%,+3.48%,+1.03,4.35%,-86.22,10612416000,10611773500,99.99%,--,--,-0.19%,--,--,--,--,--,4135942,3984731,1.04,--,无,无,0.29,1.59,58.48,38079561,6.64,0.204,数字芯片设计,半导体,53.65,54.88,+2.29%,--,57.78,54.11,+12.04%,+9.18%,-4.71%,+8.51%,6.84%,200,253,23379,+0.03,11.87,--,186871210,186859900,38872121亿,33.57%,8.55,2,-92.94,--,--,--,20230221,
,SZ002967,广电计量,--,+5.84%,19.56,+1.08,19.56,19.57,17367023,338249820,124600--,-0.10%,+6.02%,+0.45,3.17%,-21.72,12465195900,10703754100,85.87%,--,--,-0.10%,--,--,--,--,--,7643600,9723423,0.786,--,无,无,0.05,2.16,28.55,16930969,2.53,0.029,专业服务,其他社会服务,18.48,18.45,-0.16%,--,20.00,18.36,+13.59%,-1.01%,-8.04%,-10.32%,8.87%,46700,11300,37193,--,4.75,--,637279950,547226690,709557亿,251.0%,7.72,1,-12.80,--,--,--,20191108,
4,SH600184,光电股份,--,+5.81%,28.22,+1.55,28.21,28.22,52920571,1461200000,900400--,+0.00%,+5.97%,+2.28,9.08%,-32.49,16444569000,16444569000,100.00%,--,--,+0.00%,--,--,--,--,--,24391853,28528718,0.855,--,无,无,0.58,1.42,320.9,1121632,4.81,0.002,地面兵装,军工装备,26.67,26.63,-0.15%,--,28.49,26.59,+9.86%,+4.07%,+7.76%,+48.32%,7.12%,41800,158601,93395,+0.05,11.85,--,582727470,582727470,1469436亿,17.03%,5.87,3,-118.63,--,--,--,20031106,
32,SH688556,高测股份,--,+5.81%,12.20,+0.67,12.20,12.21,59672328,725956100,796--,+0.00%,+3.39%,+0.30,7.18%,+26.00,10135442000,10135442000,100.00%,--,--,+0.00%,--,--,--,--,--,25287457,34384871,0.735,--,无,无,0.81,1.35,,-50227922,2.60,-0.060,光伏加工设备,光伏设备,11.53,11.80,+2.34%,--,12.59,11.62,+14.02%,+11.93%,-9.76%,+6.83%,8.41%,114525,39203,53765,+0.03,15.63,--,830773930,830773930,-61749279亿,32.25%,4.69,4,-169.67,--,--,--,20200807,
4,SZ301252,同星科技,--,+5.78%,44.08,+2.41,44.08,44.10,5984811,259558510,55700--,-0.20%,+7.07%,+1.70,4.41%,-49.54,7459457400,5982039100,80.19%,--,--,-0.20%,--,--,--,--,--,2762546,3222265,0.857,--,无,无,0.04,0.96,78.73,22059075,5.51,0.130,制冷空调设备,通用设备,41.67,41.17,-1.20%,--,44.70,41.00,+17.55%,+27.92%,+10.17%,+36.09%,8.88%,34000,2000,18978,--,1.31,--,169225440,135708690,24479012亿,-38.55%,8.00,2,20.91,--,--,--,20230525,
4,SZ300976,达瑞电子,--,+5.77%,94.20,+5.14,94.20,94.22,7906138,742866520,100--,+0.02%,+7.17%,+0.27,6.57%,+59.95,17627829000,11338466200,64.32%,--,--,+0.02%,--,--,--,--,--,3733440,4172698,0.895,--,无,无,0.04,0.77,59.37,71977674,4.81,0.385,消费电子零部件及组装,消费电子,89.06,87.90,-1.30%,--,97.00,87.90,+40.39%,+53.67%,+68.88%,+122.13%,10.22%,10362,200,32429,--,0.92,--,187131950,120365883,86048633亿,25.80%,19.59,0,-36.46,--,--,--,20210419,
4,SZ301280,珠城科技,--,+5.76%,50.82,+2.77,50.80,50.82,7346796,366672140,72100--,+0.04%,+5.88%,+1.90,12.83%,-79.59,9731633400,2911030400,29.91%,--,--,+0.04%,--,--,--,--,--,3112535,4234261,0.735,--,无,无,-1.50,2.01,46.02,56393095,4.92,0.294,家电零部件,白色家电,48.05,48.00,-0.10%,--,51.59,47.10,+27.72%,+19.04%,+5.20%,+34.09%,9.34%,200,13680,22893,--,-13.88,--,191492200,57281196,71920961亿,4.58%,10.32,2,498.62,--,--,--,20221226,
96,SH688809,强一股份,--,+5.75%,626.00,+34.03,626.00,626.08,3434742,2057723200,10--,+0.00%,+6.27%,+4.55,14.10%,+84.87,81104122000,15244984000,18.80%,--,--,+0.00%,--,--,--,--,--,1834018,1600724,1.15,--,无,无,0.27,1.01,164.5,112012162,19.40,0.860,半导体设备,半导体,591.97,589.07,-0.49%,--,628.00,576.00,+6.80%,+22.27%,+29.10%,+143.77%,8.78%,10447,200,13810,--,1.50,--,129559300,24353009,124996700亿,697.6%,32.26,1,-367.66,--,--,--,20251230,
4,SZ000931,中 关 村,--,+5.74%,4.24,+0.23,4.24,4.25,18010627,75275172,307100--,-0.24%,+6.00%,+1.51,2.40%,-22.76,3193258400,3184365200,99.72%,--,--,-0.24%,--,--,--,--,--,7203834,10806793,0.667,--,无,无,0.07,3.37,201.2,-16254518,1.97,-0.022,化学制剂,化学制药,4.01,4.00,-0.25%,--,4.33,3.91,+6.27%,+3.16%,-2.30%,-12.58%,10.47%,53800,185200,12720,--,10.86,--,753126980,751029530,-4123313亿,-203.2%,2.15,6,-11.31,--,--,--,19990712,
,SH603818,曲美家居,--,+5.73%,2.95,+0.16,2.95,2.96,38396292,113081895,233200--,-0.67%,+5.73%,+0.17,5.59%,-27.83,2025304400,2025304400,100.00%,--,--,-0.67%,--,--,--,--,--,18346250,20050042,0.915,--,无,无,0.87,2.91,,1240071,0.981,0.002,成品家居,家居用品,2.79,2.79,+0.00%,--,3.07,2.72,+1.37%,-5.45%,-15.71%,-18.28%,12.54%,74200,61000,20650,+0.01,26.94,--,686543860,686543860,8390464亿,129.2%,3.01,9,-121.87,--,--,--,20150422,
,SZ001267,汇绿生态,--,+5.71%,58.10,+3.14,58.10,58.11,54305994,3082682600,712956--,+0.16%,+6.35%,+2.43,8.92%,+38.76,45618068000,35357136000,77.51%,--,--,+0.16%,--,--,--,--,--,29808791,24497203,1.22,--,无,无,0.80,1.33,548.8,14867596,27.79,0.019,通信网络设备及器件,通信设备,54.96,54.63,-0.60%,--,59.14,54.60,+18.45%,+1.70%,+1.22%,+166.06%,8.26%,59544,12700,139120,+0.77,13.36,--,785164680,608556560,36620471亿,-25.03%,2.09,1,-115.46,--,--,--,20211117,
4,SZ301070,开勒股份,--,+5.71%,87.16,+4.71,87.15,87.16,5721012,493156100,200--,+0.10%,+6.36%,+1.16,6.75%,-10.20,10997355100,7392376900,67.22%,--,--,+0.10%,--,--,--,--,--,2976465,2744547,1.08,--,无,有,0.62,1.13,,-7078156,15.16,-0.056,制冷空调设备,通用设备,82.45,81.95,-0.61%,--,89.30,81.22,+22.87%,+18.56%,+33.68%,+98.25%,9.80%,2800,10020,19815,--,12.09,--,126174336,84813870,-8875889亿,-36.95%,5.75,0,-197.44,--,--,--,20210923,
,SH600847,万里股份,--,+5.70%,14.47,+0.78,14.46,14.47,6242400,88887430,41300--,-0.48%,+8.39%,+1.69,4.07%,-55.39,2218068700,2218068700,100.00%,--,--,-0.48%,--,--,--,--,--,2908700,3333700,0.873,--,无,无,0.12,1.19,,-14404805,4.63,-0.090,其他电池,电池,13.69,13.35,-2.48%,--,14.88,13.35,+0.14%,-3.08%,-14.02%,+24.53%,11.18%,500,200,10234,+0.01,10.90,--,153287400,153287400,-14404805亿,-60.50%,3.13,0,-27.85,--,--,--,19940324,
32,SH688090,瑞松科技,--,+5.70%,129.35,+6.97,129.30,129.35,7383143,943940000,200--,-0.50%,+5.27%,+1.23,6.05%,-76.71,15828568000,15792885000,99.77%,--,--,-0.50%,--,--,--,--,--,3826400,3556743,1.08,--,无,无,0.35,0.81,527.1,20582670,17.11,0.170,机器人,自动化设备,122.38,122.88,+0.41%,--,131.50,120.00,+24.98%,+19.06%,+47.68%,+190.80%,9.40%,200,6777,24693,+0.04,7.07,--,122370064,122094204,22710640亿,878.6%,7.56,3,-183.67,--,--,--,20200217,
32,SH688056,莱伯泰科,--,+5.69%,70.36,+3.79,70.33,70.36,3970540,273140870,200--,+0.66%,+5.69%,+2.36,5.89%,-43.11,4745955100,4745955100,100.00%,--,--,+0.66%,--,--,--,--,--,2007591,1962949,1.02,--,无,无,0.30,0.71,138.6,6612373,5.83,0.100,仪器仪表,通用设备,66.57,66.57,+0.00%,--,72.69,65.06,+20.71%,+75.99%,+106.52%,+110.28%,11.46%,5931,13273,7977,+0.01,6.32,--,67452460,67452460,7123101亿,-48.21%,12.06,1,-250.89,--,--,--,20200902,
32,SH688191,智洋创新,--,+5.67%,39.13,+2.10,39.13,39.14,10183366,389447870,71304--,-0.15%,+4.74%,+2.39,3.10%,-86.45,12834747100,12834747100,100.00%,--,--,-0.15%,--,--,--,--,--,4401618,5781748,0.761,--,无,无,0.12,1.09,206.3,-11178391,14.95,-0.034,IT服务,IT服务,37.03,37.36,+0.89%,--,39.40,36.14,+16.60%,+6.85%,+5.37%,+70.23%,8.80%,1119,2031,17769,+0.04,4.56,--,328002740,328002740,-13364372亿,-0.532%,2.62,3,-47.18,--,--,--,20210408,
32,SH688505,复旦张江,--,+5.62%,7.14,+0.38,7.14,7.15,14784453,106324997,61256--,-0.14%,+5.31%,-0.76,2.08%,+48.69,7401124800,5073484800,68.55%,--,--,-0.14%,--,--,--,--,--,6753556,8030897,0.841,--,无,无,0.21,3.97,,7711649,3.49,0.010,化学制剂,化学制药,6.76,6.78,+0.30%,--,7.53,6.68,+6.89%,+4.39%,-6.79%,-13.98%,12.57%,152106,20010,12027,+0.02,31.74,--,1036572100,710572100,7635510亿,189.4%,2.05,7,-48.44,--,--,--,20200619,
,SZ000691,亚太实业,--,+5.61%,12.23,+0.65,12.23,12.24,34233181,404620160,254500--,-0.08%,+5.70%,+3.54,10.59%,-21.58,5930388200,3953592100,66.67%,--,--,-0.08%,--,--,--,--,--,16410768,17822413,0.921,--,无,无,-0.36,1.46,,3596934,13.04,0.007,其他化学原料,化学原料,11.58,11.57,-0.09%,--,12.48,10.84,+23.16%,+40.25%,+47.00%,+73.48%,14.16%,8900,72000,27661,--,-7.53,--,484905000,323270000,9332483亿,139.7%,0.94,0,22.97,--,--,--,19970228,
32,SH688071,华依科技,--,+5.61%,33.90,+1.80,33.89,33.90,4317771,147284300,26290--,-0.26%,+6.87%,-0.66,5.09%,-67.30,2874371600,2874371600,100.00%,--,--,-0.27%,--,--,--,--,--,2025208,2292563,0.883,--,无,无,-0.20,1.99,,1350867,2.84,0.020,其他专用设备,专用设备,32.10,31.72,-1.18%,--,35.61,31.72,+9.39%,-0.73%,-12.52%,+2.20%,12.12%,130,12263,9632,+0.01,-6.96,--,84789724,84789724,1151413亿,-54.32%,11.93,2,-26.43,--,--,--,20210729,
4,SH603119,浙江荣泰,--,+5.60%,75.40,+4.00,75.40,75.41,26468674,1948195900,205660--,+0.00%,+4.90%,+2.52,9.99%,+41.58,35653642000,19983903000,56.05%,--,--,+0.00%,--,--,--,--,--,11334009,15134665,0.749,--,无,无,1.00,1.25,122.7,71792393,16.91,0.152,其他汽车零部件,汽车零部件,71.40,71.88,+0.67%,--,76.50,70.50,+6.20%,+2.86%,-5.96%,-15.09%,8.40%,44740,10590,84388,+0.10,16.97,--,472859970,265038500,83912975亿,20.63%,4.46,7,-172.78,--,--,--,20230801,
4,SZ301132,满坤科技,--,+5.60%,46.97,+2.49,46.96,46.98,11175822,520492970,1400--,-0.06%,+5.36%,+0.89,11.80%,+25.00,6955611100,4449676700,63.97%,--,--,-0.06%,--,--,--,--,--,5389229,5786593,0.931,--,无,有,0.11,1.13,63.57,18123384,3.79,0.120,印制电路板,元件,44.48,44.58,+0.22%,--,47.93,44.10,+28.16%,+17.84%,+35.79%,+41.05%,8.61%,9500,100,44057,--,1.81,--,148086250,94734441,19787042亿,-35.71%,12.40,2,-16.07,--,--,--,20220810,
,SH603757,大元泵业,--,+5.59%,56.06,+2.97,56.06,56.07,14205974,778528760,95300--,+0.00%,+5.57%,+2.37,7.62%,-38.67,10457839300,10457839300,100.00%,--,--,+0.00%,--,--,--,--,--,6787843,7418131,0.915,--,无,无,0.64,1.33,89.42,11458973,4.93,0.060,其他通用设备,通用设备,53.09,53.10,+0.02%,--,56.85,53.00,+20.07%,-2.56%,-6.02%,+26.86%,7.25%,20900,9200,44368,+0.03,19.01,--,186547260,186547260,12654591亿,-70.78%,11.38,1,-164.77,--,--,--,20170711,
4,SH603995,甬金股份,--,+5.57%,22.57,+1.19,22.57,22.58,20366617,449184230,162500--,+0.00%,+4.54%,+2.41,5.57%,+26.37,8252003500,8252003500,100.00%,--,--,+0.00%,--,--,--,--,--,9613590,10753027,0.894,--,无,无,0.44,1.60,14.47,126184328,1.40,0.345,特钢,钢铁,21.38,21.59,+0.98%,--,22.87,21.28,+18.60%,+22.66%,+27.51%,+28.38%,7.44%,44000,2600,33858,+0.02,16.86,--,365618230,365618230,193477480亿,20.47%,16.16,1,-100.36,--,--,--,20191224,
32,SH688141,杰华特,--,+5.56%,142.93,+7.53,142.93,142.97,15165299,2177864300,92759--,+0.09%,+3.57%,-0.50,3.37%,-26.14,64364468000,64364468000,100.00%,--,--,+0.09%,--,--,--,--,--,7917956,7247343,1.09,--,无,无,0.12,0.74,,-276194130,51.57,-0.610,模拟芯片设计,半导体,135.40,138.00,+1.92%,--,148.24,137.83,+14.66%,+46.44%,+50.37%,+229.10%,7.69%,596,333,46080,+0.18,3.76,--,450321610,450321610,-291082820亿,-143.5%,2.77,1,-127.90,--,--,--,20221223,
4,SZ300869,康泰医学,--,+5.56%,11.40,+0.60,11.39,11.40,11925162,138736490,100--,+0.00%,+6.34%,-2.17,4.51%,-0.84,4580557900,3011181500,65.74%,--,--,+0.00%,--,--,--,--,--,6135536,5789626,1.06,--,无,无,0.06,3.92,,-8241770,2.70,-0.021,医疗设备,医疗器械,10.80,10.72,-0.74%,--,12.25,10.72,+6.44%,+1.88%,-3.96%,-24.00%,14.17%,35500,22800,14788,--,4.42,--,401803330,264138730,-8711407亿,-150.1%,4.22,5,-6.11,--,--,--,20200824,
68,SH603262,技源集团,--,+5.55%,28.51,+1.50,28.51,28.52,4816548,135487880,64300--,-0.07%,+5.63%,+1.41,12.04%,-70.18,11404285100,1140628080,10.00%,--,--,-0.07%,--,--,--,--,--,1759114,3057434,0.575,--,无,无,0.43,2.51,100.0,22927467,7.26,0.060,其他食品,食品加工制造,27.01,26.99,-0.07%,--,28.90,26.53,+9.23%,+4.59%,+2.55%,+0.07%,8.77%,900,10700,10477,--,12.70,--,400010000,40008000,27240037亿,-46.18%,3.93,5,-80.44,--,--,--,20250723,
4,SZ300179,四方达,--,+5.55%,47.90,+2.52,47.90,47.91,87709006,4265200400,200--,+0.17%,+2.46%,-1.61,23.45%,+72.77,23266176000,17913732000,76.99%,--,--,+0.17%,--,--,--,--,--,45842909,41866097,1.10,--,无,有,0.93,1.39,228.2,42928895,18.30,0.088,磨具磨料,通用设备,45.38,46.75,+3.02%,--,51.78,46.46,+15.98%,-6.23%,+79.27%,+223.21%,11.72%,2986,5500,189851,--,4.74,--,485723930,373981880,40123915亿,25.66%,2.62,2,-336.01,--,--,--,20110215,
32,SH688678,福立旺,--,+5.55%,23.97,+1.26,23.91,23.97,22492744,532090830,250--,+0.59%,+5.27%,+1.38,5.58%,-81.06,9662462800,9662462800,100.00%,--,--,+0.59%,--,--,--,--,--,10881211,11611533,0.937,--,无,无,-0.00,1.59,111.5,45522269,4.13,0.113,消费电子零部件及组装,消费电子,22.71,22.77,+0.26%,--,24.24,22.72,+17.50%,+7.97%,-3.70%,+39.36%,6.69%,500,9235,30537,+0.03,-0.04,--,403106500,403106500,45521102亿,223.0%,5.80,4,25.58,--,--,--,20201223,
,SH603339,四方科技,--,+5.54%,13.52,+0.71,13.51,13.52,9099825,121130560,270300--,+0.07%,+5.54%,+1.63,2.94%,-23.46,4183644700,4183644700,100.00%,--,--,+0.07%,--,--,--,--,--,3938220,5161605,0.763,--,无,无,0.19,3.27,28.30,42346818,1.55,0.140,金属制品,通用设备,12.81,12.81,+0.00%,--,13.63,12.56,+6.37%,-0.66%,+3.44%,+5.38%,8.35%,37900,48600,13982,+0.01,36.09,--,309441180,309441180,46637995亿,-13.42%,8.72,8,-35.75,--,--,--,20160519,
4,SH603083,剑桥科技,--,+5.53%,214.54,+11.25,214.54,214.57,27640580,5895675400,269542--,-0.07%,+7.27%,+0.61,10.03%,+39.71,79004435000,59124730000,74.84%,--,--,-0.07%,--,--,--,--,--,13475758,14164822,0.951,--,无,有,0.60,0.98,225.5,118328991,8.52,0.321,通信终端及配件,通信设备,203.29,200.00,-1.62%,--,217.54,199.79,+25.40%,+5.08%,+19.73%,+59.99%,8.73%,12058,4500,126125,+0.22,6.88,--,368250370,275588370,97232484亿,276.4%,25.19,3,-287.87,--,--,--,20171110,
,SZ300731,科创新源,--,+5.53%,63.40,+3.32,63.39,63.40,10832538,676453780,100--,+0.24%,+5.79%,+1.59,6.44%,+43.99,11239838900,10667104800,94.90%,--,--,+0.24%,--,--,--,--,--,5286861,5545677,0.953,--,无,无,0.77,1.39,498.8,-2998058,18.18,-0.017,其他橡胶制品,橡胶制品,60.08,59.93,-0.25%,--,64.38,59.55,+11.74%,+2.76%,+3.62%,+57.99%,8.04%,500,200,34371,--,15.55,--,177284530,168250860,-2810693亿,-129.8%,3.49,3,-279.10,--,--,--,20171208,
32,SH688165,埃夫特-U,--,+5.52%,21.03,+1.10,21.03,21.04,20513552,426299110,321531--,+0.10%,+4.26%,+1.25,3.93%,-49.65,10973033400,10973033400,100.00%,--,--,+0.10%,--,--,--,--,--,8536464,11977088,0.713,--,无,无,0.22,1.18,,-9786014,9.08,-0.020,机器人,自动化设备,19.93,20.17,+1.20%,--,21.47,20.03,+10.10%,+10.51%,+3.60%,-11.49%,7.23%,882,44747,28255,+0.03,10.12,--,521780000,521780000,-28471815亿,85.47%,2.32,3,-66.79,--,--,--,20200715,
4,SH603355,莱克电气,--,+5.52%,30.40,+1.59,30.35,30.40,4353282,130194830,61900--,+0.00%,+2.46%,+1.71,0.76%,-98.31,17431261000,17431261000,100.00%,--,--,+0.00%,--,--,--,--,--,1979477,2373805,0.834,--,无,无,-0.00,1.08,29.61,17357693,3.08,0.030,小家电,小家电,28.81,29.67,+2.99%,--,30.80,28.60,+12.38%,+20.02%,+0.66%,-4.19%,7.64%,100,4200,11490,+0.05,-1.70,--,573396760,573396760,17071329亿,-92.38%,9.86,2,0.00,--,--,--,20150513,
4,SZ301306,西测测试,--,+5.52%,174.00,+9.10,174.00,174.01,7193455,1227007990,86400--,+0.05%,+5.78%,+2.08,12.35%,-2.44,14685600000,10137675000,69.03%,--,--,+0.05%,--,--,--,--,--,3572262,3621193,0.987,--,无,无,0.39,1.23,,-38897355,17.47,-0.460,专业服务,其他社会服务,164.90,164.50,-0.24%,--,178.00,160.10,+40.66%,+30.34%,+26.66%,+52.15%,10.86%,1200,300,31992,--,4.00,--,84400000,58262500,-38416119亿,-94.94%,9.96,0,119.64,--,--,--,20220726,
