,代码,名称,,涨幅,现价,涨跌,买价,卖价,总手,总金额,现手,1分钟涨速,实体涨幅,现均差%,换手,委比%,总市值,流通市值,流通比例,封单额_新,封单量_新,4分钟涨速,当日偏离值,异动偏离值,10日内偏离值,30日内偏离值,10日异动次数,内盘,外盘,内外比,备注,利空,利好,主力净量,量比,TTM市盈率,净利润,市净率,每股盈利,细分行业,所属行业,昨收,开盘,开盘涨幅,竞价换手,最高,最低,5日涨幅,10日涨幅,20日涨幅,年初至今,振幅,买量,卖量,笔数,贡献度,机构动向,异动类型,总股本,流通股本,利润总额,净利润增长率,每股净资产,金叉个数,散户数量,自选时间,自选价格,自选收益,上市日期,
,SZ000548,湖南投资,--,+0.71%,4.27,+0.03,4.27,4.28,6907111,29538434,67200--,-0.23%,+0.95%,-0.15,1.38%,-37.40,2131651500,2131651500,100.00%,--,--,-0.23%,--,--,--,--,--,3303211,3603900,0.917,--,无,无,-0.03,1.09,56.51,15446144,1.03,0.030,高速公路,公路铁路运输,4.24,4.23,-0.24%,--,4.32,4.20,+3.64%,+1.67%,-4.04%,-21.07%,2.83%,9600,12000,8274,--,-13.50,--,499215810,499215810,21852772亿,-21.96%,4.15,2,5.02,--,--,--,19931220,
,SZ002883,*ST中设,--,+0.71%,8.55,+0.06,8.51,8.55,796500,6798337,29500--,+0.12%,+0.71%,+0.17,0.52%,-29.54,1335143770,1310852220,98.18%,--,--,+0.12%,--,--,--,--,--,459930,336570,1.37,--,无,无,0.00,0.51,,-9000000,2.85,0.007,工程咨询服务,建筑装饰,8.49,8.49,+0.00%,--,8.63,8.41,+0.71%,+0.00%,-2.06%,-21.85%,2.59%,1600,1392,521,--,--,--,156157170,153316050,1089676亿,115.3%,3.00,4,0.00,--,--,--,20170620,
4,SH603887,城地香江,--,+0.71%,8.57,+0.06,8.57,8.58,16708997,144013680,900--,+0.00%,+2.27%,-0.57,2.78%,-46.47,5159392100,5159392100,100.00%,--,--,+0.00%,--,--,--,--,--,8980391,7728606,1.16,--,无,无,-0.22,0.86,,-9000000,1.48,-0.022,通信应用增值服务,通信服务,8.51,8.38,-1.53%,--,8.77,8.38,-3.71%,-11.47%,-21.45%,-36.61%,4.58%,4700,63200,31510,+0.00,-65.94,--,602029420,602029420,190689亿,-173.6%,5.79,7,21.14,--,--,--,20161010,
4,SH600236,桂冠电力,--,+0.70%,10.00,+0.07,10.00,10.01,16767973,166160720,100--,+0.00%,+1.63%,+0.91,0.21%,-39.15,78823778000,78823778000,100.00%,--,--,+0.00%,--,--,--,--,--,8272414,8495559,0.974,--,无,无,0.00,1.12,21.92,859164530,4.12,0.107,水电,电力,9.93,9.84,-0.91%,--,10.06,9.73,+5.15%,+8.23%,+4.38%,+31.80%,3.32%,12900,19300,21109,+0.03,3.63,--,7882377800,7882377800,1164372460亿,58.12%,2.43,0,0.20,--,--,--,20000323,
,SH600136,ST明诚,--,+0.70%,1.43,+0.01,1.43,1.44,14003400,20205036,3000--,+0.00%,+0.70%,-0.91,0.72%,-27.83,2918381100,2778618000,95.21%,--,--,+0.00%,--,--,--,--,--,8453050,5550350,1.52,--,无,无,0.03,1.10,,-750000,12.89,0,房地产服务,房地产,1.42,1.42,+0.00%,--,1.48,1.42,+4.38%,+2.88%,-3.38%,-15.38%,4.23%,493700,491400,1547,--,3.69,--,2040825900,1943089500,-1304709亿,-140.7%,0.11,1,-27.95,--,--,--,19980303,
4,SH600168,武汉控股,--,+0.70%,4.29,+0.03,4.28,4.29,3839108,16424267,88100--,+0.00%,+0.70%,+0.28,0.39%,-59.12,4261675600,4261675600,100.00%,--,--,+0.00%,--,--,--,--,--,2116310,1722798,1.23,--,无,无,0.03,0.75,41.40,41295074,0.787,0.030,水务及水治理,环境治理,4.26,4.26,+0.00%,--,4.30,4.24,+2.14%,+4.63%,-2.32%,-15.25%,1.41%,98600,166300,3966,+0.00,40.99,--,993397570,993397570,47963523亿,32.15%,5.45,0,-3.90,--,--,--,19980427,
4,SH600309,万华化学,--,+0.70%,70.09,+0.49,70.09,70.10,36645609,2549251000,100--,+0.01%,+1.58%,+0.75,1.17%,+13.44,219414760000,219414760000,100.00%,--,--,+0.01%,--,--,--,--,--,18891801,17753808,1.06,--,有,无,0.02,0.95,16.67,10100000000,1.97,1.19,聚氨酯,化学制品,69.60,69.00,-0.86%,--,70.80,68.15,+0.10%,+2.64%,+0.03%,-7.08%,3.81%,15800,14000,108168,+0.08,2.27,--,3130471600,3130471600,5269334800亿,20.62%,35.59,4,0.87,--,--,--,20010105,
32,SH688779,五矿新能,--,+0.70%,7.16,+0.05,7.15,7.16,21004882,150729380,600--,+0.28%,+0.56%,-0.22,1.09%,-27.58,13813215000,13813215000,100.00%,--,--,+0.28%,--,--,--,--,--,10859806,10145076,1.07,--,无,无,0.06,0.65,37.02,81249498,1.95,0.042,电池化学品,电池,7.11,7.12,+0.14%,--,7.35,7.07,-8.56%,-11.06%,-21.91%,-3.88%,3.94%,32210,94908,17505,+0.01,9.61,--,1929220000,1929220000,131127834亿,227.2%,3.68,5,-7.46,--,--,--,20210811,
4,SH600698,湖南天雁,--,+0.70%,5.74,+0.04,5.73,5.74,7462430,42820524,45500--,+0.17%,+1.06%,+0.03,0.90%,-37.61,6133980600,4766793000,77.71%,--,--,+0.18%,--,--,--,--,--,3441300,4021130,0.856,--,无,无,-0.02,0.83,,1849446,8.30,0.002,底盘与发动机系统,汽车零部件,5.70,5.68,-0.35%,--,5.80,5.63,+0.70%,-4.97%,-13.55%,-36.50%,2.98%,82900,373200,8461,+0.00,-12.95,--,1068637730,830451740,1849446亿,109.5%,0.69,4,3.19,--,--,--,19931206,
,SZ300076,*ST宁视,--,+0.70%,4.31,+0.03,4.27,4.31,2940000,12677918,70000--,+0.00%,+0.47%,-0.05,0.69%,+7.89,1827440000,1827440000,100.00%,--,--,+0.00%,--,--,--,--,--,1488350,1451650,1.03,--,无,无,-0.02,0.99,,-8880182,2.18,-0.021,面板,光学光电子,4.28,4.29,+0.23%,--,4.36,4.25,-0.23%,-4.01%,-4.43%,-48.07%,2.57%,38300,55200,846,--,-5.55,--,424000000,424000000,-8824281亿,7.74%,1.98,1,-8.20,--,--,--,20100430,
4,SH600805,悦达投资,--,+0.70%,4.31,+0.03,4.30,4.31,7825400,33729054,600--,+0.00%,+1.17%,-0.00,0.92%,+34.75,3667355300,3664686800,99.93%,--,--,+0.00%,--,--,--,--,--,3658300,4167100,0.878,--,无,无,-0.02,1.14,102.5,14747733,0.859,0.020,综合,综合,4.28,4.26,-0.47%,--,4.36,4.23,+4.61%,+2.86%,-2.93%,-20.63%,3.04%,189200,7700,7778,+0.00,-5.66,--,850894490,850275370,16394445亿,-6.82%,5.02,1,1.18,--,--,--,19940103,
4,SZ002374,中锐股份,--,+0.70%,2.88,+0.02,2.88,2.89,16398200,47234044,800--,-0.35%,+1.77%,-0.02,1.51%,+24.47,3125402700,3125402700,100.00%,--,--,-0.35%,--,--,--,--,--,6891940,9506260,0.725,--,无,无,-0.15,0.78,,-140000000,5.84,-0.110,包装,包装印刷,2.86,2.83,-1.05%,--,2.95,2.82,-2.70%,-15.04%,-9.72%,-20.00%,4.55%,97300,32500,8206,--,-17.74,--,1085209280,1085209280,-123308504亿,-131.7%,0.49,5,14.73,--,--,--,20100318,
4,SH601068,中铝国际,--,+0.70%,4.34,+0.03,4.33,4.34,14183739,61536301,500--,+0.00%,+0.46%,+0.03,0.55%,+20.67,12967209400,11108623500,85.67%,--,--,+0.00%,--,--,--,--,--,7289889,6893850,1.06,--,无,无,-0.07,1.16,48.47,75707000,4.21,0.018,专业工程,建筑装饰,4.31,4.32,+0.23%,--,4.39,4.27,+2.84%,-0.23%,-17.49%,-17.96%,2.78%,64800,32200,20282,+0.00,-64.24,--,2987836300,2559590700,117939000亿,15.06%,1.03,0,4.10,--,--,--,20180831,
4,SZ000565,渝三峡Ａ,--,+0.70%,5.79,+0.04,5.78,5.79,7994100,46348711,8900--,+0.17%,+1.22%,-0.14,1.84%,-17.73,2510499000,2510499000,100.00%,--,--,+0.17%,--,--,--,--,--,3455600,4538500,0.761,--,无,无,-0.02,0.92,90.66,24841158,1.96,0.060,涂料油墨,化学制品,5.75,5.72,-0.52%,--,5.88,5.70,+0.87%,-0.94%,-9.46%,-20.52%,3.13%,8400,41100,13633,--,-16.28,--,433592220,433592220,24865832亿,373.2%,2.96,4,1.35,--,--,--,19940408,
,SZ001225,和泰机电,--,+0.70%,39.10,+0.27,39.06,39.10,789900,31086014,6400--,+0.15%,+1.30%,-0.66,3.75%,-14.53,2563818300,822616020,32.09%,--,--,+0.15%,--,--,--,--,--,431850,358050,1.21,--,无,无,-0.00,0.98,84.73,6702268,1.85,0.102,能源及重型设备,专用设备,38.83,38.60,-0.59%,--,40.16,38.02,+0.44%,-4.96%,-8.58%,-31.23%,5.51%,2000,5500,4099,--,-0.58,--,65570800,21038773,7753939亿,-36.44%,21.18,3,-18.32,--,--,--,20230222,
,SZ300417,南华仪器,--,+0.69%,10.15,+0.07,10.13,10.15,3631500,36846247,22400--,+0.30%,+1.20%,+0.04,4.34%,-16.75,1365816500,848442560,62.12%,--,--,+0.30%,--,--,--,--,--,2111400,1520100,1.39,--,无,无,0.00,0.97,,-2954589,3.01,-0.022,仪器仪表,通用设备,10.08,10.03,-0.50%,--,10.36,9.96,+1.10%,-3.43%,-11.59%,-27.08%,3.97%,600,200,7443,--,0.25,--,134563200,83590400,-3755630亿,23.95%,3.37,3,11.67,--,--,--,20150123,
4,SZ002001,新 和 成,--,+0.69%,29.00,+0.20,29.00,29.01,27329233,792366240,1200--,+0.07%,+1.75%,+0.02,0.90%,-10.05,89129229000,88068648000,98.81%,--,--,+0.07%,--,--,--,--,--,14173381,13155852,1.08,--,无,无,-0.05,1.00,13.28,1827227900,2.54,0.595,原料药,化学制药,28.80,28.50,-1.04%,--,29.30,28.20,+0.31%,-3.27%,+4.88%,+18.90%,3.82%,1422,1900,57473,+0.19,-13.53,--,3073421700,3036849900,2136025900亿,-2.80%,11.43,2,12.53,--,--,--,20040625,
4,SH601000,唐山港,--,+0.69%,4.36,+0.03,4.36,4.37,28017939,121572349,3100--,+0.00%,+0.69%,+0.48,0.47%,-56.08,25837049000,25837049000,100.00%,--,--,+0.00%,--,--,--,--,--,12770349,15247590,0.838,--,无,无,-0.03,0.87,12.38,470867810,1.18,0.080,港口,港口航运,4.33,4.33,+0.00%,--,4.38,4.30,+3.81%,+4.06%,+2.11%,+19.78%,1.85%,6500,233520,27445,+0.01,-19.37,--,5925928600,5925928600,660395580亿,23.46%,3.70,0,3.79,--,--,--,20100705,
4,SZ002272,川润股份,--,+0.69%,20.37,+0.14,20.36,20.37,31188964,636300810,100--,-0.10%,+0.34%,-0.16,7.64%,-24.94,9876950600,8313671200,84.17%,--,--,-0.10%,--,--,--,--,--,16423300,14765664,1.11,--,有,无,-0.09,0.60,,-32000000,6.77,-0.064,其他通用设备,通用设备,20.23,20.30,+0.35%,--,20.98,19.66,-6.56%,-14.45%,-3.78%,+24.59%,6.52%,11000,9700,65766,--,-3.01,--,484877300,408133100,-30744477亿,-10.34%,3.01,2,-13.94,--,--,--,20080919,
,SZ300603,立昂技术,--,+0.69%,7.28,+0.05,7.27,7.28,7559500,55081974,100--,-0.14%,+0.97%,-0.09,2.02%,-39.98,3383731100,2722219200,80.45%,--,--,-0.14%,--,--,--,--,--,3625200,3934300,0.921,--,无,无,-0.01,0.52,,-30713982,2.68,-0.070,通信工程及服务,通信服务,7.23,7.21,-0.28%,--,7.41,7.10,-4.34%,-6.91%,-15.64%,-25.10%,4.29%,48900,16000,7627,--,-1.79,--,464798230,373931200,-29638231亿,-34.81%,2.71,2,-2.65,--,--,--,20170126,
4,SZ002094,青岛金王,--,+0.69%,4.37,+0.03,4.37,4.38,19188900,84186587,700--,-0.23%,+1.16%,-0.40,2.78%,-7.78,3019222300,3017282000,99.94%,--,--,-0.23%,--,--,--,--,--,8563700,10625200,0.806,--,无,无,-0.17,1.07,149.2,5000000,2.05,0.011,其他家居用品,家居用品,4.34,4.32,-0.46%,--,4.44,4.27,+0.46%,-2.02%,-11.90%,-42.88%,3.92%,175600,12500,21036,--,-29.17,--,690897550,690453550,11615248亿,-10.87%,2.14,3,13.21,--,--,--,20061215,
32,SH688586,江航装备,--,+0.68%,10.29,+0.07,10.28,10.29,5748744,58869346,200--,+0.10%,+0.68%,+0.49,0.73%,-70.89,8142879900,8142879900,100.00%,--,--,+0.10%,--,--,--,--,--,3038542,2710202,1.12,--,无,无,-0.06,0.66,159.9,15930793,3.27,0.020,航空装备,军工装备,10.22,10.22,+0.00%,--,10.35,10.11,-4.19%,-11.52%,-18.01%,-20.93%,2.35%,8591,27325,9904,+0.00,-18.74,--,791339160,791339160,16914031亿,-20.44%,3.15,4,7.34,--,--,--,20200731,
,SH605162,新中港,--,+0.68%,7.35,+0.05,7.35,7.36,7032565,51957648,1600--,+0.14%,+0.68%,-0.52,1.59%,+37.84,3254920400,3254920400,100.00%,--,--,+0.14%,--,--,--,--,--,3620209,3412356,1.06,--,无,无,-0.09,0.79,27.17,12141918,2.28,0.027,热力,电力,7.30,7.30,+0.00%,--,7.53,7.26,+0.82%,-5.89%,-17.32%,-12.29%,3.70%,35300,18500,11381,+0.00,-25.41,--,442846310,442846310,16308715亿,-21.43%,3.22,4,9.77,--,--,--,20210707,
,SZ001255,博菲电气,--,+0.68%,23.59,+0.16,23.56,23.59,1067500,25209270,7900--,+0.17%,+0.68%,-0.11,1.38%,-69.60,2052523100,1822747000,88.81%,--,--,+0.17%,--,--,--,--,--,540627,526873,1.03,--,无,无,-0.03,0.79,188.3,935000,2.28,-0.018,合成树脂,塑料制品,23.43,23.43,+0.00%,--,23.97,23.20,-2.96%,-8.35%,-19.07%,-26.26%,3.29%,100,12000,5089,--,-100.00,--,87008184,77267784,-3105198亿,-155.5%,10.35,0,2.71,--,--,--,20220930,
,SZ002830,名雕股份,--,+0.68%,14.75,+0.10,14.74,14.75,5893239,86889987,1100--,+0.20%,+0.34%,+0.04,6.35%,-7.34,2741966000,1369308900,49.94%,--,--,+0.20%,--,--,--,--,--,3138359,2754880,1.14,--,无,无,0.12,0.53,63.35,3367947,4.01,0.018,装饰园林,建筑装饰,14.65,14.70,+0.34%,--,15.19,14.32,-17.32%,-18.33%,-3.15%,+6.99%,5.94%,100,7160,11266,--,15.55,--,185896000,92834500,6173178亿,15.41%,3.68,2,-16.90,--,--,--,20161213,
4,SH600775,南京熊猫,--,+0.68%,8.85,+0.06,8.85,8.86,11652600,103203894,600--,-0.11%,+0.80%,-0.08,1.73%,-0.63,8087471000,5945771000,73.52%,--,--,-0.11%,--,--,--,--,--,5513450,6139150,0.898,--,无,无,-0.06,0.71,247.5,-26400000,2.60,-0.015,通信终端及配件,通信设备,8.79,8.78,-0.11%,--,8.98,8.75,-2.43%,-8.67%,-16.27%,-27.52%,2.62%,221900,143300,14987,+0.00,-10.00,--,913838530,671838530,6333918亿,62.20%,3.40,3,2.31,--,--,--,19961118,
4,SZ300177,中海达,--,+0.68%,5.92,+0.04,5.92,5.93,9087900,54015336,41100--,+0.00%,+1.54%,-0.40,1.50%,+47.12,4405480900,3589315200,81.47%,--,--,+0.00%,--,--,--,--,--,3989650,5098250,0.783,--,无,无,-0.06,0.70,,-29169114,3.49,-0.039,军工电子,军工电子,5.88,5.83,-0.85%,--,6.02,5.82,-0.17%,-6.62%,-13.83%,-42.69%,3.40%,50900,40000,13743,--,-12.56,--,744169070,606303250,-33418558亿,-18.13%,1.70,3,6.54,--,--,--,20110215,
,SZ300159,新研股份,--,+0.68%,2.96,+0.02,2.96,2.97,32772533,97819497,300--,-0.34%,-0.67%,-0.84,1.78%,-15.82,9739646300,5453347700,55.99%,--,--,-0.34%,--,--,--,--,--,14206641,18565892,0.765,--,无,无,-0.14,0.75,68.71,29500000,3.49,0.015,农用机械,专用设备,2.94,2.98,+1.36%,--,3.04,2.93,-4.21%,-13.45%,-27.98%,-6.92%,3.74%,393300,392900,10951,--,-11.47,--,3290421000,1842347200,50857496亿,206.3%,0.85,6,17.87,--,--,--,20110107,
,SH605378,野马电池,--,+0.68%,13.34,+0.09,13.34,13.35,1647836,21984514,300--,+0.23%,+1.06%,-0.01,0.63%,+75.57,3486361000,3486361000,100.00%,--,--,+0.23%,--,--,--,--,--,868122,779714,1.11,--,无,无,-0.00,0.80,89.57,-11112950,2.80,-0.030,其他电池,电池,13.25,13.20,-0.38%,--,13.50,13.20,-0.15%,-5.19%,-16.57%,-40.26%,2.26%,3900,16400,3593,+0.00,-7.70,--,261346400,261346400,-8711908亿,-161.3%,4.76,1,0.00,--,--,--,20210412,
,SH603281,江瀚新材,--,+0.68%,20.78,+0.14,20.78,20.79,5021869,104335568,25800--,+0.00%,+0.58%,+0.02,0.97%,-46.03,10777273400,10777273400,100.00%,--,--,+0.00%,--,--,--,--,--,2824386,2197483,1.29,--,无,无,0.00,0.60,25.36,103367906,2.20,0.199,有机硅,化学制品,20.64,20.66,+0.10%,--,21.05,20.50,-12.58%,-27.63%,-19.75%,+8.76%,2.66%,8000,1000,12964,+0.00,0.56,--,518636830,518636830,117341741亿,7.01%,9.44,6,0.00,--,--,--,20230131,
,SH603111,康尼机电,--,+0.68%,5.95,+0.04,5.95,5.96,6445700,38260066,15000--,+0.17%,+0.17%,+0.24,0.77%,-79.01,5129082500,4983691400,97.17%,--,--,+0.17%,--,--,--,--,--,3267600,3178100,1.03,--,无,无,-0.02,1.34,14.40,55794040,1.25,0.065,轨交设备,轨交设备,5.91,5.94,+0.51%,--,5.97,5.86,+1.02%,+3.30%,+0.51%,-9.16%,1.86%,1200,8200,6064,+0.00,-10.26,--,862030670,837595200,61244555亿,9.42%,4.77,2,2.54,--,--,--,20140801,
32,SH688299,长阳科技,--,+0.68%,13.39,+0.09,13.37,13.39,5737418,77001758,19720--,+0.07%,+0.75%,-0.23,2.00%,+15.97,3848190900,3848190900,100.00%,--,--,+0.08%,--,--,--,--,--,3142025,2595393,1.21,--,无,无,0.12,0.62,,11143661,1.96,0.040,面板,光学光电子,13.30,13.29,-0.08%,--,13.77,13.15,-3.81%,-22.06%,-23.09%,-20.86%,4.66%,3747,2930,9351,+0.00,11.45,--,287392890,287392890,14220068亿,-21.32%,6.82,8,-14.94,--,--,--,20191106,
,SH603153,上海建科,--,+0.67%,13.49,+0.09,13.48,13.49,1503200,20161727,20400--,+0.00%,+0.75%,+0.58,0.37%,-12.92,5529026300,5446994500,98.52%,--,--,+0.00%,--,--,--,--,--,711550,791650,0.899,--,无,无,0.00,1.06,14.89,13313426,1.42,0.030,工程咨询服务,建筑装饰,13.40,13.39,-0.07%,--,13.50,13.31,+2.04%,+4.57%,-1.39%,-20.65%,1.42%,7800,2200,3625,+0.00,2.62,--,409861110,403780170,18325811亿,30.71%,9.48,2,0.00,--,--,--,20230313,
4,SH601333,广深铁路,--,+0.67%,3.00,+0.02,2.99,3.00,58700944,175206490,3000--,+0.00%,+1.01%,+0.51,1.04%,-32.68,21250611000,16956711000,79.79%,--,--,+0.00%,--,--,--,--,--,28513394,30187550,0.945,--,无,无,-0.14,0.95,13.82,579619150,0.734,0.082,铁路运输,公路铁路运输,2.98,2.97,-0.34%,--,3.01,2.96,+0.67%,+6.01%,+4.53%,+1.69%,1.68%,341500,2527600,37356,+0.01,-18.96,--,7083537000,5652237000,803773690亿,23.80%,4.09,2,2.78,--,--,--,20061222,
,SZ001308,康冠科技,--,+0.67%,18.01,+0.12,18.00,18.01,3178468,56757421,39800--,+0.06%,+0.28%,+0.86,0.65%,+55.52,12680684200,8775132400,69.20%,--,--,+0.06%,--,--,--,--,--,1724706,1453762,1.19,--,无,无,-0.00,0.69,28.42,155358930,1.57,0.220,面板,光学光电子,17.89,17.96,+0.39%,--,18.05,17.68,-6.34%,-14.36%,-11.76%,-11.11%,2.07%,82900,1600,7118,--,-0.31,--,704091290,487236670,155306330亿,-27.64%,11.46,6,-1.83,--,--,--,20220318,
4,SZ001872,招商港口,--,+0.67%,21.04,+0.14,21.03,21.04,4768075,99424085,400--,-0.05%,+1.15%,+0.90,0.21%,-49.71,52224400000,48439400000,92.75%,--,--,-0.05%,--,--,--,--,--,2174126,2593949,0.838,--,无,无,-0.02,1.28,11.22,1131939430,0.796,0.456,港口,港口航运,20.90,20.80,-0.48%,--,21.13,20.34,+3.39%,+11.67%,+10.44%,+13.54%,3.78%,8600,8600,12447,+0.11,-31.03,--,2482148300,2302252900,2619115700亿,3.78%,26.43,0,1.83,--,--,--,19930505,
4,SZ002892,科力尔,--,+0.66%,9.09,+0.06,9.09,9.10,6650312,60174699,100--,-0.11%,+0.44%,+0.46,1.33%,-7.28,6754138800,4555216600,67.44%,--,--,-0.11%,--,--,--,--,--,3525602,3124710,1.13,--,无,无,-0.02,0.88,350.6,-11528400,5.32,-0.016,电机,电机,9.03,9.05,+0.22%,--,9.14,8.89,-2.99%,-1.84%,-13.68%,-32.15%,2.77%,244600,60740,9784,--,-12.46,--,743029570,501123940,-16998872亿,-619.8%,1.71,1,1.36,--,--,--,20170817,
4,SH601369,陕鼓动力,--,+0.66%,9.10,+0.06,9.10,9.11,21010662,189617780,200--,-0.33%,+1.00%,+0.83,1.23%,-37.70,15683618000,15526523000,99.00%,--,--,-0.33%,--,--,--,--,--,10884113,10126549,1.07,--,无,无,0.02,0.78,22.67,191694130,1.72,0.110,能源及重型设备,专用设备,9.04,9.01,-0.33%,--,9.20,8.89,+10.71%,-0.66%,+0.66%,-7.71%,3.43%,11000,2000,17787,+0.01,3.72,--,1723474500,1706211300,283582090亿,-22.61%,5.28,0,4.85,--,--,--,20100428,
4,SH600589,大位科技,--,+0.66%,7.59,+0.05,7.59,7.60,79839453,612882990,1000--,+0.00%,+1.20%,-1.15,5.40%,+54.38,11245115500,11221586500,99.79%,--,--,+0.00%,--,--,--,--,--,41022711,38816742,1.06,--,无,无,0.28,0.96,,-70000000,18.14,-0.022,IT服务,IT服务,7.54,7.50,-0.53%,--,7.98,7.38,-15.76%,-27.99%,-24.25%,+6.01%,7.96%,187500,162684,58023,+0.00,10.07,--,1481569900,1478469900,-30458405亿,-162.4%,0.42,5,-21.41,--,--,--,20010612,
,SH603863,松炀资源,--,+0.66%,12.15,+0.08,12.14,12.15,3174800,38355293,1900--,+0.83%,+1.76%,+0.57,1.55%,-52.84,2486497500,2486497500,100.00%,--,--,+0.83%,--,--,--,--,--,1623700,1551100,1.05,--,无,无,-0.02,0.60,,-31500000,10.27,-0.020,造纸,造纸,12.07,11.94,-1.08%,--,12.29,11.79,-1.30%,-3.42%,-17.68%,-39.10%,4.14%,1400,42300,7749,+0.00,-14.13,--,204650000,204650000,-5093813亿,71.74%,1.18,1,4.00,--,--,--,20190621,
4,SH603719,良品铺子,--,+0.66%,9.18,+0.06,9.18,9.19,9766500,88170395,2400--,+0.00%,+4.08%,+1.67,2.45%,+49.14,3653487600,3653487600,100.00%,--,--,+0.00%,--,--,--,--,--,4456450,5310050,0.839,--,无,无,0.00,1.91,,20000000,1.80,0.120,休闲食品,食品加工制造,9.12,8.82,-3.29%,--,9.27,8.67,+3.73%,+2.91%,-1.18%,-19.90%,6.58%,25900,10100,15532,+0.00,1.31,--,397983400,397983400,65124345亿,232.0%,5.10,0,-4.74,--,--,--,20200224,
4,SZ002668,TCL智家,--,+0.66%,10.73,+0.07,10.72,10.73,13549646,144760950,4500--,+0.09%,+1.13%,+0.43,1.25%,-11.73,11632515600,11632515600,100.00%,--,--,+0.09%,--,--,--,--,--,6747145,6802501,0.992,--,无,无,-0.04,0.69,10.31,306668020,3.02,0.280,冰洗,白色家电,10.66,10.61,-0.47%,--,10.80,10.55,+2.09%,-1.65%,+8.17%,+5.44%,2.35%,23600,10000,17296,--,-9.89,--,1084111430,1084111430,659841810亿,1.58%,3.55,2,5.06,--,--,--,20120416,
68,SH603406,天富龙,--,+0.66%,26.08,+0.17,26.07,26.08,837839,21789305,13300--,+0.00%,+0.08%,+0.28,2.29%,-67.35,10432260800,956159120,9.17%,--,--,+0.00%,--,--,--,--,--,485332,352507,1.38,--,无,无,-0.11,0.86,24.21,110269071,2.23,0.280,涤纶,化学纤维,25.91,26.06,+0.58%,--,26.29,25.67,+1.68%,-0.31%,-10.25%,-35.92%,2.39%,1100,5900,3143,--,-59.40,--,400010000,36662543,117653316亿,-9.02%,11.70,2,14.54,--,--,--,20250808,
4,SZ002625,光启技术,--,+0.66%,27.62,+0.18,27.62,27.63,26696606,738523080,100--,-0.07%,+1.17%,-0.16,1.24%,-3.07,59509717000,59509286000,100.00%,--,--,-0.07%,--,--,--,--,--,12460386,14236220,0.875,--,无,无,-0.15,0.77,83.51,176152450,6.09,0.082,航空装备,军工装备,27.44,27.30,-0.51%,--,28.18,27.00,-6.02%,-11.05%,-27.25%,-43.31%,4.30%,400,26300,47946,+0.12,-20.24,--,2154587900,2154572300,201375790亿,17.03%,4.54,3,19.38,--,--,--,20111103,
,SZ300152,*ST动力,--,+0.65%,1.54,+0.01,1.53,1.54,15985461,24521637,142400--,+0.65%,+1.32%,+0.39,2.24%,-43.50,1097712000,1097670150,100.00%,--,--,+0.65%,--,--,--,--,--,8604850,7380611,1.17,--,无,无,0.06,0.83,,-3389143,5.19,-0.005,综合环境治理,环境治理,1.53,1.52,-0.65%,--,1.56,1.51,-0.65%,-8.88%,-15.38%,-28.04%,3.27%,54800,347000,1819,--,2.77,--,712800000,712772830,-3389332亿,38.46%,0.30,4,-24.66,--,--,--,20101229,
68,SH603248,锡华科技,--,+0.65%,18.58,+0.12,18.58,18.59,2970239,55047004,34900--,+0.00%,+0.76%,+0.26,4.15%,-47.55,8546800000,1328561990,15.54%,--,--,+0.00%,--,--,--,--,--,1653455,1316784,1.26,--,无,无,-0.08,0.82,43.67,28834905,3.66,0.060,风电零部件,风电设备,18.46,18.44,-0.11%,--,18.89,18.33,-2.62%,-11.44%,-22.87%,-14.81%,3.03%,400,2100,7594,--,-10.34,--,460000000,71504951,31766538亿,-16.26%,5.08,5,10.94,--,--,--,20251223,
4,SZ300915,海融科技,--,+0.65%,20.15,+0.13,20.15,20.17,1028490,20632271,20490--,+0.30%,-0.84%,+0.45,1.79%,-37.35,2535661300,1159416650,45.72%,--,--,+0.30%,--,--,--,--,--,456715,571775,0.799,--,无,无,-0.09,1.24,,18353020,1.65,0.150,乳品,饮料制造,20.02,20.32,+1.50%,--,20.32,19.81,+1.77%,+0.40%,-5.97%,-13.70%,2.55%,5010,5000,2446,--,-20.65,--,125839268,57539288,22287031亿,153.7%,12.21,0,43.85,--,--,--,20201202,
4,SH603686,福龙马,--,+0.65%,12.40,+0.08,12.40,12.41,9214803,115004161,63800--,+0.00%,+1.64%,-0.65,2.22%,+32.85,5151337000,5151337000,100.00%,--,--,+0.00%,--,--,--,--,--,4465844,4748959,0.940,--,无,有,-0.05,0.74,32.82,65290777,1.47,0.157,固废治理,环境治理,12.32,12.20,-0.97%,--,12.69,12.18,-1.20%,-5.05%,-14.76%,-58.08%,4.14%,49100,6400,22877,+0.00,-16.37,--,415430400,415430400,113202219亿,2.84%,8.43,3,4.85,--,--,--,20150126,
4,SZ300952,恒辉安防,--,+0.65%,17.06,+0.11,17.06,17.08,5041723,86545786,600--,-0.12%,+0.06%,-0.62,3.39%,+31.14,4122062900,2534744500,61.49%,--,--,-0.12%,--,--,--,--,--,2681123,2360600,1.14,--,无,有,-0.20,0.63,50.70,6548169,2.43,0.027,鞋帽及其他,服装家纺,16.95,17.05,+0.59%,--,17.50,16.79,-0.81%,-5.33%,-16.45%,-41.38%,4.19%,760,3500,14619,--,-25.95,--,241621500,148578230,6357922亿,-75.87%,7.02,1,37.14,--,--,--,20210311,
